Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: UPC,Prime Eligible (Buy Box),Parent ASIN,Brand,Product Codes: EAN,PID,Black_list
Brooks Men's Ghost 15 Running Shoe - Black/Ebony/Marina - 10 Medium,6713,22868,,,,$236.62 ,$190.50 ,-,,B0BHXVJ7SR,1.95394E+11,yes,B0CX312SL3,Brooks,1.95394E+11,8330427858636340622,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Alloy/Grey/Black - 8.5 Wide,702,472,,,$159.95 ,$192.56 ,$182.83 ,A16J7YSSBBQACW,2,B08QV63W5J,1.90341E+11,no,B08QTW6QFH,Brooks,1.90341E+11,8306077199952590516,V
Brooks Women's Glycerin GTS 20 Supportive Running Shoe - Peacoat/Ocean/Pastel Lilac - 11.5 Wide,4022,4185,,,$184.40 ,$220.00 ,$188.13 ,A1MLP04OASBI2Z,1,B096YMSYM5,1.95394E+11,no,B0BMZMYKQ1,Brooks,1.95394E+11,8290943770220012716,V
Brooks Women's Ghost 14 Neutral Running Shoe - Blue/Ocean/Oyster - 8.5 Medium,12191,8118,$159.98 ,15,$149.99 ,$199.99 ,$159.60 ,A114I0OUP3FTFB,1,B095QPS9HL,1.95394E+11,no,B0BCQT2247,Brooks,1.95394E+11,8275759606366710386,V
Brooks Men's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 14 Wide,110,192,$150.66 ,2,$142.71 ,$199.10 ,$155.46 ,AF4GO035LHAA2,2,B09RRRG234,1.95394E+11,no,B09RRZXQHS,Brooks,1.95394E+11,824423631966430989,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Peacoat/Blue/Pink - 6 Medium,586,699,,,$176.99 ,$239.99 ,$168.36 ,-,1,B09RRTDDHW,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,8237255639659111228,V
Brooks Method 3/4 Tights Navy LG (US Women's 12-14),709093,610374,$59.99 ,1,$59.99 ,$84.00 ,$82.77 ,AKO29ZEZHEGNU,2,B09MBVLPCC,1.95394E+11,no,B09L73C31L,Brooks,1.95394E+11,8232580363865281915,V
Brooks Draft Hybrid Glove,,1492915,,,$70.03 ,$92.56 ,$79.46 ,AF4GO035LHAA2,1,B09BQPKH4D,1.90341E+11,yes,B09BNNH69W,Brooks,1.90341E+11,8226773502720856615,V
Brooks Women's Ghost 15 Neutral Running Shoe - Ebony/Black/Oyster - 6.5 Medium,49,71,,,$136.42 ,$199.99 ,$117.13 ,A2HGWKGRZLYH2G,3,B0BHXVSM9W,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,8226688208244340427,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 7 Wide,49,71,,,$139.00 ,$167.03 ,$146.03 ,AF4GO035LHAA2,3,B09RRX1V9S,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,8226688208244340427,V
Brooks Men's Glycerin GTS 20 Supportive Running Shoe - Black/White/Alloy - 14 Medium,5037,5250,,,$207.26 ,$219.99 ,$121.77 ,-,1,B09RRRRF9V,1.95394E+11,yes,B0B3ZZXRKF,Brooks,1.95394E+11,822000222402699440,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 8 Wide,49,71,,,$159.99 ,$199.99 ,$175.45 ,A1RLC4SHPSQXLY,2,B09RS1H2PH,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,8162023487224030778,V
Brooks Men's Ghost 15 Neutral Running Shoe - White/Black/Flame - 8 Medium,111,193,$148.82 ,3,$133.87 ,$234.63 ,$148.78 ,A31AXZ2ONSA7MG,3,B0BHXWTG9Q,1.95394E+11,no,B09RRZXQHS,Brooks,1.95394E+11,8154100771905160903,V
Brooks Men's Glycerin 19 Neutral Running Shoe - Black/Nightlife/Spa Blue - 10,205832,177201,,,,$229.53 ,$159.99 ,-,,B08QV91VZX,1.95394E+11,yes,B08PFBW9XZ,Brooks,1.95394E+11,8128019092807189641,V
Brooks Women's Cascadia 16 Trail Running Shoe - Aqua/Tourmaline/Rooibos Tea - 10 Medium,21110,19195,,,$145.02 ,$199.00 ,$160.00 ,A2I4KIISCXKZBK,1,B08QVHGK92,1.90341E+11,no,B0C6P37QZL,Brooks,1.90341E+11,8113501721460947686,V
Brooks Women's Glycerin GTS 20 Supportive Running Shoe - Black/Bellflower/Fiesta - 6.5 Medium,4201,4121,,,$137.99 ,$261.30 ,$147.98 ,A114I0OUP3FTFB,1,B096YMQN9Y,1.95394E+11,no,B0BMZMYKQ1,Brooks,1.95394E+11,8093468532072475425,V
Brooks Run Within 7/8 Tights Bluetiful 2XL (US Women's 20-22),,,$47.59 ,1,$39.99 ,$89.20 ,$40.52 ,A39NHWZII1SLXH,1,B0B5GVCB3M,1.95394E+11,no,,Brooks,1.95394E+11,8080392406186302159,V
Brooks Women's Ghost 15 Neutral Running Shoe - White/Ebony/Oyster - 9 Medium,48,70,,,$136.92 ,$209.99 ,$144.48 ,A2HGWKGRZLYH2G,4,B0BHXT2TVM,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,8066723305534513966,V
Brooks Men’s Launch GTS 10 Supportive Running Shoe - Black/Blackened Pearl/White - 15 Wide,46272,38816,,,,$109.95 ,,-,,B0BJ7Y7815,1.95394E+11,yes,B0BJ7ZJ1SV,Brooks,1.95394E+11,8015597736826279524,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Peach/Tangerine/Orange - 7 Medium,584,695,,,$192.43 ,$276.57 ,$192.49 ,-,1,B0BHZVNYXZ,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,799279372768812078,V
Brooks Women's Ghost 15 Neutral Running Shoe - Oyster/Alloy/White - 7 Wide,49,70,,,$199.10 ,$243.34 ,$185.87 ,A1MLP04OASBI2Z,2,B09RRNVX3S,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,7991541321059946623,V
Brooks Men’s Launch GTS 9 Supportive Running Shoe - Black/White - 10 Wide,58533,45071,,,$134.99 ,$162.98 ,$143.98 ,AZ3XNKNN838E9,1,B09MGDMYX3,1.95394E+11,no,B09MGCYBD7,Brooks,1.95394E+11,7960887645382385769,V
Brooks Women's Ghost 14 Neutral Running Shoe - Peacoat/Blissful Blue/Fuchsia - 8.5 Medium,12040,7958,,,$149.99 ,$209.99 ,$159.26 ,A114I0OUP3FTFB,1,B09N9X9TXC,1.95394E+11,yes,B0BCQT2247,Brooks,1.95394E+11,7957148276297847459,V
Brooks Men’s Levitate Stealthfit 6 Neutral Running Shoe - Black/White/Subtle Green - 8.5 Medium,41562,38926,,,$170.00 ,$207.99 ,$185.17 ,A20DWJ220BE4A3,7,B0BHLGZG5V,1.95394E+11,no,B0BHDSYN7W,Brooks,1.95394E+11,7935192101445546035,V
Brooks Women's Ghost 13 Running Shoe - Black/Black - 7.5 Medium,1632232,1596683,$126.95 ,1,$112.00 ,$245.83 ,$126.95 ,A3MM37OCN70BL,1,B083QC9K48,1.90341E+11,no,,Brooks,1.90341E+11,7827822135582267065,V
Brooks Men’s Launch GTS 9 Supportive Running Shoe - Black/White - 10.5 Wide,57684,44164,,,$129.99 ,$162.98 ,$138.98 ,AZ3XNKNN838E9,1,B09MGCPPWY,1.95394E+11,yes,B09MGCYBD7,Brooks,1.95394E+11,780543547354142441,V
"Women's Brooks Moment 5"" 2-in-1 Short",826076,814198,,,$40.95 ,$54.01 ,$46.95 ,ACNNIJ7GNQDF9,1,B0BMLGQQ9B,1.95394E+11,yes,B0BMLVZYPK,Brooks,1.95394E+11,7784801174872358892,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Black/Ebony/Citrus - 9.5 Medium,83,70,,,$175.00 ,$219.99 ,$175.00 ,A2F3F8BB3QYULR,1,B0BHKN2ZHL,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,7782868405398573065,V
Brooks Women's Levitate 5 Neutral Running Shoe - Ebony/Black/Lilac - 5.5 Medium,163743,137077,,,$189.98 ,$189.98 ,$189.98 ,A1PF2RJVZ25QD4,1,B09B2XSG6S,1.95394E+11,no,B0B41982ZR,Brooks,1.95394E+11,7775433087270092292,V
Brooks Men's Ghost 14 GTX Waterproof Neutral Running Shoe - Black/Black/Ebony - 7 Medium,225282,162356,,,$139.88 ,$159.95 ,$154.83 ,A3MM37OCN70BL,1,B097F25KBP,1.90341E+11,no,B09963K6S5,Brooks,1.90341E+11,7774284726218227422,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Lilac/Tempest/Pink - 6.5 Medium,84,71,,,$173.00 ,$199.99 ,$159.46 ,A2F3F8BB3QYULR,1,B09MZLP7JJ,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,7766879906729842258,V
Brooks Women's Ghost 14 GTX Waterproof Neutral Running Shoe - Black/Blackened Pearl - 5 Medium,224307,197162,$129.99 ,1,$129.99 ,$309.10 ,$115.32 ,A325BWLW9IYYOY,1,B097DZQ6VC,1.90341E+11,no,B0C6S9QMHH,Brooks,1.90341E+11,7751402358951131459,V
Brooks All Altitude Jacket Black XL (US Women's 16-18),3809647,2671233,$110.00 ,1,$110.00 ,$197.44 ,$105.32 ,ACNNIJ7GNQDF9,2,B09MBVLG83,1.95394E+11,no,,Brooks,1.95394E+11,7747255658753789541,V
Brooks Women’s Glycerin StealthFit 20 Neutral Running Shoe - White/Black/Cream - 5 Medium,9687,11406,$99.95 ,,$99.95 ,$159.95 ,$131.07 ,-,0,B09MGD6KPK,1.95394E+11,no,B09MGG45K7,Brooks,1.95394E+11,7746424441333910106,V
"Brooks Women's 3 Pocket Sports Bra for Running, Workouts & Sports - Vivid Teal - 36 A/B",46379,48218,,,,$79.38 ,,-,,B0B1YD9Z6Z,1.95394E+11,yes,B08R7ZZJ9T,Brooks,1.95394E+11,7727406207169016582,V
Brooks Women's Ghost 14 Neutral Running Shoe - Black/Pink/Yucca - 12 Wide,12073,7921,,,$189.97 ,$199.95 ,$189.97 ,ABP7VDOH06O4W,1,B08QTYT6Q3,1.90341E+11,no,B0BCQT2247,Brooks,1.90341E+11,768684013934293561,V
Brooks Levitate GTS 5 Men's Supportive Running Shoe - Black/Ebony/Grey - 9,347483,318897,,,$172.18 ,$184.40 ,$181.18 ,A3KPHGJZVOLD1G,3,B08LQWY8QN,1.90341E+11,no,B0B41GFJM9,Brooks,1.90341E+11,7668235066413825258,V
Brooks Women’s Launch GTS 9 Supportive Running Shoe - White/Pink/Nightlife - 8,48933,33298,,,$119.99 ,$159.99 ,$129.98 ,A114I0OUP3FTFB,1,B09RRKWZQD,1.95394E+11,no,B09MGCTQZH,Brooks,1.95394E+11,7662406536508864631,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Blue/Crown Blue/Sulphur - 7 Medium,1859,2101,$109.95 ,3,$109.95 ,$159.95 ,$102.08 ,AZ3EGFUU23A8C,2,B0BHZTWNCS,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,7634313567068826690,V
Women's Brooks Distance Short Sleeve,,,$33.97 ,,$26.02 ,$37.75 ,,-,1,B07LDDTDZ1,1.90341E+11,no,,Brooks,1.90341E+11,7625048959903249883,V
Brooks Women's Ghost 15 Neutral Running Shoe - Peacoat/Blue/Pink - 7.5 Medium,48,70,,,$164.99 ,$207.81 ,$181.02 ,A2P39FD6H627SJ,1,B09RRQCSL7,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,7624055257418245817,V
Brooks Women's Ghost 15 Neutral Running Shoe - White/Oyster/Viola - 9 Medium,49,71,,,$149.99 ,$227.62 ,$190.71 ,A3B5VE59OGHYB3,4,B0BHXV88SG,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,7599105829709282220,V
Brooks Women's Ghost 14 Neutral Running Shoe - Black/Pink/Yucca - 8 Medium,12091,8020,,,$139.99 ,$199.99 ,$154.78 ,A114I0OUP3FTFB,2,B08QVNMYYN,1.90341E+11,yes,B0BCQT2247,Brooks,1.90341E+11,7593101315983859094,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Black/White/Alloy - 9 Medium,589,703,$114.95 ,296,$114.95 ,$259.00 ,$116.73 ,A3NWHXTQ4EBCZS,3,B0971JWD6D,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,7579402760992212170,V
"Brooks Women's Addiction, Black",,,,,$217.09 ,$241.15 ,$217.09 ,A1B43WMIJ58I3U,2,B0012INDQM,8.83439E+11,no,,Brooks,8.83439E+11,7562057860754141391,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Black/Blue/Cherry Tomato - 13 Medium,707,482,,,$138.00 ,$230.62 ,$96.38 ,A2650U6VN1Z6TA,1,B09MZNS8M7,1.95394E+11,yes,B08QTW6QFH,Brooks,1.95394E+11,7561485769694288833,V
Brooks Run Within 7/8 Tights Bluetiful XL (US Women's 16-18),,3145430,$55.35 ,1,$55.35 ,$91.11 ,$55.35 ,A1MLP04OASBI2Z,1,B09MBV96FF,1.95394E+11,no,,Brooks,1.95394E+11,7552658053210785583,V
Brooks Men's Glycerin GTS 20 Supportive Running Shoe - Black/Black/Ebony - 8 Medium,5007,5235,,,$220.00 ,$323.00 ,$207.44 ,A1PF2RJVZ25QD4,1,B096YN4WM4,1.95394E+11,no,B0B3ZZXRKF,Brooks,1.95394E+11,755216515931033866,V
Brooks Men's Glycerin GTS 20 Supportive Running Shoe - Black/Black/Ebony - 7 Medium,5000,5200,,,$220.00 ,$226.71 ,$220.00 ,A1PF2RJVZ25QD4,1,B096YN48QV,1.95394E+11,no,B0B3ZZXRKF,Brooks,1.95394E+11,7550688836547546820,V
Brooks Women's Ghost 14 Neutral Running Shoe - Black/Pink/Yucca - 10 Medium,12007,8032,,,$139.99 ,$199.99 ,$154.41 ,A114I0OUP3FTFB,3,B08QTQH71X,1.90341E+11,yes,B0BCQT2247,Brooks,1.90341E+11,7513608008617095426,V
Brooks Men’s Revel 6 Neutral Running Shoe - Black/Blackened Pearl/Grey - 14 Medium,6846,7077,,,$160.19 ,$160.19 ,$127.23 ,A11DR1KE55C6PH,2,B0BHL9S72S,1.95394E+11,yes,B09RRKWYM1,Brooks,1.95394E+11,7495830411319400698,V
Brooks Women’s Anthem 6 Neutral Running Shoe - Coconut/Portabella/Iris - 8.5 Medium,23343,14055,,,$100.99 ,$111.34 ,$115.98 ,A1WTOJSJJF8L89,6,B0CN33DVY9,1.95394E+11,yes,B0CRFVY9HR,Brooks,1.95394E+11,746393100957809952,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Blue/Light Blue/Orange - 7 Medium,708,473,,,,$170.01 ,$132.56 ,-,,B09RRHT6VJ,1.95394E+11,no,B08QTW6QFH,Brooks,1.95394E+11,7462028069967487137,V
Brooks Mens Adrenaline GTS 20 Running Shoe - Grey/Blue/Navy - D - 9.0,401760,409231,$147.16 ,1,$139.66 ,$298.00 ,$154.03 ,A2L08LAS8PARNC,1,B07LCW1K4V,1.90341E+11,no,B0816SKMKQ,Brooks,1.90341E+11,7439674923084228736,V
"Brooks Women's Underwire Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Navy - 42 E",221298,266514,$54.99 ,1,$54.99 ,$153.63 ,$54.99 ,AKO29ZEZHEGNU,1,B09FSVG2SV,1.9034E+11,no,B08R7WYXH2,Brooks,1.9034E+11,7423084705530551810,V
Brooks Women’s Levitate StealthFit 5 Neutral Running Shoe - Black/Grey/White - 10,135050,108386,$129.99 ,1,$129.99 ,$179.99 ,$133.21 ,A2TAWA9M2IM64F,1,B0978Q148P,1.90341E+11,no,B0966R1M22,Brooks,1.90341E+11,7420718218735038239,V
Brooks Women’s Levitate StealthFit GTS 5 Supportive Running Shoe - Black/Grey/White - 6.5,681233,640199,$124.99 ,1,$109.99 ,$249.99 ,$124.99 ,A1BKVKFDCNRUJR,1,B0978RCVTJ,1.90341E+11,no,B0968GJZRB,Brooks,1.90341E+11,741884495125384815,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Grey/Peacoat/Aruba - 11 Medium,83,70,,,,$160.45 ,,-,,B09RRSPRCQ,1.95394E+11,yes,B0C62SXDLR,Brooks,1.95394E+11,7402987817721027130,V
Brooks Drive Mesh Run Bra - Navy/Blue Bolt - X-Small,2717338,1899213,,,$96.15 ,$106.64 ,$96.15 ,A1MLP04OASBI2Z,1,B08R7WPB9K,1.9034E+11,no,,Brooks,1.9034E+11,7390072732354825294,V
Brooks Women's Transmit 3 Running Shoe - Spa Blue/Neo Pink/Copper - 8.5 Medium,183903,193221,,,$138.00 ,$138.00 ,$133.18 ,A2650U6VN1Z6TA,3,B0BJ4Z14DK,1.95394E+11,yes,B091TW4FYB,Brooks,1.95394E+11,739000980462676798,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Peacoat/Blue Iris/Rhapsody - 5.5 Narrow,84,72,,,$134.99 ,$134.99 ,$122.72 ,-,1,B0BHKKDH3G,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,7388058569649391281,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Black/Black/Ebony - 10.5 Medium,83,71,,,,$181.00 ,$159.93 ,-,,B08QV46SHD,1.90341E+11,yes,B0C62SXDLR,Brooks,1.90341E+11,7388058569649391281,V
Brooks Women's Levitate 5 Neutral Running Shoe - Black/Grey/White - 9 Medium,177817,139355,,,$189.98 ,$189.98 ,$190.04 ,A1PF2RJVZ25QD4,1,B08LP94NNJ,1.90341E+11,yes,B0B41982ZR,Brooks,1.90341E+11,7380481106263628068,V
Brooks Women's Ghost 14 GTX Waterproof Neutral Running Shoe - Black/Blackened Pearl/Aquaglass - 6 Medium,222565,198842,,,$139.99 ,$239.99 ,$149.98 ,A114I0OUP3FTFB,1,B097F3J9C5,1.90341E+11,yes,B0C6S9QMHH,Brooks,1.90341E+11,7346641621408879491,V
Brooks Run Within 7/8 Tights Bluetiful MD (US Women's 8-10),,,$49.00 ,1,$49.00 ,$92.61 ,$49.00 ,AKO29ZEZHEGNU,1,B09MBTQWGW,1.95394E+11,no,,Brooks,1.95394E+11,7321384667025792683,V
Brooks Women's Hyperion Tempo Road Running Shoe - Black/Silver/White - 12 Medium,11083,9807,,,$204.30 ,$217.11 ,$214.24 ,A3KPHGJZVOLD1G,2,B087W27FRG,1.90341E+11,yes,B089TMQRTF,Brooks,1.90341E+11,7308750090757588555,V
Brooks Women’s Launch 9 Neutral Running Shoe - Lilac/Cobalt/Silver - 6.5,10618,6970,,,$163.13 ,$163.13 ,$142.73 ,A1MLP04OASBI2Z,1,B09MGCKHNG,1.95394E+11,yes,B09MGCQM9B,Brooks,1.95394E+11,7305652818577357828,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Pearl/Black/Metallic - 7.5 Medium,84,70,,,,$268.93 ,,-,,B09MJRCV4C,1.95394E+11,yes,B0C62SXDLR,Brooks,1.95394E+11,7305071143041774872,V
"Brooks Hyperion Elite II Nightlife/White/Black Men's 6.5, Women's 8 Medium",979029,875062,$225.92 ,1,$214.50 ,$249.95 ,$225.92 ,A24V851RG6UNB7,1,B092QNYT99,1.90341E+11,no,B08CC9DDSW,Brooks,1.90341E+11,7265831312273036674,V
Brooks Women’s Launch 9 Neutral Running Shoe - White/Pink/Nightlife - 6.5,10438,6961,$78.35 ,,$78.35 ,$149.00 ,$101.71 ,AP3VA1GJZM3EQ,2,B09RS6N24B,1.95394E+11,yes,B09MGCQM9B,Brooks,1.95394E+11,7265299769497490678,V
Brooks Men’s Divide 3 Trail Running Shoe - Alloy/Titan/Nightlife - 10 Medium,381238,336054,,,,$184.54 ,$71.45 ,-,,B09MGCCBTV,1.95394E+11,no,B09MGDRJYF,Brooks,1.95394E+11,7215413202381322789,V
Brooks Men's Levitate 5 Neutral Running Shoe - Grey/Peacoat/Flame - 10 Medium,226255,171396,,,$181.18 ,$183.18 ,$181.18 ,A1B43WMIJ58I3U,3,B09B2XLDM3,1.95394E+11,yes,B09MVB1489,Brooks,1.95394E+11,72059700001868288,V
Brooks Women's Catamount Trail Running Shoe - White/Iced Aqua/Blue - 6,210862,234061,$146.83 ,1,$146.83 ,$400.00 ,$148.86 ,-,1,B08BKLYVYV,1.90341E+11,no,B08Q5DWK6Y,Brooks,1.90341E+11,7196393725513521059,V
Brooks Men’s Divide 3 Trail Running Shoe - Rooibos/Biscuit/Peacoat - 10 Medium,391566,299379,$74.95 ,5,$74.95 ,$139.74 ,$74.95 ,AZ3EGFUU23A8C,1,B0BJ4JHBXL,1.95394E+11,no,B09MGDRJYF,Brooks,1.95394E+11,7159625037110774024,V
Brooks Men’s Hyperion Max Neutral Running Shoe - Fiery Coral/Orange Pop/Blue - 13 Medium,109619,117580,,,$211.77 ,$211.77 ,$225.96 ,A3KPHGJZVOLD1G,5,B0CH1QRGB5,1.95394E+11,yes,B09MGC6SL2,Brooks,1.95394E+11,7088293550458881905,V
Brooks Ghost Midweight Tab 2-Pack Running Socks Oxford/Asphalt & Asphalt/Black Size Large,1801407,1716446,,,$28.50 ,$43.20 ,$36.53 ,-,1,B07S5H2X4K,026218219911,no,B07FQV7P3F,Brooks,026218219911,7040761097288769599,V
Brooks Women’s Launch 9 Neutral Running Shoe - Pink/Fuchsia/Cobalt - 5,10409,6925,$96.94 ,1,$81.99 ,$199.10 ,$96.94 ,A3DT0VMUKYR74A,1,B09MGF17CN,1.95394E+11,no,B09MGCQM9B,Brooks,1.95394E+11,7031943856149753382,V
Brooks All Altitude Jacket Copper MD (US Women's 8-10),2175224,2091921,$62.95 ,1,$56.95 ,$99.95 ,$62.95 ,ACNNIJ7GNQDF9,1,B0B5P81S7F,1.95394E+11,no,B09L73SVW1,Brooks,1.95394E+11,7000751286249027598,V
Brooks Women's Transmit 3 Running Shoe - Spa Blue/Neo Pink/Copper - 8 Medium,188047,198783,,,$138.00 ,$138.00 ,$133.29 ,A2650U6VN1Z6TA,3,B0BJ56T59Z,1.95394E+11,no,B091TW4FYB,Brooks,1.95394E+11,6987613311904087553,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - White/Grey/Black - 6 Medium,84,71,,,,$192.56 ,$139.84 ,-,,B09JN13GZR,1.95394E+11,yes,B0C62SXDLR,Brooks,1.95394E+11,696425417037394026,V
"Brooks Dare Racerback Women’s Run Bra for High Impact Running, Workouts and Sports with Maximum Support - Asphalt - 42D",151859,120709,$54.21 ,1,$54.00 ,$112.13 ,$59.82 ,-,1,B07ZDK12T6,1.9034E+11,no,B07VQM8D2K,Brooks,1.9034E+11,6934041759591387922,V
Brooks Unisex Hyperion Elite 4 Neutral Running Shoe for Men & Women - Illusion Blue/Coral/Orange - 6.5 Medium,370332,1211581,,,,$432.38 ,$307.76 ,-,,B0CGZDR4WC,1.95394E+11,yes,B0CGZ4SLZ3,Brooks,1.95394E+11,6911341995013324893,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Red Alert/White/Caramel - 11.5 Medium,1843,2107,$109.95 ,15,$109.95 ,$159.95 ,$102.55 ,AZ3EGFUU23A8C,7,B0BHZVVCW4,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,6910417556763608920,V
Brooks Dare Racerback 2.0 Women’s Run Bra - Black - 32B,70730,106537,,,,$166.35 ,$113.85 ,-,,B09HSTX32V,1.95394E+11,yes,B0CLBNY9QK,Brooks,1.95394E+11,6910124599862515000,V
Brooks Men's Ghost 15 Neutral Running Shoe - Koy/Truffle/Whisper - 13 Medium,6799,6799,$119.95 ,,$119.95 ,$140.79 ,$139.95 ,A2NASBRSFUV104,6,B0BHXTDD64,1.95394E+11,no,B0CX312SL3,Brooks,1.95394E+11,6885136724719938015,V
"Brooks Hyperion Elite II Nightlife/White/Black Men's 5, Women's 6.5 Medium",,,$189.29 ,7,$177.99 ,$249.95 ,$225.79 ,-,1,B092QN3WJ1,1.90341E+11,no,,Brooks,1.90341E+11,6865607552378167087,V
Brooks Women’s Launch 9 Neutral Running Shoe - White/Pink/Nightlife - 6,10479,6970,,,$133.68 ,$159.99 ,$113.42 ,A1MLP04OASBI2Z,1,B09RRVS9JT,1.95394E+11,no,B09MGCQM9B,Brooks,1.95394E+11,6860629501647888585,V
Brooks Mens Levitate 2 Running Shoe - Black/Grey/Red - D - 8.0,717161,746100,$147.03 ,1,$147.03 ,$253.93 ,$185.87 ,A16HZ3J3WEU71V,1,B07L7BKT6B,1.90341E+11,no,B07DS3N9MD,Brooks,1.90341E+11,684476981832898517,V
Brooks Men's Glycerin 19 Neutral Running Shoe - Navy/Blue/Nightlife - 9.5,208942,179789,$169.70 ,1,$169.70 ,$208.98 ,$146.67 ,A16HZ3J3WEU71V,1,B08LMX1RK8,1.90341E+11,no,B08PFBW9XZ,Brooks,1.90341E+11,682821464216341257,V
"Brooks Women's Crossback 2.0 Sports Bra for Running, Workouts & Sports - Nightlife/Asphalt - 34 A/B",67111,71615,,,$81.72 ,$122.58 ,$90.14 ,A31AXZ2ONSA7MG,6,B0B1YD8JWW,1.95394E+11,yes,B0CS9XG36X,Brooks,1.95394E+11,6771136796334486410,V
Brooks Men’s Hyperion Max Neutral Running Shoe - Black/Blazing Yellow/White - 7.5 Medium,108662,116071,$169.95 ,96,$169.95 ,$169.95 ,$166.86 ,"A3NWHXTQ4EBCZS, A1BNXE6U3W2NOH",3,B09MGCZLS2,1.95394E+11,no,B09MGC6SL2,Brooks,1.95394E+11,6760592786709804509,V
Brooks Men's Levitate 4 Running Shoe - Navy/Grey/White - 11.5,291917,248172,$149.95 ,2,$149.95 ,$178.61 ,$149.95 ,A1R2LN4EZ9SAP8,1,B083R73FZM,1.90341E+11,no,B089TGQFFN,Brooks,1.90341E+11,6760096384201191272,V
Brooks Women's Catamount 2 Trail Running Shoe - Alloy/Oyster/Violet - 7 Medium,141163,113390,,,$209.16 ,$231.31 ,$215.86 ,A31AXZ2ONSA7MG,5,B0BJ4R9FML,1.95394E+11,yes,B0BJ4GSKQC,Brooks,1.95394E+11,6716519073394345501,V
Brooks Women's Addiction GTS 15 Supportive Running Shoe - Black/Ebony/Mauvewood - 12 Narrow,22524,22652,,,$250.73 ,$250.73 ,$238.22 ,A1PF2RJVZ25QD4,1,B08QXSF42G,1.90341E+11,yes,B0CRXM6PXZ,Brooks,1.95394E+11,6683106615598016687,V
Brooks Women's Ghost 15 Neutral Running Shoe - Pink Glo/Blue/Fuchsia - 9.5 Medium,49,71,,,$160.00 ,$160.00 ,$168.99 ,AZ3XNKNN838E9,1,B0BHXVQDK4,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,6668494322125068798,V
Brooks Women’s Anthem 6 Neutral Running Shoe - Coconut/Portabella/Iris - 8 Medium,23894,14217,,,$117.33 ,$117.33 ,$114.56 ,A31AXZ2ONSA7MG,6,B0CN32W21Z,1.95394E+11,yes,B0CRFVY9HR,Brooks,1.95394E+11,6647495210090669290,V
Brooks Women's Cascadia 16 Trail Running Shoe - Blue/Black/Yellow - 11 Medium,20932,18633,,,$163.09 ,$163.09 ,$122.08 ,A1MLP04OASBI2Z,1,B0BJ56N43X,1.95394E+11,yes,B0C6P37QZL,Brooks,1.95394E+11,6622993867241965960,V
Brooks Men’s Adrenaline GTS 23 Supportive Running Shoe - Black/Black/Ebony - 14 X-Wide,577,747,$139.95 ,,$139.95 ,$236.69 ,$159.27 ,AZ3EGFUU23A8C,2,B0BJ7XGLGG,1.95394E+11,yes,B0BJ7TY28X,Brooks,1.95394E+11,661755955836095943,V
