"Title","Buy Box 🚚: Current","Amazon: Current","New: Current","New: Highest","New, 3rd Party FBM 🚚: Current","eBay Used 🚚: Current","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC"
"New Balance Unisex FuelCell Lindor V2 Comp Baseball Shoe, Black/Orbit Pink/Electric Jade, 9 US Men","","","","$ 235.50","","","","B0BJ7GTXQ7","0196941404790","196941404790"
"New Balance Unisex FuelCell Lindor V2 Comp Baseball Shoe, Optic White/Neon Dragonfly/Electric Jade, 9.5 US Men","$ 129.99","$ 129.99","$ 129.99","$ 233.50","","","0","B0BJ7GF3Q6","0196941405209","196941405209"
"New Balance Unisex FuelCell 4040 V7 Turf Trainer Baseball Shoe, Black/Optic White, 12 Wide US Men","$ 94.99","$ 94.99","$ 94.95","$ 94.99","","","","B0BJ7N17N8","0196941408309","196941408309"
"New Balance Unisex FuelCell Lindor V2 Comp Baseball Shoe, Team Away Grey/Electric Jade/Neon Dragonfly, 11 US Men","","","$ 161.40","$ 169.74","","","0","B0CLBBK6YN","0196941409528","196941409528"
"New Balance Boy's FuelCell V7 Youth Turf-Trainer Baseball Shoe, Optic White/Raincloud, 3.5 Big Kid","$ 69.99","$ 69.99","$ 69.99","$ 148.37","","","0","B0BJ7KSVBB","0196941410067","196941410067"
"New Balance FuelCell V7 Youth Turf-Trainer Baseball Shoe, Team Red/Optic White, 1.5 US Unisex Little Kid","","","","$ 69.99","","","","B0C34QL8T7","0196941410432","196941410432"
"New Balance FuelCell V7 Youth Turf-Trainer Baseball Shoe, Team Red/Optic White, 6.5 US Unisex Big Kid","$ 69.99","$ 69.99","$ 69.99","$ 69.99","","","0","B0C3521LRB","0196941410531","196941410531"
"New Balance FuelCell V7 Youth Turf-Trainer Baseball Shoe, Team Red/Optic White, 7 US Unisex Big Kid","$ 69.95","","$ 69.95","$ 69.99","","","1","B0C352D5PD","0196941410548","196941410548"
"New Balance FuelCell V7 Youth Turf-Trainer Baseball Shoe, Team Royal/Optic White, 3.5 US Unisex Big Kid","","","","$ 109.99","","","","B0C34J39XK","0196941411910","196941411910"
"New Balance FuelCell V7 Youth Turf-Trainer Baseball Shoe, Team Royal/Optic White, 6 US Unisex Big Kid","$ 69.95","","$ 69.95","$ 69.99","","","1","B0C34GPQM2","0196941411965","196941411965"
"New Balance Boy's 4040 V7 Rubber-Molded Baseball Shoe, Optic White/Raincloud, 1.5 Little Kid","$ 49.99","$ 49.99","$ 49.95","$ 49.95","","","1","B0BJ7HV9Q2","0196941412283","196941412283"
"New Balance Boy's 4040 V7 Rubber-Molded Baseball Shoe, Optic White/Raincloud, 4.5 Big Kid","","","","$ 54.99","","","","B0BJ7J1PXW","0196941412344","196941412344"
"New Balance Boy's 4040 V7 Rubber-Molded Baseball Shoe, Optic White/Raincloud, 5.5 Big Kid","$ 49.99","$ 49.99","$ 49.99","$ 49.99","","","0","B0BJ7MKKHJ","0196941412368","196941412368"
"New Balance Boy's 4040 V7 Rubber-Molded Baseball Shoe, Optic White/Raincloud, 7 Big Kid","","","$ 49.95","$ 49.95","","","1","B0BJ7MHZRW","0196941412399","196941412399"
"New Balance Boy's 4040 V7 Rubber-Molded Baseball Shoe, Optic White/Raincloud, 12.5 Little Kid","","","$ 49.95","$ 49.95","","","1","B0BJ7NXYZL","0196941412443","196941412443"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Red/Optic White, 1 US Unisex Little Kid","","","$ 49.95","$ 49.95","","","1","B0C34CSB3B","0196941412689","196941412689"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Red/Optic White, 1.5 US Unisex Little Kid","$ 49.99","$ 49.99","$ 49.95","$ 49.95","","","1","B0C34DD1KF","0196941412696","196941412696"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Red/Optic White, 2 US Unisex Little Kid","$ 49.99","","$ 49.95","$ 49.95","","","1","B0C34CNTGB","0196941412702","196941412702"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Red/Optic White, 2.5 US Unisex Little Kid","$ 49.99","$ 49.99","$ 49.95","$ 49.95","","","2","B0C34DMH67","0196941412719","196941412719"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Red/Optic White, 5 US Unisex Big Kid","$ 49.99","","$ 49.95","$ 49.99","","","1","B0C34GFQYN","0196941412764","196941412764"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Red/Optic White, 5.5 US Unisex Big Kid","","","","$ 49.99","","","","B0C34G3Z4D","0196941412771","196941412771"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Red/Optic White, 6.5 US Unisex Big Kid","","","$ 49.95","$ 49.99","$ 54.94","","1","B0C34DFSCY","0196941412795","196941412795"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Red/Optic White, 13.5 US Unisex Little Kid","","","$ 49.95","$ 49.95","","","1","B0C34CHD3G","0196941412870","196941412870"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Royal/Optic White, 2 US Unisex Little Kid","","","$ 49.95","$ 49.95","","","2","B0C34BK5NY","0196941413327","196941413327"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Royal/Optic White, 3 US Unisex Little Kid","$ 49.99","","$ 49.95","$ 49.95","","","2","B0C34DKXB3","0196941413341","196941413341"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Royal/Optic White, 5.5 US Unisex Big Kid","","","$ 49.95","$ 49.99","","","1","B0C34F7GBB","0196941413396","196941413396"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Royal/Optic White, 6 US Unisex Big Kid","$ 54.94","","$ 49.95","$ 107.48","","","1","B0C34CDX1P","0196941413402","196941413402"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Royal/Optic White, 6.5 US Unisex Big Kid","","","$ 49.95","$ 107.48","","","1","B0C34CTMPT","0196941413419","196941413419"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Royal/Optic White, 7 US Unisex Big Kid","","","$ 49.95","$ 49.99","","","1","B0C34DD3GH","0196941413426","196941413426"
"New Balance 4040 V7 Rubber-Molded Baseball Shoe, Team Royal/Optic White, 13.5 US Unisex Little Kid","","","","$ 49.99","","","","B0C34D11BF","0196941413495","196941413495"
"New Balance KIds Arishi Fresh Foam v4 Sneaker, BLACK/WHITE/SILVER METALLIC, 7 M Big Kid (8-12 Years)","$ 49.95","$ 59.99","$ 49.95","$ 59.99","","","1","B0BJ7FH6ZF","0196941481968","196941481968"
"New Balance Women's 520 V8 Running Shoe, Black/Blacktop, 11","$ 74.95","","$ 74.95","$ 77.05","","","1","B0BPN4CG2R","0196941904498","196941904498"
"New Balance Girls Fresh Foam Roav V1 Lace-Up Running Shoe, Sea Salt/Turtledove/Daybreak, 4 Wide Big Kid","$ 64.99","","$ 55.00","$ 98.65","$ 64.99","","1","B0BPN3BDCK","0196941905006","196941905006"
"New Balance Unisex-Adult BB480 V1 Sneaker, White/Atlantic Blue, 7","$ 82.49","","$ 82.49","$ 148.37","$ 82.49","","2","B0BPMZWSV4","0196941925950","196941925950"
"Nike InfinityRN 4 Men's Road Running Shoes (DR2665-101, White/Light Lemon Twist/Volt/Black) Size 6","","","$ 151.89","$ 185.65","","","5","B0CVQZXFR5","0196968099818","196968099818"
"Nike ReactX Infinity Run 4 DR2665 101 Running Men's Shoes Size 9.5 US","","","","$ 159.95","","","","B0CSXQ7Z8P","0196968099887","196968099887"
"Nike Mens Precision Vi Running Shoe, BLACK/WHITE, 11 UK (12 US)","$ 113.57","","$ 104.53","$ 129.00","$ 113.52","","6","B0C4LMZZYQ","0196968113972","196968113972"
"Jordan Max Aura 5 (Black/White/Grey, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_10_Point_5)","$ 129.90","","$ 110.00","$ 208.23","$ 129.90","","4","B0C9LBGGY4","0196968127801","196968127801"
"Jordan Max Aura 5 (Black/White/Grey, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_11)","$ 115.33","","$ 115.33","$ 208.23","$ 115.53","","5","B0C9LBBRJR","0196968127818","196968127818"
"Nike WMNS Air Force 1 '07 (DD8959-110)_8 - White/Green","$ 168.49","","$ 159.50","$ 163.25","","","3","B0CWNH314J","0196968128266","196968128266"
"NIKE Court Borough Low Recraft Boys DV5458-106 (White/White-White), Size 7","$ 67.37","","$ 61.42","$ 102.92","","","9","B0C863Y3HP","0196968174706","196968174706"
"NIKE Air Winflo 10 Men's Running Shoes, SEA GLASS/UNIVERSITY RED-MIDNIGHT NAVY, 11","$ 102.06","","$ 102.06","$ 178.45","$ 126.19","","12","B0CKR15FHR","0196968210848","196968210848"
"Nike Giannis Immortality 2 Big Kids' Basketball Shoes Grade School, Pink Gaze/Celestine Blue, 7 Big Kid","$ 92.23","","$ 83.24","$ 124.98","$ 92.23","","8","B0CY1V8H8G","0196968219957","196968219957"
"Nike Girls Hyperdiamond 4 Keystone GG Molded Softball Cleats SZ 5.5 Black | Gray","","","$ 49.61","$ 75.92","","","1","B0CTKYCM13","0196968221561","196968221561"
"Nike Girls Hyperdiamond 4 Keystone GG Molded Softball Cleats SZ 4 Black | Pink","$ 54.64","","$ 53.41","$ 60.53","$ 54.64","","5","B0CTKXWB4Y","0196968221684","196968221684"
"Nike Girls Hyperdiamond 4 Keystone GG Molded Softball Cleats SZ 5.5 Black | Pink","","","$ 49.61","$ 56.67","","","4","B0CTKYDJPF","0196968221714","196968221714"
"Nike Girls Hyperdiamond 4 Keystone GG Molded Softball Cleats SZ 13K Navy | Black","$ 31.95","","$ 31.95","$ 79.90","","","3","B0CTKY7WPT","0196968222216","196968222216"
"Nike Men's Short Vision Mid Winter Three Quarter Highs, Burgundy, 40 EU","","","$ 90.52","$ 170.61","$ 98.47","","3","B0CK19RWJB","0196968228805","196968228805"
"Nike Air Force 1 '07 Mens Shoes Size-10 Black/White-Black","$ 220.00","","$ 220.00","$ 220.00","$ 220.00","","1","B0CRRHKP6R","0196968229031","196968229031"
"Nike Air Force 1 '07 Mens Shoes Size-13 Black/White-Black","$ 199.99","","$ 199.99","$ 227.91","$ 199.99","","1","B0CNXTHMC8","0196968229093","196968229093"
"NIKE Women's Sneaker Low, White Malachite Light Smoke Grey, 6 AU","$ 62.07","","$ 62.07","$ 144.13","$ 125.86","","3","B0CKZ9H8NT","0196968231577","196968231577"
"Nike Women's Air Force 1 Shadow, White Green, Size 9","$ 118.27","","$ 118.27","$ 149.97","$ 109.32","","8","B0CZ4KSW6L","0196968234813","196968234813"
"Nike Women's Air Force 1 Shadow, White Green, Size 9.5","$ 145.47","","$ 136.37","$ 149.97","","","9","B0CPTP5RBW","0196968234820","196968234820"
"Nike Sportswear Tech Fleece Women's Mid-Rise Joggers (US, Alpha, Large, Regular, Regular, Deep Jungle/Black)","$ 98.95","","$ 98.95","$ 115.98","","","8","B0CVR64LKM","0196968343072","196968343072"
"WMNS Downshifter 11 (CW3413-102)_11.5 - White/Lime Ice","","","","$ 116.88","","","","B0CYXSTQ51","0196968433186","196968433186"
"Nike Hyperdiamond 4 Keystone Women's Softball Cleats (CZ5918-103,White/Black-Photon DUST-Volt) Size 11","","","$ 63.19","$ 88.65","$ 70.00","","6","B0CRK1Q6CW","0196968516391","196968516391"
"Nike Alpha Huarache 4 Keystone Boy's Rubber Molded Baseball Cleats SZ 4.5 White | Scarlet","","","$ 55.97","$ 57.93","","","7","B0CTKX77S1","0196968519996","196968519996"
"Nike Force Trout 9 Pro MCS Baseball Cleats (FB2908-100,White/Black-Pure Platinum) Size 15","$ 80.00","","$ 80.00","$ 114.14","$ 75.00","","6","B0CRNGZHCW","0196968526277","196968526277"
"Nike Force Trout 9 Keystone Low Rubber Baseball Cleats SZ 8 Black | White","$ 54.95","","$ 54.95","$ 106.05","$ 54.95","","6","B0CR6X8ZV9","0196968528042","196968528042"
"Nike Force Trout 9 Keystone Low Rubber Baseball Cleats SZ 9.5 Black | White","$ 54.95","","$ 54.95","$ 106.05","","","10","B0CR6TZP72","0196968528073","196968528073"
"Nike Force Trout 9 Keystone Low Rubber Baseball Cleats SZ 9 White | Black","","","$ 54.95","$ 106.05","","","10","B0CR6WS62N","0196968528400","196968528400"
"Nike Youth Force Trout 9 Keystone Low Rubber Baseball Cleats SZ 1 Black | White","","","$ 60.90","$ 77.79","$ 69.89","","11","B0CTKX1K7G","0196968528905","196968528905"
"Nike Youth Force Trout 9 Keystone Low Rubber Baseball Cleats SZ 4 Black | White","","","$ 59.91","$ 78.23","","","10","B0CTKXK2X5","0196968528967","196968528967"
"Nike Youth Force Trout 9 Keystone Low Rubber Baseball Cleats SZ 4.5 Black | White","","","$ 60.88","$ 92.13","$ 69.87","","10","B0CTKYKH3W","0196968528974","196968528974"
"Nike Youth Force Trout 9 Keystone Low Rubber Baseball Cleats SZ 3 Navy | White","","","$ 68.11","$ 86.23","","","7","B0CTKYH136","0196968529391","196968529391"
"Nike Youth Force Trout 9 Keystone Low Rubber Baseball Cleats, FB9731-400","","","$ 66.98","$ 81.23","","","9","B0CTKY95KH","0196968529445","196968529445"
"Nike Youth Force Trout 9 Keystone Low Rubber Baseball Cleats SZ 5 Scarlet | White","$ 41.95","","$ 41.95","$ 87.12","","","3","B0CTKYML6F","0196968529582","196968529582"
"Nike Youth Force Trout 9 Keystone Low Rubber Baseball Cleats SZ 6 Scarlet | White","$ 41.95","","$ 41.95","$ 87.12","","","6","B0CTKXSBFX","0196968529605","196968529605"
"Nike Huarache 9 Elite LAX Lacrosse Cleats (FD0088-100, White/White/Metallic Vivid Gold) Size 8","$ 210.03","","$ 200.13","$ 200.13","","","2","B0CX7GVT7T","0196968530038","196968530038"
"Nike Huarache 9 Elite LAX Lacrosse Cleats (FD0088-100, White/White/Metallic Vivid Gold) Size 8.5","$ 210.03","","$ 200.13","$ 201.04","","","2","B0CX739D7J","0196968530045","196968530045"
"Nike Huarache 9 Elite LAX Lacrosse Cleats (FD0088-100, White/White/Metallic Vivid Gold) Size 9","","","$ 200.13","$ 201.04","","","2","B0CX796KPB","0196968530052","196968530052"
"Nike Huarache 9 Elite LAX Lacrosse Cleats (FD0088-100, White/White/Metallic Vivid Gold) Size 9.5","$ 210.03","","$ 200.13","$ 200.13","","","2","B0CX73SFL9","0196968530069","196968530069"
"Nike Huarache 9 Elite LAX Lacrosse Cleats (FD0088-100, White/White/Metallic Vivid Gold) Size 10","$ 210.03","","$ 200.13","$ 200.13","","","2","B0CX6XPCLF","0196968530076","196968530076"
"Nike Huarache 9 Elite LAX Lacrosse Cleats (FD0088-100, White/White/Metallic Vivid Gold) Size 11","$ 210.03","","$ 200.13","$ 200.13","","","2","B0CX785KWW","0196968530090","196968530090"
"Nike Men's Huarache 9 Elite Mid Lacrosse Cleats (White | Black, M 7 / W 8.5)","","","$ 168.20","$ 208.23","","","1","B0CNTZDX3Y","0196968530205","196968530205"
"Nike Women's Alpha Huarache Elite 4 Softball Turf Shoes SZ 8.5 White | Black","$ 84.95","","$ 84.95","$ 147.13","","","3","B0CTL12M1Q","0196968532889","196968532889"
"Nike SB Force 58 Skate Shoes (DV5477-300, Pine Green/White/White/Black) Size 8","$ 99.99","","$ 99.99","$ 119.00","","","5","B0CSPGXD1P","0196968539260","196968539260"
"Nike SB Force 58 Skate Shoes (DV5477-500, Court Purple/White/White/Amarillo) Size 7","$ 166.11","","$ 166.11","$ 168.11","","","1","B0CSPQN3DT","0196968539444","196968539444"
"Nike Vapor Edge Pro 360 2 Football Cleats Adult White/Baltic Blue-Crimson DA5456-101 8","$ 150.65","","$ 142.70","$ 199.99","$ 150.65","","2","B0CS8CFN5T","0196968858996","196968858996"
"NikeCourt Zoom Vapor Cage 4 Rafa Men’s Hard Court Tennis Shoes (DD1579-105, White/Action Green/Light Lemon Twist) Size 9","$ 186.43","","$ 177.41","$ 191.83","$ 186.40","","8","B0CKZ9PD7C","0196968965908","196968965908"
"NikeCourt Zoom Vapor Cage 4 Rafa Men’s Hard Court Tennis Shoes (DD1579-105, White/Action Green/Light Lemon Twist) Size 9.5","$ 154.00","","$ 154.00","$ 175.65","","","6","B0CKZ5ZH4V","0196968965915","196968965915"
"NikeCourt Zoom Vapor Cage 4 Rafa Men’s Hard Court Tennis Shoes (DD1579-105, White/Action Green/Light Lemon Twist) Size 10","$ 184.64","","$ 175.62","$ 175.65","$ 184.61","","9","B0CKZ8QPDZ","0196968965922","196968965922"
"NikeCourt Zoom Vapor Cage 4 Rafa Men’s Hard Court Tennis Shoes (DD1579-105, White/Action Green/Light Lemon Twist) Size 11","$ 178.00","","$ 168.98","$ 191.83","$ 177.97","","11","B0CKZ6SG9M","0196968965946","196968965946"
"NikeCourt Air Zoom Vapor Pro 2 Men's Hard Court Tennis Shoes (DR6191-104, White/Team Red/Lime Blast) Size 12","$ 174.64","","$ 165.65","$ 215.45","","","10","B0CKZBVYGT","0196968972463","196968972463"
"Nike Air Vapormax 2023 Flyknit Women's Shoes (FD3148-001, Black/Metallic Silver/Multi-Color) Size 5.5","$ 134.42","","$ 134.42","$ 320.07","","","5","B0CTKRQ9KB","0196968984169","196968984169"
"Nike Calm Men's Mules (FD5130-001,Black/Black) Size 10","$ 84.95","","$ 80.95","$ 114.75","","","7","B0CR6V2WSK","0196968984510","196968984510"
"Nike Phantom GX Pro Firm-Ground High-Top Soccer Cleats (DD9465-300, Hyper Turquoise/Fuchsia Dream/White/Black) Size 4","$ 198.90","","$ 189.00","$ 189.00","","","2","B0CKZ8QFGX","0196969016388","196969016388"
"Nike Phantom GX Pro Firm-Ground High-Top Soccer Cleats (DD9465-300, Hyper Turquoise/Fuchsia Dream/White/Black) Size 9","$ 178.04","","$ 170.09","$ 171.15","$ 178.04","","5","B0CKZ8C8Z8","0196969016487","196969016487"
"NIKE Men's Modern Sneaker, Black White Iron Grey Blue Tin, 11","","","$ 116.87","$ 168.09","$ 126.77","","5","B0CK51M7VD","0196969049072","196969049072"
"Nike Blazer MID '77 (CZ1055-125, White/SAIL/DIFFUSED Blue) Size 7","$ 90.78","","$ 90.68","$ 158.63","","","9","B0CT3R53MM","0196969049454","196969049454"
"Nike Women's Blazer Mid '77 White/Diffused Blue-Sail (CZ1055 121055 125) - 7.5","","","$ 103.02","$ 145.34","$ 105.00","","6","B0CR82PMFY","0196969049461","196969049461"
"Nike Blazer MID '77 (CZ1055-125, White/SAIL/DIFFUSED Blue) Size 10","$ 104.90","","$ 95.90","$ 158.63","","","11","B0CT3QF57X","0196969049515","196969049515"
"Nike Blazer Mid '77 Vintage Women's Shoes (DV7006-200, Cacao Wow/Coconut Milk/Black/SAIL) Size 7.5","$ 83.93","","$ 75.98","$ 136.88","$ 84.93","","6","B0CPBRP83D","0196969058869","196969058869"
"Nike Air Max 90 Men's Shoes (FB9658-002,Light Smoke Grey/Black/Industrial Blue) Size 14","$ 147.07","","$ 147.07","$ 168.13","$ 164.96","","7","B0CSF4FC9T","0196969069124","196969069124"
"Nike Air Max 90 Gore-TEX Men's Shoes (FD5810-200,Medium Olive/Cargo Khaki/Burgundy) Size 6.5","$ 190.88","","$ 180.98","$ 180.98","","","3","B0CSF2QQQ6","0196969077495","196969077495"
"Nike KD16 Basketball Shoes (DV2917-003, Black/Dark Smoke Grey/Coconut Milk/Black) Size 6","$ 161.81","","$ 152.73","$ 209.38","$ 160.58","","7","B0CTJD64L4","0196969107048","196969107048"
"Nike KD16 Basketball Shoes (DV2917-003, Black/Dark Smoke Grey/Coconut Milk/Black) Size 8","","","$ 139.39","$ 209.38","$ 147.34","","6","B0CSK7YY4X","0196969107086","196969107086"
"Nike KD16 Basketball Shoes (DV2917-003, Black/Dark Smoke Grey/Coconut Milk/Black) Size 9","$ 96.91","","$ 96.91","$ 209.38","$ 130.94","","7","B0CSK8VVP3","0196969107109","196969107109"
"Nike KD16 Basketball Shoes (DV2917-003, Black/Dark Smoke Grey/Coconut Milk/Black) Size 9.5","","","$ 119.99","$ 209.38","$ 130.94","","5","B0CSK97BPJ","0196969107116","196969107116"
"Nike KD16 Basketball Shoes (DV2917-003, Black/Dark Smoke Grey/Coconut Milk/Black) Size 10","$ 110.00","","$ 110.00","$ 209.38","$ 110.49","","8","B0CSK7MTYC","0196969107123","196969107123"
"Nike Giannis Immortality 3 Basketball Shoes (DZ7533-200, Fossil Stone/Desert Berry/Guava ICE) Size 8","$ 112.02","","$ 103.03","$ 136.88","$ 112.24","","13","B0CT62R2YC","0196969109813","196969109813"
"Nike Giannis Immortality 3 Basketball Shoes (DZ7533-200, Fossil Stone/Desert Berry/Guava ICE) Size 9","$ 91.00","","$ 91.00","$ 136.88","","","12","B0CT61WCZN","0196969109837","196969109837"
"Nike Giannis Immortality 3 Basketball Shoes (DZ7533-200, Fossil Stone/Desert Berry/Guava ICE) Size 10","$ 87.02","","$ 79.07","$ 136.88","","","12","B0CT5ZZ1DT","0196969109851","196969109851"
"Nike Giannis Immortality 3 Basketball Shoes (DZ7533-200, Fossil Stone/Desert Berry/Guava ICE) Size 10.5","$ 90.18","","$ 90.18","$ 136.88","$ 91.00","","11","B0CT612F8W","0196969109868","196969109868"
"Nike Giannis Immortality 3 Basketball Shoes (DZ7533-200, Fossil Stone/Desert Berry/Guava ICE) Size 11.5","$ 90.70","","$ 82.75","$ 136.88","","","8","B0CT625ZR2","0196969109882","196969109882"
"Nike Giannis Immortality 3 Basketball Shoes (DZ7533-301, GEODE Teal/Purple Ink/Jade ICE/Stadium Green) Size 9","$ 105.97","","$ 97.08","$ 136.88","$ 93.03","","11","B0CT62RNGN","0196969110093","196969110093"
"Nike Giannis Immortality 3 Basketball Shoes (DZ7533-301, GEODE Teal/Purple Ink/Jade ICE/Stadium Green) Size 10.5","$ 79.74","","$ 77.33","$ 136.88","$ 80.55","","12","B0CT5ZPVMV","0196969110123","196969110123"
"Nike Giannis Immortality 3 Basketball Shoes (DZ7533-301, GEODE Teal/Purple Ink/Jade ICE/Stadium Green) Size 13","$ 94.18","","$ 88.09","$ 136.88","$ 93.22","","13","B0CT62HJ1H","0196969110178","196969110178"
"NIKE Men's Sneaker Three Quarters Tall, Noble Red Ice Peach Desert Berry, 9 AU","","","$ 101.41","$ 145.00","$ 110.52","","9","B0CKZ946ZP","0196969110338","196969110338"
"NIKE Men's Sneaker Three Quarters Tall, Noble Red Ice Peach Desert Berry, 9.5 AU","$ 122.97","","$ 109.97","$ 124.99","$ 122.97","","2","B0CKZ6HCHT","0196969110345","196969110345"
"NIKE Men's Sneaker Three Quarters Tall, Noble Red Ice Peach Desert Berry, 10 AU","$ 107.57","","$ 106.08","$ 129.00","$ 105.01","","4","B0CKZ8XK7L","0196969110369","196969110369"
"NIKE Men's Sneaker Three Quarters Tall, Noble Red Ice Peach Desert Berry, 10.5 AU","$ 79.44","","$ 79.00","$ 129.00","$ 87.53","","4","B0CKZ8ZD1Y","0196969110376","196969110376"
"NIKE Men's Sneaker Three Quarters Tall, Noble Red Ice Peach Desert Berry, 10.5 AU","$ 94.98","","$ 84.99","$ 124.99","$ 94.98","","5","B0CKZ9C5CY","0196969110383","196969110383"
"NIKE Men's Sneaker Three Quarters Tall, Noble Red Ice Peach Desert Berry, 12 AU","$ 99.00","","$ 90.00","$ 129.00","$ 98.99","","10","B0CKZ8FYWC","0196969110413","196969110413"
"Nike Women's W Calm Slide Running, RUGGED ORANGE/RUGGED ORANGE, 3.5 UK (6 US)","$ 57.89","","$ 48.39","$ 115.06","","","6","B0CQR5MNJ9","0196969165673","196969165673"
"NIKE Women's Running Low, Deep Jungle Khaki Night Maroon, 6.5","$ 129.99","","$ 129.99","$ 279.00","","","0","B0CKZ8P8HD","0196969181376","196969181376"
"NIKE Women's Running Low, Deep Jungle Khaki Night Maroon, 12","$ 222.22","","$ 222.22","$ 279.00","","","2","B0CKZ8GMS9","0196969181482","196969181482"
"NIKE Women's Running Low, Fireberry Purple Ink Fierce Pink, 10","$ 121.55","","$ 111.49","$ 299.99","","","13","B0CKZ8MYSF","0196969181598","196969181598"
"NIKE Women's Running Low, Fireberry Purple Ink Fierce Pink, 11","","","$ 163.62","$ 217.45","","","3","B0CKZ9GRFC","0196969181611","196969181611"
"Nike Men's ZoomX Invincible Run Flyknit 3 Sneakers (Armory Navy/Black-Geode Teal, 9)","","","$ 210.48","$ 260.13","","","3","B0CTKWRFH6","0196969184636","196969184636"
"Nike Men's ZoomX Invincible Run Flyknit 3 Sneakers (Armory Navy/Black-Geode Teal, 10)","","","$ 159.95","$ 190.00","$ 159.95","","4","B0CTKWC4ND","0196969184650","196969184650"
"Nike Men's ZoomX Invincible Run Flyknit 3 Sneakers (Armory Navy/Black-Geode Teal, 11)","","","$ 169.99","$ 260.13","$ 169.99","","5","B0CTKWJ4SS","0196969184674","196969184674"
"Nike Men's ZoomX Invincible Run Flyknit 3 Sneakers (Armory Navy/Black-Geode Teal, 11.5)","","","$ 112.00","$ 260.13","","","6","B0CTKVDFJD","0196969184681","196969184681"
"Nike Terra Kiger 9 Men's Trail Running Shoe (Khaki/Deep Jungle/Safety Orange/Sea Glass, US Footwear Size System, Adult, Men, Numeric, Medium, 11)","","","$ 134.95","$ 180.66","$ 143.94","","3","B0CKZCW9X5","0196969185916","196969185916"
"NIKE Men's Running Low, Wolf Grey Volt Black White, 9.5 AU","","","$ 129.67","$ 194.88","$ 162.99","","4","B0CK5FDGPR","0196969188191","196969188191"
"NIKE Men's Running, Wolf Grey Volt Black White, 11.5 AU","$ 97.91","","$ 97.91","$ 230.95","$ 97.91","","6","B0CK5JKGTW","0196969188245","196969188245"
"NIKE Jordan Nu Retro 1 Low Mens Shoes (DV5141-611, Varsity RED/White/Black) Size 7","$ 143.50","","$ 123.50","$ 140.85","","","6","B0CSJ62WCJ","0196969189822","196969189822"
"NIKE Interact Run Womens Road Running Shoes FD2292-003 (Black/White-Anthracite), Size 5","$ 108.14","","$ 99.10","$ 140.85","$ 108.07","","4","B0CMY1JV1N","0196969199432","196969199432"
"NIKE Interact Run Womens Road Running Shoes FD2292-003 (Black/White-Anthracite), Size 11.5","$ 152.95","","$ 140.85","$ 148.42","","","1","B0CMY1N8L3","0196969199562","196969199562"
"Jordan 1 Low Alt Little Kids Shoes White/Royal Blue-Black-White DR9748 140 - Size 3y","$ 107.98","","$ 90.00","$ 109.95","$ 99.95","","2","B0CQZJHQC3","0196969266486","196969266486"
"Jordan 1 Low Alt Little Kids Shoes Size-1","$ 123.60","","$ 114.61","$ 159.74","$ 123.60","","6","B0CP45JFH4","0196969266561","196969266561"
"Jordan Nu Retro 1 Low Men's Shoes (DV5141-100, White/White/Black) Size 8","$ 153.90","","$ 144.00","$ 166.95","$ 153.90","","3","B0CSJ78FK7","0196969266899","196969266899"
"Jordan Nu Retro 1 Low Men's Shoes (DV5141-100, White/White/Black) Size 8.5","$ 156.74","","$ 144.00","$ 166.95","$ 153.90","","4","B0CSHXN6LH","0196969266905","196969266905"
"Jordan Nu Retro 1 Low Men's Shoes (DV5141-100, White/White/Black) Size 9.5","$ 140.45","","$ 128.86","$ 166.95","","","3","B0CSJ789RB","0196969266929","196969266929"
"Jordan Nu Retro 1 Low Men's Shoes (DV5141-100, White/White/Black) Size 10","$ 140.67","","$ 131.68","$ 166.95","$ 140.67","","4","B0CSHXMP8V","0196969266936","196969266936"
"Jordan Nu Retro 1 Low Men's Shoes (DV5141-100, White/White/Black) Size 10.5","$ 143.00","","$ 131.68","$ 166.95","$ 140.67","","4","B0CSHS6T32","0196969266943","196969266943"
"NIKE Jordan Nu Retro 1 Low Mens Shoes (DV5141-100, White/White/Black) Size 11.5","$ 114.97","","$ 105.93","$ 166.95","$ 114.92","","4","B0CSJ64XFD","0196969266967","196969266967"
