Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Black_list,PID
"Skechers USA Men's Men's Slade-Lucan Sneaker, Black, 10.5",370946,568340,$50.48,9,$50.48,$59.95,$50.48,A1BNXE6U3W2NOH,2,B0CSKJ23RX,197627358963,197627358963,B0CYS4XVRX,Skechers,no,Y,none
Skechers GO WALK Jacket Purple LG,260658,282393,,,$63.54,$68.26,$71.58,A31AXZ2ONSA7MG,2,B0C9M46113,196989265483,196989265483,B0CM11ZCD9,Skechers,yes,Y,none
"Skechers Women's GO Walk Jacket, Orchid Bloom",262824,283512,,,$35.48,$49.00,,-,0,B0CCSKJC8G,197627004433,197627004433,B0CM11ZCD9,Skechers,no,Y,none
"Skechers Men's Summits Trainers, Black Black Charcoal, 11 Wide",178737,163814,,,$78.00,$138.74,$64.95,A2650U6VN1Z6TA,1,B07GBK7V4X,"0191665250050, 0191665250081","191665250081, 191665250050",B0C9V3W73Q,Skechers,no,Y,none
"Skechers USA Men's Men's Remaxed-Fenick Moccasin, Navy, 7",581996,569943,$84.99,,$84.99,$84.99,,-,0,B0CBPLBTG2,196642443364,196642443364,B0CYSGMQX5,Skechers,yes,Y,none
Skechers Remaxed - Fenick Hands Free Slip-Ins Black 9 D (M),460626,532483,$84.99,,$84.99,$84.99,,-,0,B0BR8N8SVC,196642443142,196642443142,B0CYSGMQX5,Skechers,yes,Y,none
Skechers Track RIPKENT Sneakers 232399 Size 7.5 Adult Colour Olive Black,195861,167596,,,$95.00,$95.00,$124.30,AB0UTK7JSHBRX,1,B09PYGS48X,195969617816,195969617816,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Walking Sneaker, Black Leather Mesh Black Trim, 9",229095,184387,$104.95,1,$104.95,$129.95,$113.87,A392XK11ZEWJ8V,1,B09PYHG4LS,195969877517,195969877517,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Sneaker, White, 9.5",216251,198496,$77.03,1000,$77.03,$94.00,$77.03,AP3VA1GJZM3EQ,1,B09SDNJHJN,195969904442,195969904442,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Track RIPKENT Trainers, Light Grey Mesh Synthetic, 7",218546,187302,$84.61,1000,$84.61,$86.00,$84.61,AP3VA1GJZM3EQ,1,B0CB243TLF,197627029658,197627029658,B09PZ8276W,Skechers,no,Y,none
"Skechers Women's Modern Rugged - Your Sweetness Shoes, Black Patent, US 7.5 M",309043,289929,$43.60,,$43.60,$49.95,,-,0,B0CSHJT5VJ,196989504346,196989504346,B0CSHH8SSD,Skechers,yes,Y,none
Skechers Equalizer 5.0 Persistable Black/Black 15 4E - Extra Wide,454349,389468,$59.95,3,$54.95,$60.00,$47.99,A1BNXE6U3W2NOH,2,B0CF5B2GM9,196311558610,196311558610,B0B94MB4Q4,Skechers,no,Y,none
Skechers Equalizer 5.0 Persistable Black/Black 14 4E - Extra Wide,467854,396921,,,$54.95,$107.60,$59.95,A1BNXE6U3W2NOH,2,B0B7BP2MVY,196311558603,196311558603,B0B94MB4Q4,Skechers,yes,Y,none
"Skechers Men's Arch Fit Wide Fit, Black, 7 Wide",443259,396623,$69.90,18,$54.95,$155.79,$72.58,A3IEVQK1WSNKHY,1,B0B7B4LT2H,196311558481,196311558481,B0B94MB4Q4,Skechers,no,Y,none
"Skechers Men's Summits Trainers, Black, 7 Wide",173072,160561,,,$87.00,$119.00,$88.50,A2650U6VN1Z6TA,1,B07Z25B3LX,191665250005,191665250005,B0C9V3W73Q,Skechers,yes,Y,none
"Skechers womens Bulkin Balran 108033w Industrial Shoe, Black, 5 Wide US",236160,210399,$74.00,1,$74.00,$99.95,$74.00,AFBLHVLJSOBWY,1,B0B14BL8WP,196642041737,196642041737,B0C63WM24R,Skechers,no,Y,none
"Skechers Men's Go Walk 7-The Construct Sneaker, Grey/Orange, 11",332930,353030,,,$96.80,$116.53,,-,1,B0CB23HF54,197627498867,197627498867,B0CFMZ2KWS,Skechers,no,Y,none
Skechers Boy's Bounder - Zatic (Little Kid/Big Kid) Black/Red 1 Little Kid M,279556,293467,,,$40.00,$45.84,$44.99,A2H2AYTJFCST9E,1,B0BT7Y5CFR,196311462849,196311462849,B0BT8V8HRP,Skechers,no,Y,none
"Skechers Men's, Vapor Foam Sneaker",354285,354285,$64.95,12,$64.95,$64.95,$64.95,A1BNXE6U3W2NOH,3,B0CDK9ZVS8,196989653877,196989653877,B0C65MDH5P,Skechers,no,Y,none
"Skechers Boy's Meteor-Lights Sneaker, Black/Grey, 10 Toddler",399259,406547,$64.36,,$50.57,$63.80,,-,1,B0CB239GMF,196989548531,196989548531,B0CH25PTMZ,Skechers,no,Y,none
"Skechers Women's Summits-Top Player Sneaker, Light Blue/Multi=LBMT, 6",150122,192554,,,$59.90,$59.90,,-,0,B0CB1SNNWR,197627415574,197627415574,B0CF7P5H2D,Skechers,no,Y,none
Skechers Foamies Max Cushionin with Removable Strap Light Grey 8 B (M),349181,362557,$54.95,,$54.95,$54.95,,-,0,B0CN34VBBJ,197627439945,197627439945,B0CN3FYVJB,Skechers,yes,Y,none
"Skechers Kids Girls Unicorn Dreams Sneaker, Pink/Turquoise, 9 Toddler",206785,242698,,,$75.00,$80.00,$60.88,A2650U6VN1Z6TA,1,B0C4RLPJP1,197627228952,197627228952,B0CPPNYBT2,Skechers,yes,Y,none
"Skechers Women's Go Walk 7 City Lights Hands Free Slip-Ins Sneaker, Taupe/Multi, 7",134273,263294,$89.95,2,$89.95,$90.00,$89.95,A1LEM297LNF1FK,1,B0CN34KLDP,197627473628,197627473628,B0CNPF4YPV,Skechers,no,Y,none
"Skechers Women's Go Walk 7 City Lights Hands Free Slip-Ins Sneaker, Black/Multi, 6",129570,308473,$89.95,1,$89.95,$128.00,$120.68,A1LEM297LNF1FK,2,B0CJFC8WFQ,196989298597,196989298597,B0CNPF4YPV,Skechers,no,Y,none
"Skechers Women's Go Walk 7 City Lights Hands Free Slip-Ins Sneaker, Taupe/Multi, 8",131947,270169,,,,$90.00,$91.53,-,,B0CN36Y7DF,197627473642,197627473642,B0CNPF4YPV,Skechers,no,Y,none
"Skechers Men's Go Run Lite Sneaker, Grey/Navy, 11.5 Wide",212322,247750,$74.97,2,$74.97,$74.97,$74.97,A2IM9PHK2JSLC3,1,B0CFMTFXZZ,196642942058,196642942058,B0CFP5LZ24,Skechers,no,Y,none
"Skechers Men's Arch Fit 2.0 Sneaker, Black, 11.5",161719,498745,$79.95,2,$79.95,$129.00,$109.78,A1BNXE6U3W2NOH,2,B0CHGVJ94C,196989935669,196989935669,B0CHLSYBG8,Skechers,no,Y,none
"Skechers Women's, Arch Fit Refine – Iris Sneaker Natural",278449,405501,$70.95,14,$70.95,$113.00,$70.95,A1BNXE6U3W2NOH,3,B0CNM4WF3K,197627059389,197627059389,B0CNM5BDXV,Skechers,no,Y,none
"Skechers Women's Summits Sneaker, Black/Multi=BKMT, 7.5 Wide",308366,385231,,,$59.90,$60.00,,-,0,B0CF7F98NW,197627415857,197627415857,B0CMMPNHKT,Skechers,no,Y,none
"Skechers Men's Go Walk 7-The Construct Sneaker, Grey/Orange, 9",362264,367747,,,$114.90,$115.74,,-,1,B0CB22VJLK,197627498829,197627498829,B0CFMZ2KWS,Skechers,no,Y,none
"Skechers Men's Go Walk 7-The Construct Sneaker, Red/Black, 14",373556,386193,,,$107.56,$107.56,,-,1,B0CB24HWM7,196989294865,196989294865,B0CFMZ2KWS,Skechers,no,Y,none
"Skechers Kids Boy's Relix-Valder Sneaker, Navy/Lime, 3 Little Kid",368336,819607,$30.92,,$30.92,$55.55,,-,0,B0992WKWMX,195969774427,195969774427,B0CH28PDML,Skechers,yes,Y,none
"SKECHERS Women's Bobs Skipper-Keep It Sweet Hands Free Slip-Ins Sneaker, Tan, 5 Wide",444247,588708,$60.00,,$60.00,$60.00,,-,0,B0CSGDS892,197627223797,197627223797,B0CT5TD91W,Skechers,yes,Y,none
"Skechers Women's GO Run CONSISTENT-Energize Sneaker, Navy/White, 7",340751,292387,$67.79,8,$67.79,$102.19,$62.52,AP3VA1GJZM3EQ,1,B09PZ83QW8,196311794278,196311794278,B09SP79J81,Skechers,no,Y,none
"Skechers Women's Go Dri Swift Stretchable Wicking Quick Drying Tunic Tee, Raspberry Wine, X-Large",598895,1828961,,,$40.25,$44.90,$48.15,A31AXZ2ONSA7MG,2,B0B49P7CGP,196311523137,196311523137,B0CLMHDG27,Skechers,no,Y,none
"Skechers Women's Go Dri Swift Stretchable Wicking Quick Drying Tunic Tee, Raspberry Wine, Medium",571527,1650433,,,$39.74,$74.91,$47.83,A31AXZ2ONSA7MG,2,B0B49NGHQK,196311523113,196311523113,B0CLMHDG27,Skechers,yes,Y,none
Skechers Go Walk 7 Daley Hands Free Slip-Ins Gray/Lavender 9 B (M),1173138,1528782,$85.00,,$85.00,$85.00,,-,0,B0CN35PBR9,197627296807,197627296807,B0CN3DT8WZ,Skechers,yes,Y,none
"Skechers D'LUX WALKER-LET IT GLOW Women's Sneakers, WSL, 25.0 cm",278513,278513,$78.73,345,$78.73,$110.58,$93.17,AP3VA1GJZM3EQ,1,B09HSBQ5CG,195969947609,195969947609,B09WKSFY2M,Skechers,no,Y,none
"Skechers Boy's Twisty Brights 2.0 Sneaker, Yellow/Black, 3.5 Big Kid",217387,239856,$68.26,,$50.17,$61.86,,-,1,B0CB1YQ2FD,197627241081,197627241081,B0CPYSLXXJ,Skechers,no,Y,none
"Skechers Women's Bobs Beyond-Doodle Fest Sneaker, White Multi, 9",468327,427032,$44.95,,$44.95,$55.00,,-,1,B0CJF66XNP,197627667843,197627667843,B0CJDGD8WV,Skechers,no,Y,none
"Skechers Women's Bobs Beyond-Doodle Fest Sneaker, White Multi, 8.5",455153,479564,$44.95,13,$44.95,$55.00,$44.95,A1BNXE6U3W2NOH,1,B0CJDRC7VM,197627667836,197627667836,B0CJDGD8WV,Skechers,no,Y,none
"Skechers Men's, Relaxed Fit: Cohagen - Vierra Sneaker Black Canvas",347257,569099,$37.98,47,$37.98,$49.95,$38.12,A5592GM03C9YR,4,B0C34GNJQ8,196642400190,196642400190,B0CT8Y24G9,Skechers,no,Y,none
Skechers Max Fairway 3 Archfit '22,267724,342660,$89.99,1,$79.99,$99.99,$88.86,A1EDL7DG2XCRCV,2,B0B1464WVQ,195969554500,195969554500,B0B5Y7JKCD,Skechers,no,Y,none
"Skechers Women's Flip-Flop, Natural, 8",264434,435267,$54.99,111,$50.00,$50.00,$54.99,A2H2AYTJFCST9E,2,B0C34FSDNF,196642959780,196642959780,B0CLJSQ4MD,Skechers,no,Y,none
"Skechers Women's GO Run CONSISTENT-Energize Sneaker, Navy/White, 8",343688,291928,$64.79,4,$64.79,$108.45,$66.08,-,1,B09PZ79VJX,196311794292,196311794292,B09SP79J81,Skechers,no,Y,none
"Skechers Kids Girls Power Jams-Everyday Bestie Sneaker, Light Grey, 10 Toddler",165385,143928,,,$62.00,$62.00,$63.72,A2650U6VN1Z6TA,1,B0C4RL27KG,197627031927,197627031927,B0CLT6SGH3,Skechers,yes,Y,none
"Skechers Men's Go Walk 7-The Construct Sneaker, Grey/Orange, 12",342313,361515,,,$115.74,$118.87,,-,1,B0CB23HLBV,197627498881,197627498881,B0CFMZ2KWS,Skechers,no,Y,none
"Skechers Women's Modern Rugged - Your Sweetness Shoes, Black Patent, US 7 M",387775,349531,$49.95,,$49.95,$49.95,,-,0,B0CSHGQ72X,196989504339,196989504339,B0CSHH8SSD,Skechers,yes,Y,none
"Skechers Women's Vinyasa Happy Spring, Taupe Mitobuck Stone Trim, 6 AU",767600,780892,,,$50.58,$64.69,$55.88,A39WWGXFOLEB1L,1,B0B9BLMMR5,196642612203,196642612203,B0BSP13MTS,Skechers,no,Y,none
"SKECHERS Women's Bobs Skipper-Keep It Sweet Hands Free Slip-Ins Sneaker, Tan, 5.5 Wide",472450,500266,$60.00,,$60.00,$60.00,,-,0,B0CSG9ZMQK,197627223803,197627223803,B0CT5TD91W,Skechers,yes,Y,none
"Skechers Women's Summits-Top Player Sneaker, Light Blue/Multi=LBMT, 8.5",152614,183182,,,$60.00,$60.00,,-,0,B0CB1T47NM,197627415628,197627415628,B0CF7P5H2D,Skechers,no,Y,none
"Skechers Women's, Vinyasa - Happy Spring Sandal Taupe 11 M",761184,765857,,,$57.19,$69.99,$66.63,A3VQSB7PJPL795,2,B0B9BN4KL1,196642612265,196642612265,B0BSP13MTS,Skechers,no,Y,none
"Skechers Women's, Vinyasa - Happy Spring Sandal Taupe 9 M",739718,763383,$63.04,2,$55.09,$84.00,$63.83,A39WWGXFOLEB1L,3,B0B9BLG7WN,196642612241,196642612241,B0BSP13MTS,Skechers,no,Y,none
"Skechers Women's Easy Going-Modern Hour-Hands Free Slip-Ins Ankle Boot, Black, 9",502905,398176,$80.38,4,$72.99,$141.10,$91.68,A2OTE410JXLA5O,3,B0C8T6D1D5,196989487779,196989487779,B0CM1RCX34,Skechers,no,Y,none
"Skechers Women's Summits-New World Sneaker, Black (Black Leather/Mesh/Black Trim BBK), 6 M US",344888,296935,,,$90.95,$90.95,$97.66,A392XK11ZEWJ8V,1,B07NZKNV5L,193642420692,193642420692,B07SX5HQFC,Skechers,no,Y,none
"Skechers Women's Walking Shoe, Natural, 39 EU",330089,330089,$119.00,3,$119.00,$119.00,$119.00,A2650U6VN1Z6TA,1,B0C34715QL,196989713496,196989713496,B09NLMC1PG,Skechers,no,Y,none
"Skechers USA Men's Men's Proven-Renco Loafer, BRN, 7",426976,319991,,,$72.00,$124.00,$74.43,A2650U6VN1Z6TA,1,B09DK1L42W,195969443279,195969443279,B09DJLJC8Q,Skechers,yes,Y,none
"Skechers Kids Girls Skech Fast 2.0 Sneaker, Lavender/Multi, 4.5 Big Kid",251983,251983,$44.95,,$44.95,$44.95,,-,0,B0C4RMG69D,197627298207,197627298207,B0C4S4P1NB,Skechers,yes,Y,none
Skechers Bobs B Cute - Clean Life Natural 6 B (M),117618,181392,,,$42.48,$118.28,$47.42,A1LEM297LNF1FK,1,B0B3HZS982,195969653272,195969653272,B08PFM8YXK,Skechers,yes,Y,none
"Skechers Women's Slip-ins RF: Reggae Fest 2.0 - Guiding, Black/Black, Size 6.5",215365,222005,$79.99,8,$65.04,$65.04,$79.99,A3IEVQK1WSNKHY,1,B0CD1Y3HLQ,196642609555,196642609555,B00I5IGWQ0,Skechers,no,Y,none
"Skechers Men's, Skech-Lite Pro – Faregrove Sneaker Black/Lime",227367,202918,$56.95,14,$56.95,$56.95,$56.95,A1BNXE6U3W2NOH,3,B0CB23PQ1L,196989653594,196989653594,B0CLTXB2RF,Skechers,no,Y,none
Skechers Girl's Uno Lite - Meshed Up 310395L (Little Kid/Big Kid) Black/Multi 10.5 Little Kid M,1268233,809372,$42.38,2,$42.38,$54.95,$47.64,A1LEM297LNF1FK,1,B0C7ZZML6F,196989472829,196989472829,B0CLRCGL5M,Skechers,no,Y,none
"Skechers Women's GO Walk Flex Sandal-ELATION Slide, Black/Black, 10",207934,193465,,,$49.95,$82.71,$49.95,A1BNXE6U3W2NOH,2,B0B9HSDM9L,196642433471,196642433471,B0CTCRFJWD,Skechers,no,Y,none
"Skechers Kids Twinkle Toes Twinkle Sparks - Unicorn Dayd Sneaker, Purple/Multi, 12.5 Little Kid",396210,272727,,,$69.95,$69.95,$69.95,A30FVES3LMEX46,1,B09HJGZW4Z,196311478277,196311478277,B0CLCXMPVB,Skechers,yes,Y,none
"Skechers Women's Go Walk 7 City Lights Hands Free Slip-Ins Sneaker, Black/Multi, 7.5",135366,306232,$89.95,2,$89.95,$90.00,$91.21,A1LEM297LNF1FK,2,B0CJFBF9D8,196989298627,196989298627,B0CNPF4YPV,Skechers,no,Y,none
"Skechers Women's Go Walk 7 City Lights Hands Free Slip-Ins Sneaker, Black/Multi, 9",133939,316497,,,$123.00,$123.00,$101.84,A2650U6VN1Z6TA,1,B0CHFBC31V,196989298658,196989298658,B0CNPF4YPV,Skechers,yes,Y,none
"Skechers Sport Women's Women's New Facets Sneaker, NVY =Navy, 5",405895,448942,$69.99,1,$69.99,$69.99,$63.54,A2QFERO09X9TW0,1,B09HP9N9TK,195969655474,195969655474,B09HPH4HMN,Skechers,no,Y,none
"Skechers Men's Track RIPKENT Trainers, Olive Mesh Synthetic, 12",216375,218863,$62.94,5,$52.95,$56.79,$73.27,A29D4OHNQEHSDL,5,B0CB23NGH2,197627235783,197627235783,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Track RIPKENT, Olive Mesh Synthetic, 6",242996,191814,$62.94,1,$52.95,$89.96,$73.85,A29D4OHNQEHSDL,3,B0CB22QV7R,197627235684,197627235684,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Relaxed Fit: Equalizer 5.0 Trail - Solix, Brown/Orange, Size 13",240371,189446,$84.90,1,$74.95,$74.95,$84.90,A1QWKYMRN2CQUY,1,B0CN5JGYPV,196642618144,196642618144,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Track RIPKENT Trainers, Light Grey Mesh Synthetic, 11",220566,179990,$73.39,3,$56.59,$86.42,$73.39,A36M48BBTNHG64,4,B0CB2476X7,197627029733,197627029733,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's 232399 Bkcc Sneaker, Olive Mesh Synthetic, 11 US",218393,219790,$62.94,7,$52.95,$71.08,$62.94,A29D4OHNQEHSDL,4,B0CB232YVX,197627235769,197627235769,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Walking Sneaker, Black Leather Mesh Black Trim, 10",230357,186390,$104.95,1,$104.95,$128.00,$127.59,A392XK11ZEWJ8V,1,B09PYQT12Y,195969877531,195969877531,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Sports Shoes, Navy, 13.5 AU",236479,186935,$62.94,2,$52.95,$65.00,$64.05,A29D4OHNQEHSDL,3,B0BSXM6BTM,196642544788,196642544788,B09PZ8276W,Skechers,no,Y,none
"Skechers Sport Women's Women's Track Sneaker, Navy/Blue=NVBL, 9",210500,180720,,,$65.00,$65.00,$55.56,A2H2AYTJFCST9E,1,B0BTTX6NPZ,196989592374,196989592374,B0CLTRZNS2,Skechers,no,Y,none
"Skechers Girls Microspec Max Plus Sneaker, White/Coral, 10.5 Little Kid",389401,389401,$37.25,,$37.25,$37.25,,-,0,B0CC3XL39K,197627329635,197627329635,B0CC4HBGWC,Skechers,yes,Y,none
"Skechers Kids Girls Unicorn Dreams Explorer Sneaker, Turquoise/Multi, 13 Little Kid",432287,445467,$49.03,10,$49.03,$49.95,$49.03,A1IHHI9MRUKJ91,1,B0BFG3P23B,196642892100,196642892100,B0CG4B5HFG,Skechers,no,Y,none
"Skechers Men's 3D Max Protect Oxford, Gray/Yellow, 12",334026,242673,,,$116.00,$116.00,,-,0,B0BWX3621X,196989379401,196989379401,B0C682GDJG,Skechers,yes,Y,none
"Skechers Women's Modern Rugged - Sweet Choice Shoes, Black, US 7 M",244824,272612,$59.95,,$59.95,$69.95,,-,0,B0CSHSLDGK,196989198002,196989198002,B0CSHH8SSD,Skechers,yes,Y,none
"Skechers Work Stacey - Women's Navy/Acqua Soft Toe, Slip Resistant, Low Athletic (5.5 M)",298934,430165,$87.99,22,$87.99,$87.99,$86.28,A37LNJJWNJFTQP,1,B086CCHB2H,,,B086N2FJ5G,Skechers,no,Y,none
"Skechers USA Men's Men's Tantric Flip-Flop, Gry, 7.5",440707,495894,$66.18,,$49.44,$54.55,,-,1,B0C8R24FTR,197627234953,197627234953,B0CQVFY88L,Skechers,no,Y,none
"Skechers Men's Skech-Lite Pro Primebase Hands Free Slip-in Sneaker, Charcoal/Blue, 10",644470,775647,,,$114.05,$117.35,,-,1,B0CB232XQJ,197627235882,197627235882,B0CFCRN9WQ,Skechers,no,Y,none
"Skechers Women's Newbury St - Starlight Stroll Sneaker, Gray, Size 9",780254,1132153,$79.95,6,$65.00,$65.00,$79.95,A3IEVQK1WSNKHY,1,B0CCY3VR8R,794766663172,794766663172,B08X6CYV9Z,Skechers,no,Y,none
"Skechers USA Men's Men's Slade-Lucan Sneaker, Khaki, 7",268608,268608,,,$62.35,$75.63,,-,0,B0CVS6PKLF,197627358765,197627358765,B0CYS4XVRX,Skechers,no,Y,none
"Skechers Women's Go Walk Ribbed High Waist 8 inch Bike Shorts, Navy",618160,618160,$39.00,,$39.00,$39.00,,-,0,B0CW2Q176V,196989993140,196989993140,B0CW2H2SKB,Skechers,yes,Y,none
"Skechers Women's UNO-Spotted AIR Sneaker, White Mulitcolor, 9",252101,285007,$50.98,2,$50.98,$52.98,$50.98,A5592GM03C9YR,3,B0CGTBH7W3,197627159003,197627159003,B0CM9J1P2V,Skechers,no,Y,none
"Skechers Women's Modern Rugged - Your Sweetness Shoes, Black Patent, US 8 M",418732,352683,$49.95,,$49.95,$49.95,,-,0,B0CSHSNMN4,196989504353,196989504353,B0CSHH8SSD,Skechers,yes,Y,none
"Skechers Women's Modern Rugged - Your Sweetness Shoes, Black Patent, US 8.5 M",391889,344776,$49.95,,$49.95,$49.95,,-,0,B0CSHCQBRZ,196989504360,196989504360,B0CSHH8SSD,Skechers,yes,Y,none
"Skechers Men's Track Scloric Oxford, Black, 7 2E US",181169,100214,,,,$119.98,$110.93,-,,B07CD1JRG4,192283296925,192283296925,B0B74PYHC2,Skechers,no,Y,none
"Skechers mens Bobs Sparrow 2.0 - Allegiance Crew Sneaker, Off-white, 8",277885,236406,$64.95,1,$64.95,$109.00,$64.23,A1BNXE6U3W2NOH,1,B0BS9GW7R5,196642371490,196642371490,B0CQ5RSMRL,Skechers,no,Y,none
"Skechers Women's Arya-Fresher Trick Ankle Boot, Chocolate, 9.5",144834,134121,,,$89.00,$94.00,$77.68,A2650U6VN1Z6TA,1,B0BT6PSNCL,196989573724,196989573724,B0BT7K8Q6F,Skechers,no,Y,none
"Skechers Men's Delson 3.0 Cicada Sneaker, Dark Brown, Size 10.5",240721,230395,,,$114.00,$129.00,$108.73,A2650U6VN1Z6TA,1,B0CF9HZ31D,196642614702,196642614702,B08LF2V547,Skechers,no,Y,none
"Skechers Men's D'Lux Walker Commuter Loafer, Navy/Gray, 10 X-Wide",243531,245472,,,$119.00,$123.88,$120.63,A2650U6VN1Z6TA,1,B08PC7C7HG,195204352083,195204352083,B08LF2V547,Skechers,no,Y,none
Skechers Max Fairway 3 Archfit '22,266403,342209,,,$150.03,$150.03,$150.03,AUZHYMZYT39ZN,1,B0B13V4FH4,195969554470,195969554470,B0B5Y7JKCD,Skechers,no,Y,none
"Skechers Kids Twisty Brights 2.0 Sneaker, Lavender/Multi, 2.5 US Unisex Little Kid",237615,283609,,,,$68.73,$67.09,-,,B0BN6WJ4T2,196989552088,196989552088,B0CPYSLXXJ,Skechers,yes,Y,none
"Skechers Women's Go Walk Ribbed High Waist 8 inch Bike Shorts, Black",776993,776993,$39.00,,$39.00,$39.00,,-,0,B0CW2V6ZZ1,196989427331,196989427331,B0CW2H2SKB,Skechers,yes,Y,none
"Skechers Boy's Uno Gen1-Color Surge Sneaker, Black/Red, 12.5 Little Kid",206727,217194,,,$119.34,$119.35,,-,1,B0BZ9193ZF,196989591599,196989591599,B0CD4XF52V,Skechers,no,Y,none
"Skechers Men's Vapor Foam Varien Oxford, Navy/Gray, 6.5",430021,524373,$107.08,,$81.54,$120.21,,-,1,B0BWX361Z7,196989653938,196989653938,B0CLL3BWSL,Skechers,no,Y,none
"Skechers Men's Summits Torre Trainers, Black, 9.5",350887,774266,,,$125.86,$127.38,$109.58,AP3VA1GJZM3EQ,1,B0BZ96DJDG,196989301174,196989301174,B0BZ9ZDSFM,Skechers,no,Y,none
Skechers Bobs Beyond Taupe 8.5 B (M),401383,571657,$49.95,,$49.95,$49.95,,-,0,B0CR54H3XK,197627219851,197627219851,B0BSR156QQ,Skechers,yes,Y,none
Skechers Track Ripkent Navy/Black 6.5 D (M),231843,190496,,,$88.30,$97.16,$89.46,AP3VA1GJZM3EQ,1,B0BXSPJRC3,196642544665,196642544665,B09PZ8276W,Skechers,no,Y,none
Skechers Equalizer 5.0 Trail Soux Black/Black 11 D (M),231365,198347,,,$127.52,$139.57,$113.72,AP3VA1GJZM3EQ,1,B09PYF31L7,196311556210,196642544665,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's 232399 Bkcc Sneaker, Olive Mesh Synthetic, 9 US",233430,235062,$62.94,7,$52.95,$71.08,$62.94,A29D4OHNQEHSDL,2,B0CB23YZGH,197627235721,197627235721,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Walking Sneaker, Navy Leather Mesh Orange Trim, 9.5",218294,179660,,,$127.07,$139.00,$125.79,AP3VA1GJZM3EQ,1,B09PYB6HZP,196311828676,196311828676,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Walking Sneaker, Navy Leather Mesh Orange Trim, 12",235521,189166,,,$109.53,$125.40,$103.60,AP3VA1GJZM3EQ,1,B09PYLG81W,196311828720,196311828720,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Track RIPKENT, Light Grey Mesh Synthetic, 9",221202,180958,$73.39,3,$56.59,$69.15,$73.39,A36M48BBTNHG64,5,B0CB22Q7MW,197627029719,197627029719,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Walking Sneaker, Black Leather Mesh Black Trim, 11",220113,183199,,,$75.16,$77.42,$100.88,A39LCK1QJ9WKOB,1,B09PYPNR5T,195969877555,195969877555,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Walking Sneaker, Navy Leather Mesh Orange Trim, 8.5",232423,188534,,,$98.24,$129.11,$114.38,AP3VA1GJZM3EQ,1,B09PYG72YX,196311828652,196311828652,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Relaxed Fit: Equalizer 5.0 Trail - Solix, Brown/Orange, Size 11 Medium",237337,188226,$79.90,2,$69.95,$74.95,$80.08,A1QWKYMRN2CQUY,1,B0CN5JPK5Y,196642618168,196642618168,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Track - Ripkent (Olive/Black, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_14)",239744,192187,$124.30,1,$95.00,$95.62,$102.14,AB0UTK7JSHBRX,1,B09PY7GPWG,195969617922,195969617922,B09PZ8276W,Skechers,no,Y,none
Skechers Track Ripkent Navy/Black 7.5 D (M),229489,187802,,,$89.79,$102.99,$82.65,AP3VA1GJZM3EQ,2,B0BS8PHGX2,196642544689,196642544689,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Walking Sneaker, Black Leather Mesh Black Trim, 8",181621,165183,$104.95,2,$104.95,$128.00,$127.38,A392XK11ZEWJ8V,1,B09PY6W68L,195969877494,195969877494,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Walking Sneaker, Black Leather Mesh Black Trim, 8.5",217080,181047,$104.95,2,$104.95,$159.00,$114.26,A392XK11ZEWJ8V,1,B09PYD1RBQ,195969877500,195969877500,B09PZ8276W,Skechers,no,Y,none
"Skechers, Men's Sports Shoes, Green, 28.5 cm",227855,186303,$73.39,5,$56.59,$145.00,$73.39,A36M48BBTNHG64,1,B09PY82GDV,195969617878,195969617878,B09PZ8276W,Skechers,no,Y,none
"Skechers Men's Track RIPKENT, Olive Mesh Synthetic, 6.5",222760,187529,$86.62,11,$86.62,$89.11,$89.06,-,2,B0CB22X4KF,197627235677,197627235677,B09PZ8276W,Skechers,no,Y,none
