Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Box Seller,Black_list,PID
"New Balance Women's Fresh Foam X 860 V13, Nb Navy/Bleach Blue/Green Aura, 6.5 Wide",,,,,$236.62,$247.54,,,,B0BB35HPGD,196432327966,196432327966,B0CYY2LT69,New Balance,,,V,15329800399015472559
Cole Haan Grand Atlantic Penny Loafer Dk Blue 8.5 D (M),,,$69.95,,$69.95,$183.99,,,,B08KNS26X3,194736406660,194736406660,B08KNXH3C1,Cole Haan,,3rd Party (AG670YE9WDQRF),V,15330685204917941818
"New Balance Women's Made in US 990 V5 Sneaker, Grey/Castlerock, 9.5 Wide",,,,,$279.95,$365.04,,,,B0791WM67F,192662149453,192662149453,B08986L1PD,New Balance,,,V,15331646737621879943
"Steve Madden Women's Skyler, Pink, 6.5",,,$27.92,,$24.79,$79.95,,,,B08NLRB94D,195189783278,195189783278,B0CLCT11FG,Steve Madden,,3rd Party (A1LEM297LNF1FK),V,15335070251919199725
"Steve Madden Women's Skyler, Tan, 10",,,,,,$96.22,,,,B08NM5XFH6,195189641141,195189641141,B0CLCT11FG,Steve Madden,,,V,15348077925093270855
Tory Burch Women's Miller Leather Laser Cut T-Strap Thong Sandal Gray Size 6,36387,49330,,,$336.18,$357.52,$337.17,ANZYNJW9IIF9C,1,B08CKFK59P,1.92E+11,192485590203,B07BHJGWD5,Tory Burch,yes,,V,15350983902302167352
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 12 Wide",,,,,$109.99,$109.99,,,,B09C15NTB2,889993230935,889993230935,B0CMQX4RYY,New Balance,,,V,15351606186070454630
"Cole Haan Men's GRANDEVOLUTON Shortwing Oxford, British tan/Ivory, 12 Wide US",,,,,,$280.00,,,,B0743YRLKT,190595616608,190595616608,B0743YH6ZP,Cole Haan,,,V,15354599212018452024
"New Balance Men's 574 Core Sneaker, Grey/White, 12 X-Wide",,,,,$95.00,$95.00,,,,B093QK17XS,195907803127,195907803127,B08BN9V242,New Balance,,,V,15354662317179170755
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 8",,,$88.94,,$79.95,$99.99,,,,B09C145379,889993231116,889993231116,B0CMQX4RYY,New Balance,,3rd Party (A27F0VSG73P1QR),V,15355657504356220679
"New Balance Women's Made in US 990 V5 Sneaker, Black/Silver, 9.5",68353,59913,$157.45,2,$157.45,$334.00,$256.09,A2CEINIO4OPLWL,3,B07C7N6PF2,1.93E+11,192662914693,B08986L1PD,New Balance,yes,,V,15355678344706753853
"Cole Haan Men's Grand+ Dress Wing Tip Oxford, Black Waterproof, 11.5",,,$99.95,,$99.95,$220.00,,,,B0BQ5ST1MQ,196414148176,196414148176,B0BQ5LB6YJ,Cole Haan,,3rd Party (A1BNXE6U3W2NOH),V,15360947412121688549
"New Balance Men's 574-V2 Lace-up Sneaker, Varsity Red/White, 10",173199,157390,,,,$118.29,$110.67,-,,B09K4QKSV5,1.96E+11,196307504225,B0CLNCTLSK,New Balance,yes,,V,15383993305369535422
"New Balance Women's 410 V8 Trail Running Shoe, Shadow Grey/Electric Indigo/Black, 6",,,,,$66.93,$139.00,,,,B0BJ7PRH14,196941220307,196941220307,B0BJ8335ZM,New Balance,,,V,15388352303376564249
"New Balance Kid's Rave Run V2 Lace-up Sneaker, Surf/Peach Glaze/Magic Hour, 6.5 X-Wide Big Kid",,,,,,$54.99,,,,B093QJD1HZ,195907539309,195907539309,B0CYXS57PV,New Balance,,,V,15389513890302572952
"New Balance Unisex-Adult BB480 V1 Sneaker, White/Cobalt Blue/White, 8",,,,,$115.96,$137.79,,,,B0BBXPNP81,196652224816,196652224816,B09YB6J65L,New Balance,,,V,15396031710773912534
Cole Haan Grandpro Rally Laser Cut Sneaker Truffle/Syrah 12 W - Wide,,,$160.00,,$160.00,$259.83,,,,B0BR2CCFLX,196414139860,196414139860,B07X2VXQ63,Cole Haan,,3rd Party (ALNXDINFJN088),V,15398581113581532055
"New Balance Men's Fresh Foam X More Trail V3 Running Shoe, Reflection/Vintage Teal, 12",,,,,$237.87,$237.87,,,,B09YC1KXQD,196432435562,196432435562,B0CT34ZB3T,New Balance,,,V,15404406921382995027
"New Balance Men's FuelCell 4040 V6 Molded Baseball Shoe, Black/White, 10",,,,,$115.99,$240.00,,,,B08PCDR7DH,195481149307,195481149307,B08PDF9B6Z,New Balance,,,V,15404918596570206376
"Cole Haan Men's GrandEvOlution Stitchlite Oxford, OPTIC WHITE KNIT",,,,,$199.95,$242.45,,,,B08KNNXWBQ,192004818221,192004818221,B09NZ9GVFM,Cole Haan,,,V,15408649578465739111
"Cole Haan Men's Grandpro Breakaway Sneaker, Ivory/Silver Lining/Gum, 10.5",,,$129.95,,$129.95,$212.86,,,,B0BYLT4BJN,196414378504,196414378504,B0CB9HY6D1,Cole Haan,,3rd Party (A368P1XA7FWOMA),V,15411455983117765325
"New Balance Men's 515 V3 Sneaker, Slate Grey/White/Aluminum Grey, 8.5",,,$80.08,,$80.08,$113.00,,,,B09YBNKFZS,196432403073,196432403073,B08YXQNDVB,New Balance,,3rd Party (AZWO9NCDQEAXA),V,15413584465014491360
"New Balance Men's Fresh Foam X More Trail V3 Running Shoe, Reflection/Vintage Teal, 10",,,,,,$268.43,,,,B09YBLQVHB,196432435524,196432435524,B0CT34ZB3T,New Balance,,,V,15423963921198374354
"Steve Madden Skyler Tan Pyramid Fashion Embellished Slip On Squared Toe Sandals (Tan, 5.5)",,,,,$113.86,$115.86,,,,B08SCBFRK9,195189641059,195189641059,B0CLCT11FG,Steve Madden,,,V,15428414556519001629
"New Balance mens 574 Greens Golf Shoe, True Black, 13 US",,,,,$109.99,$135.88,,,,B09C14JQW1,889993230799,889993230799,B0CMQX4RYY,New Balance,,,V,15438830738142413052
"New Balance Men's Fresh Foam 3000 V6 Turf-Trainer Baseball Shoe, Royal Blue/White, 8.5",,,$89.95,,$89.95,$103.94,,,,B09YGTBGRG,196307401135,196307401135,B09YC4NTX7,New Balance,,3rd Party (A1ZDKCDNB5PS5A),V,15445353509113064840
"New Balance Men's 997H V1 Sneaker, Moon Shadow/Vibrant Apricot, 13",,,,,$112.76,$177.10,,,,B096ND1NY6,195907641484,195907641484,B0CNTKFWLN,New Balance,,,V,15445363154385893264
"THE NORTH FACE Youth Fastpack Hiker Waterproof, Harbor Blue/Wasabi, 6",150525,179014,,,$90.01,$153.51,$93.37,ANZYNJW9IIF9C,1,B09TRYV2QP,1.96E+11,196247386073,B0B82R7DBV,THE NORTH FACE,yes,,V,15450154457858038701
Cole Haan Grandpro Rally Laser Cut Sneaker Barely Beige/Ivory 13 D (M),,,$131.99,,$122.01,$175.93,,,,B0BYZ5D567,196414221596,196414221596,B07X2VXQ63,Cole Haan,,3rd Party (A2I4KIISCXKZBK),V,15451042117095381371
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Eclipse/Vibrant Orange/Spring Tide, 12.5",,,,,$158.81,$320.39,,,,B096N8CV1Y,195907625484,195907625484,B096NKPSY5,New Balance,,,V,15451713953053852142
"Cole Haan Men's Grandpro Topspin Sneaker Loafer, British Tan/Egret, 12 Wide",,,$144.99,,$144.99,$160.00,,,,B0BQ5H93FN,196414086355,196414086355,B08X3PZWSV,Cole Haan,,3rd Party (A3V1EAERQFTDJS),V,1545657709979948783
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Mountain Teal/Sulphur Yellow, 10.5 M",,,$125.01,,$125.01,$134.95,,,,B096X5KCBK,195481440909,195481440909,B0B9BRT7LY,New Balance,,3rd Party (A2L9RNVXU1JUYD),V,15461038321412039448
"New Balance Men's Fresh Foam X Hierro V7 Running Shoe, Purple, 11.5",,,$140.04,,$139.95,$139.95,,,,B09XK6QX8W,195907622964,195907622964,B0CLDCBKLP,New Balance,,3rd Party (A3MZPUPCGSAYFF),V,15465120772975072963
"New Balance Men's Cross Country Seven Spike Running Shoe, Black/Black, 12 D US",4031347,4374180,$58.30,1,$58.30,$153.88,$58.30,ANZYNJW9IIF9C,1,B075R7NCWL,1.92E+11,191902061692,B0784DCGXG,New Balance,no,,V,15467204362396181485
"Cole Haan Men's Generation Zerogrand II Sneaker, Deep Olive/Black Golden Toffee/Ivory, 10",,,,,$170.82,$220.48,,,,B0BQSW9FVK,196414251913,196414251913,B0BQ5SQV4V,Cole Haan,,,V,15477184833715967543
"New Balance Women's DynaSoft Pro Run V2 Shoe, White/Silver Metalic, 9 Wide",,,$59.99,,$59.99,$116.00,,,,B0BHK9S4HC,196652989289,196652989289,B0C62X663Z,New Balance,,Amazon,V,15487338809783562335
"New Balance Men's Fresh Foam Roav V1 Sneaker, Lead/Light Aluminum, 16 M US",,,,,,$99.99,,,,B07RGTKB51,193684934515,193684934515,B096PR9JCT,New Balance,,,V,15502636201495960193
"New Balance Men's Fresh Foam 3000 V6 Turf-Trainer Baseball Shoe, Grey/White, 9.5",,,,,$166.06,$166.06,,,,B09YBLNKFJ,196307390569,196307390569,B09YC4NTX7,New Balance,,,V,15503640383256203404
"New Balance Men's Fresh Foam 3000 V6 Turf-Trainer Baseball Shoe, Black/White, 10.5",,,$90.00,,$75.00,$166.01,,,,B09YC1LZJQ,196307528696,196307528696,B09YC4NTX7,New Balance,,3rd Party (A1YSV4FL7WKBZC),V,15519989608258977417
"New Balance Women's 997H V1 Sneaker, Purple/Black, 11.5",,,,,$92.55,$126.37,,,,B07FT7K9QP,192983785316,192983785316,B07RYL5ZXM,New Balance,,,V,15522762322432902137
"New Balance Women's 847 V4 Walking Shoe, Arctic Fox/Silver Mink/Peach Soda, 6.5",,,$111.97,,$111.97,$139.95,,,,B0815PC35Z,194389087957,194389087957,B0D1KQBRCS,New Balance,,3rd Party (A1LEM297LNF1FK),V,1552281635594820768
"New Balance Women's 411 V1 Walking Shoe, Lynx Blue/Vintage Indigo, 8.5",,,,,,$145.88,,,,B07PDLFQCJ,193684163182,193684163182,B0CMPLXWKG,New Balance,,,V,15523651660720255970
"New Balance Men's 997H V1 Sneaker, Brighton Grey/White, 12",,,,,$135.69,$135.69,,,,B0BJ7H1GYG,196652973905,196652973905,B0CNTKFWLN,New Balance,,,V,15536709676018555535
"New Balance Men's 574 Core Sneaker, Nimbus Cloud/White, 12",,,,,$109.50,$234.00,,,,B093QK4M5G,195907805411,195907805411,B08BN9V242,New Balance,,,V,15540046238796078436
"Steve Madden Women's Wafer Heeled Sandal, RED Patent, 7.5",,,$85.79,,$73.99,$144.30,,,,B09M7FXKS5,196361406732,196361406732,B09M7Z19Z4,Steve Madden,,3rd Party (A24V851RG6UNB7),V,15542292375455411582
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, True Camo/Dark Camo, 12.5",,,,,$167.30,$281.50,,,,B09K4T9SVF,196307485074,196307485074,B096NKPSY5,New Balance,,,V,15550041520528728274
"Steve Madden Women's Lando Loafer, Black Leather Fur, 10",,,$90.00,,$90.00,$146.80,,,,B0BLD189V2,196829686997,196829686997,B0BHXZWPBV,Steve Madden,,3rd Party (A1195MQ583AB5O),V,15558217365182091558
"New Balance Unisex-Adult BB480 V1 Sneaker, White/Marine Blue, 11",,,$99.68,,$99.68,$129.44,,,,B0BJ7G9SYV,196652946916,196652946916,B09YB6J65L,New Balance,,3rd Party (A1C2WGENCVZQDP),V,15558815870435840705
"New Balance Men's Fresh Foam SPT V4 Running Shoe, White/White, 11.5",,,,,,$128.70,,,,B09YGLJV8P,196432984602,196432984602,B09668YVJX,New Balance,,,V,15563472147003980935
"New Balance Women's 237 V1 Sneaker, Sea Salt/Linen/White, 7.5",,,,,,$79.99,,,,B0C3528QRS,197375556918,197375556918,B0CZ9YXRM4,New Balance,,,V,15573174751149842288
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Nimbus Cloud/Moonbeam, 13",,,$169.75,,$169.75,$201.19,,,,B09K4Q3M84,196307590150,196307590150,B096NKPSY5,New Balance,,3rd Party (A3AYUC48MLVPY4),V,15574633881991083401
"New Balance Men's 997h V1 Trainers, Red Red Hbs, 11.5",,,,,,$105.41,,,,B07S2SN1XW,194182375374,194182375374,B0CNTKFWLN,New Balance,,,V,15576672105566830763
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Blue/Light Mango, 11 M",,,,,$173.99,$177.09,,,,B096WHGJLZ,195481449544,195481449544,B0B8THVT7V,New Balance,,,V,1560077131667043216
"Steve Madden Possession White/Grey Lace Up Boyfriend Chunky Platform Sneakers (White/Grey/Orange, 6)",,,$99.95,,$99.95,$99.99,,,,B0B99G8V3S,196829395196,196829395196,B0CFG8SG2Z,Steve Madden,,3rd Party (A1G9RBEK6CB71F),V,15608716867793077974
"Cole Haan Men's 2.Zerogrand Stitchlite, Ensign Blue/Microcodilehip/Oxford Blue, 11.5",,,,,$159.99,$159.99,,,,B0B52TMH1H,196414096064,196414096064,B0CT44L17V,Cole Haan,,,V,15628372522938935383
"Steve Madden Women's Tiaa Heeled Sandal, Rhinestone, 11",,,$29.81,,$29.81,$124.76,,,,B09GWCP525,196361121758,196361121758,B09GWSCG15,Steve Madden,,3rd Party (A1G9RBEK6CB71F),V,15633614860463412683
"New Balance Kids Fresh Foam Roav V1 Bungee Running Shoe Sneaker, Black/Light Aluminum, 5 US Unisex Toddler",,,,,$66.21,$103.57,,,,B08G8VKVT2,194389273169,194389273169,B0BZZH6LQC,New Balance,,,V,15637372203752282794
"Cole Haan Men's Zerogrand Wing Ox Oxford, Black Leather/Black, 12 M US",,,,,$200.95,$345.05,,,,B01N2HLSHA,889203249986,889203249986,B01I47RMLK,Cole Haan,,,V,15644080907079685018
"New Balance Women's Fresh Foam X Hierro V7 Trail Running Shoe, Eclipse/Natural Indigo/Electric Teal, 10",,,$139.95,,$139.95,$204.93,,,,B09K4W85PL,196307335973,196307335973,B0CLP2D65F,New Balance,,3rd Party (A1J4GFNP7DOVS2),V,15648306473262337207
"THE NORTH FACE Men's Antora Waterproof Jacket (Standard and Big Size), TNF Black/Banff Blue, XX-Large",18988,18071,,,$168.22,$197.62,$168.22,ANZYNJW9IIF9C,1,B09JTT93M6,6.81E+11,680975943597,B0CNLD3XFY,THE NORTH FACE,no,,V,1564863442049184764
"New Balance Men's 460 V3 Running Shoe, Grey/Black, 11.5",,,,,$54.52,$152.21,,,,B08PCCJMC7,195481298364,195481298364,B08PD6YL7J,New Balance,,,V,1564891374417751395
"New Balance Women's Fresh Foam 880 V13 Running Shoe, White, 7.5 X-Wide",,,,,$177.79,$244.35,,,,B0BSVHC9GR,196432450008,196432450008,B0CTWDCB5Y,New Balance,,,V,15652887378211726448
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Black/White, 11 M",,,$134.99,,$134.99,$273.15,,,,B096WLFY7B,195481448240,195481448240,B0B8THVT7V,New Balance,,3rd Party (A20O9LUC2WFY7S),V,15653544906828792382
"Kate Spade New York Women's Genice Cat-Eye Sunglasses, Blue HVNA, 57 mm",895847,812591,,,$152.12,$160.94,$150.65,-,1,B07CMLY5CW,7.17E+11,716736002873,B0881FLN5J,Kate Spade New York,no,,V,15653573622455697572
"New Balance Men's Made in US 990 V5 Sneaker, Black/Silver, 7.5",,,,,$288.80,$317.42,,,,B07C7RXRZT,192662912071,192662912071,B07H2T76RK,New Balance,,,V,15659762745048147925
"Steve Madden Women's Cherish Pump, Tan Patent, 8.5",,,$66.19,,$66.19,$79.95,,,,B0C28VL3ZX,197369264225,197369264225,B0C62N4JN3,Steve Madden,,3rd Party (A1LEM297LNF1FK),V,15663405046436215214
Mens New Balance Fresh Foam X 1080v12,,,,,,$294.02,,,,B0B5X6V4H1,196307488570,196307488570,B096NKPSY5,New Balance,,,V,15664027095816032069
"New Balance Women's Fresh Foam X 860 V13, White/Light Aluminum/Light Gold Metallic, 10.5",35243,94767,$139.95,2,$139.95,$243.85,$239.52,-,0,B0BB374WQP,1.96E+11,196307624992,B0CYY2LT69,New Balance,yes,,V,15674562200808672216
Cole Haan Grandpro Tennis Sneaker White/Lapis Blue/Egret 14 W - Wide,,,$150.00,,$150.00,$237.99,,,,B0BYZ34YHS,196414219647,196414219647,B07NZ47YNS,Cole Haan,,3rd Party (ALNXDINFJN088),V,15679686843647735153
"The North Face Mens Denali 2 Jacket, Tradewinds Grey, M",,,,,,$221.68,$221.68,-,,B0974F5YMN,1.95E+11,195437063275,B0CLXSGXWR,THE NORTH FACE,no,,V,15692029045916534084
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Mountain Teal/Sulphur Yellow, 7 M",,,$114.81,,$114.81,$273.15,,,,B096WGB6XD,195481440831,195481440831,B0B9BRT7LY,New Balance,,3rd Party (A20O9LUC2WFY7S),V,1569947398912416452
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Blue/Nb Navy/Blue Haze, 14",,,,,,$159.99,,,,B09ZPS7LPC,196432451548,196432451548,B096NKPSY5,New Balance,,,V,15704110255668610416
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Sulphur Yellow/Light Slate, 8.5",,,,,$256.17,$259.44,,,,B08P28CCFL,195481421076,195481421076,B07RMK42HW,New Balance,,,V,15708982873481954194
"New Balance Men's 410 V7 Running Shoe, Black, 10.5 X-Wide",,,,,$108.00,$139.00,,,,B08P2D8TZ2,195481650131,195481650131,B088PRF7P4,New Balance,,,V,15709507963014493661
"Cole Haan Men's Original Grand Shortwing Oxford Shoe, black leather/white, 13 W US",,,$146.99,,$137.01,$281.52,,,,B06WVJFJKN,190595390799,190595390799,B01I47RI0U,Cole Haan,,3rd Party (A2I4KIISCXKZBK),V,15710971775363867443
Cole Haan Grandpro Tennis Sneaker White/Lapis Blue/Egret 13 W - Wide,,,$150.00,,$150.00,$237.99,,,,B0BYZ7JCS9,196414219630,196414219630,B07NZ47YNS,Cole Haan,,3rd Party (ALNXDINFJN088),V,15712196111801553212
"New Balance Men's 410 V8 Trail Running Shoe, Blacktop/Neo Flame/Shadow Grey, 8.5",,,,,$99.99,$105.34,,,,B0BJ7N5FGG,196941163864,196941163864,B0BJ84GK32,New Balance,,,V,15722527745755730388
"New Balance Women's Fresh Foam SPT V4 Running Shoe, White/Timberwolf, 7.5 Wide",,,,,,$116.18,,,,B0BJ7JVLX5,196652982112,196652982112,B09YH7679P,New Balance,,,V,15730137798185991018
"New Balance Unisex 574 V2 Lace-Up Sneaker, White/Royal Blue, 8.5 US Men",,,$84.95,,$84.95,$84.95,,,,B09YB29RJM,196432656936,196432656936,B01N969VZC,New Balance,,3rd Party (A1LEM297LNF1FK),V,15733966462295676013
"New Balance Men's Fresh Foam 1080 V10 Running Shoe, Summer Fog/Neo Crimson, 15",,,,,$199.10,$249.88,,,,B07RR3RBV3,193684975785,193684975785,B07RMK42HW,New Balance,,,V,15739469452828753357
New Balance Kids 480 V1 Lace-up Sneaker,,,,,$123.29,$125.29,,,,B0BJ76VYGL,196941281407,196941281407,B0CZ48325Y,New Balance,,,V,15746252118280070947
"New Balance Men's 574 Greens Golf Shoe, Grey/White, 12",,,,,$99.47,$171.16,,,,B09C1397ZH,889993231192,889993231192,B0CMQX4RYY,New Balance,,,V,15749264987548921205
"New Balance Women's Fresh Foam X 860 V13, Starlight/Pixel Green/Bright Lapis, 10",,,,,$176.46,$236.68,,,,B0BB3LRDVV,196307625630,196307625630,B0CYY2LT69,New Balance,,,V,1575023385086224680
"New Balance Women's Fresh Foam X 1080 V12 Running Shoe, Starlight/Dusk Blue/Sea Salt, 6.5",,,,,$225.86,$227.86,,,,B096NMSGZV,196071067995,196071067995,B096NKR8NM,New Balance,,,V,15751691850211040769
"Steve Madden Women's Gills Sneaker, Mauve Suede, 7.5",,,$24.99,,$24.99,$138.45,,,,B06XV3WBJ7,661812777285,661812777285,B07TB1RRK7,Steve Madden,,3rd Party (A24V851RG6UNB7),V,15759492170885516109
"New Balance Women's 410 V8 Trail Running Shoe, Black/Bright Cyan/HI-Pink, 8.5",,,,,$64.95,$105.34,,,,B0BN6WR7YX,196941219950,196941219950,B0BJ8335ZM,New Balance,,,V,15760118305132411426
"New Balance Men's Fresh Foam X Vongo V5 Running Shoe, Black/Deep Violet, 14",,,,,$184.32,$210.27,,,,B08P2CGC6B,195481412432,195481412432,B08P39SP11,New Balance,,,V,15774790688347338074
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 10.5",4904,3060,$149.17,2,$149.17,$295.76,$170.15,A1ZOTV3Y305X94,2,B096N9734V,1.96E+11,195907632604,B096NKPSY5,New Balance,yes,,V,15777082723813115428
"New Balance Men's 574 Core Sneaker, Grey/White, 9.5 Wide",,,,,,$119.99,,,,B093QJNGLQ,195907802892,195907802892,B08BN9V242,New Balance,,,V,15782490629498224118
"New Balance Women's 410 V8 Trail Running Shoe, Blacktop/SEA Salt/Black, 11",,,,,$66.93,$78.11,,,,B0BHJR8734,196941219592,196941219592,B0BJ8335ZM,New Balance,,,V,15783482523236294415
"Steve Madden Women's Gills Sneaker, Tan Suede, 6",,,$24.99,,$24.99,$84.95,,,,B0867781TR,194068430876,194068430876,B07TB1RRK7,Steve Madden,,3rd Party (A24V851RG6UNB7),V,15787944491383522644
"Steve Madden Women's Skyler Flat Sandal, Selina Tan, 7",,,$29.71,,$29.71,$79.95,,,,B097CJHD4Q,195189859881,195189859881,B0CLCT11FG,Steve Madden,,3rd Party (A1G9RBEK6CB71F),V,1578841810576461288
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Black/White, 8.5 M",,,$130.00,,$130.00,$252.36,,,,B096WMT6GY,195481448196,195481448196,B0B8THVT7V,New Balance,,3rd Party (A3SQJBNAEX38SJ),V,15789178052396207025
"New Balance Kid's Rave Run V2 Lace-up Shoe, Black/Blue Laguna/Light Raspberry, 13.5 Little Kid",,,,,,$49.99,,,,B0C34YTHY8,197375857299,197375857299,B0CYXS57PV,New Balance,,,V,15804515842139365683
"Steve Madden Women's Possession Sneaker, White/Blue, 9.5",,,,,,$99.95,,,,B0BXMWC83L,197369317112,197369317112,B0CFG8SG2Z,Steve Madden,,,V,15808351149271929363
Steve Madden Women's Lessa Open Toe Block Heel Platform Sandal Taupe Size 9,,,$24.99,,$24.99,$84.99,,,,B0C3NGYCKJ,197369044100,197369044100,B0CW1XQLJ7,Steve Madden,,3rd Party (A24V851RG6UNB7),V,15810470729361372928
"Steve Madden Women's Kimmie Espadrille Wedge Sandal, Blue Snake, 8",,,$70.05,,$57.20,$69.95,,,,B0855MSFQH,194068436274,194068436274,B0855GBCJ3,Steve Madden,,3rd Party (A24V851RG6UNB7),V,15811087424433602652
"New Balance Men's 574 Core Sneaker, Navy/White, 12",,,,,$114.52,$234.00,,,,B093QJVM37,195907806067,195907806067,B08BN9V242,New Balance,,,V,15814029797766881138
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Light Aluminum/Deep Violet, 8 W",,,,,,$255.06,,,,B096WJQLLJ,195481440374,195481440374,B0B9BRT7LY,New Balance,,,V,15823195059323204092
"New Balance Women's 410 V8 Trail Running Shoe, Black/Bright Cyan/HI-Pink, 9.5",,,,,$64.95,$105.34,,,,B0BN6V4VPN,196941219974,196941219974,B0BJ8335ZM,New Balance,,,V,15826239869493855255
"Cole Haan Men's Zerogrand Wing OX Leather Oxford, Closed Hole/Black, 7.5 Wide US",,,,,,$366.14,,,,B01KN3BVLU,889203250517,889203250517,B01I47RMLK,Cole Haan,,,V,15834134773502489673
"Cole Haan Men's Grand Crosscourt Midtown Sneaker, Morel/Deep Olive/Silver Birch, 10.5",,,,,$151.95,$151.95,,,,B0BYLDZQ5W,196414356595,196414356595,B0CWLRRYPG,Cole Haan,,,V,15838966563770742581
"New Balance Men's 515 V3 Sneaker, Dark Moss/Covert Green/Gold Fusion, 13",,,,,$119.00,$119.00,,,,B0BJ7LQ88L,196941321196,196941321196,B08YXQNDVB,New Balance,,,V,15846617903832648642
"New Balance Women's Fresh Foam X 860 V13 Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 7.5",,,,,$243.79,$243.79,,,,B0C34ZD54Q,197375255804,197375255804,B0CYY2LT69,New Balance,,,V,15848697269530491249
Tory Burch Women's Gold Miller Large Hoops Earrings,2260387,3149003,,,$272.48,$272.48,$272.48,ANZYNJW9IIF9C,1,B089LTN1G8,1.92E+11,192485510737,,Tory Burch,no,,V,1586874469875444838
"New Balance Men's Fresh Foam Roav V1 Running Shoe, White/Eclipse, 17 Wide",,,,,,$99.95,,,,B093QJ3FBJ,195907653821,195907653821,B096PR9JCT,New Balance,,,V,15869888260230631967
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Mercury Blue/Angora Fuzz, 7.5",,,,,$100.16,$102.00,,,,B0BHJQ2MXT,196652984673,196652984673,B0CLVR2J3M,New Balance,,,V,15872261249530612836
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Mountain Teal/Pale Blue Chill, 6 XW",,,,,,$169.75,,,,B096WLG1XL,195481447984,195481447984,B0B8THVT7V,New Balance,,,V,15874728443826274455
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Olive/Green, 9 Wide",,,,,,$99.99,,,,B093QK8KXB,195907654064,195907654064,B096PR9JCT,New Balance,,,V,15879029682888649708
"New Balance Women's Fresh Foam X 860 V13, White/Light Aluminum/Light Gold Metallic, 10.5 X-Wide",,,,,,$243.85,,,,B0BB319YL1,196307625487,196307625487,B0CYY2LT69,New Balance,,,V,15886955098154012662
"New Balance Women's 411 V1 Walking Shoe, White/White, 8 Wide",,,,,,$168.22,,,,B07PGPK4QW,193684162451,193684162451,B0CMPLXWKG,New Balance,,,V,15890354312185176190
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Neon Dragonfly/Black, 12",,,,,,$89.95,,,,B09YH2Z5JW,196432896165,196432896165,B09K52X9QR,New Balance,,,V,1589104255272833249
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, White/Castlerock, 10 Wide",,,,,$139.28,$205.20,,,,B09YBJ2L4C,196307528498,196307528498,B0CSK8299J,New Balance,,,V,15898630185435602224
"New Balance Women's Fresh Foam 510 V6 Trail Running Shoe, Brighton Grey/Harbor Grey/Lilac Cloud, 6.5",,,,,,$69.30,,,,B09XRGCND7,196432885565,196432885565,B09YB45QJS,New Balance,,,V,15923192780931641665
