Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Black_list,PID
"Jordan Nu Retro 1 Low Men's Shoes (DV5141-100, White/White/Black) Size 11",408734,940262,153.46,5,144,$166.95,$129.05,A1ME9LZAEMLUMT,2,B0CSHY3C4X,196969266950,196969266950,B0C1K6BTDT,Nike,no,Y,none
"Nike Men's Air Max 90 G Spikeless Golf Shoes (White/Dark Grey-Copa, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_9)",331217,304330,139.95,1,139.95,$198.00,$149.22,AURITBVDBH2KR,1,B0BMT53BQM,196148823509,196148823509,B0CJ68BMTH,Nike,no,Y,none
"Nike Juniors Air Force 1 (GS), Picante Red/Picante Red-White, Size 5 Big Kid",197653,199780,149.9,1,134.95,$134.95,$149.90,A3IEVQK1WSNKHY,1,B0C7LZB6LC,192498090004,192498090004,B0CPTC9XV6,Nike,no,Y,none
Nike Sportswear Tech Fleece Windrunner Men's Full-Zip Hoodie Size - Small,163817,163817,154,38,150.38,$154.00,$154.00,"A14NNA3FSGTMQN, A3S897FBSOV5UF",5,B0CYQ63DF5,196974894278,196974894278,B0CRP66QC1,Nike,no,Y,none
"Nike Men`s Dri-FIT Vapor Golf Polo Shirt (US, Alpha, XX-Large, Regular, Regular, Canyon Rust/Black)",1271385,1142250,64.99,,64.99,$64.99,,-,0,B0CK43FVVB,196150491611,196150491611,B0984XHCL9,Nike,yes,Y,none
"Nike Women's Zoom Fly 5 Running Shoes, Hyper Pink/Black-Laser Orange, 8 M US",247631,267701,178.52,3,178.52,$269.41,$177.61,ABU08V1R3HTZL,2,B0C23RK8ZP,196154177597,196154177597,B0C59JDBNF,Nike,no,Y,none
"Nike Pegasus 39 Shield Men's Weatherized Road Running Shoes (DO7625-002, Black/Dark Smoke Grey/Volt/White) Size 15",926381,1727250,202.26,5,192.36,$204.38,$202.26,A1ME9LZAEMLUMT,4,B0B6GZ37RS,196151818936,196151818936,B0B6G8VL37,Nike,no,Y,none
"Nike Women's Run Swift 2 Running Shoe, White/Black-Magic Ember, 6.5 M US",177866,167691,92.3,1,92.3,$97.97,$80.15,A1P8PNHXTL67IR,1,B098F66VSY,195238309787,195238309787,B08QBNG4PJ,Nike,no,Y,none
"Nike Sportswear Sport Essentials+ Men's High-Pile Fleece Pullover Hoodie (US, Alpha, Small, Regular, Regular, Black 010)",320215,217894,83.9,4,83.9,$94.99,$83.91,"A3M484NSVT9LIL, A1EE2QY4JV7HM7",3,B0CN7B1TJH,196152576804,196152576804,B0BW883VM6,Nike,no,Y,none
WMNS Air Zoom Pegasus 38 (CW7358-500)_6 - Iris Whisper/White,250941,250941,140.11,2,111.11,$111.11,$140.11,A2QZFWRBJQ007I,1,B0CXJC6TJC,196150440374,196150440374,B09XH7M793,Nike,no,Y,none
Nike Sportswear Tech Fleece Men's Pants Size - Medium Phantom/Black,222262,166249,97.4,36,97.4,$131.00,$95.15,"A3NHPJDQF2LPC5, A3S897FBSOV5UF, A14NNA3FSGTMQN, A239ZBAQGRKNL8",5,B0BQN8MM5X,195871923906,195871923906,B0BMKRLFSM,Nike,no,Y,none
"NIKE ZoomX Zegama Trail Men's Trainers Sneakers Trail Running Shoes, Team Gold Citron Pulse Stadium Green Volt, 15",151705,1177568,190,,190,$190.00,,-,0,B0CJ61TS9W,196153209015,196153209015,B0CNVBCBF5,Nike,yes,Y,none
"Nike Pegasus Trail 4 Gore-TEX Women's Waterproof Trail Running Shoes (DJ7929-303, Vapor Green/Thunder Blue/Light Armory Blue) Size 6",753993,753993,207.7,5,198.52,$245.63,$207.70,A1ME9LZAEMLUMT,6,B0CTKSP1YJ,196975686650,196975686650,B0CTKRDX4Y,Nike,no,Y,none
Nike Air Max 270 (Big Kid),171283,131664,225.94,1,225.94,$249.99,$213.23,A1B43WMIJ58I3U,2,B0932W7SFR,194957388998,194957388998,B0CPTGFJ7R,Nike,no,Y,none
Nike Air Max 270 (Infant/Toddler),173292,134814,79.99,1,50,$214.00,$54.99,A1J3EI07IID4XL,2,B08ZN29BWP,195240735345,195240735345,B0CPTGFJ7R,Nike,no,Y,none
Nike Kyrie 5 Low Men's Basketball Shoes Multi-Color/Multi-Color DV2531-900 10,203026,154515,224.99,1,224.99,$224.99,$223.34,A1HUBJ4H8FIZG0,1,B0BMXYXWRZ,195869104768,195869104768,B0CPTF9NND,Nike,no,Y,none
"Nike Men's Vapor Select Baseball Pants (US, Alpha, XX-Large, Regular, Regular, Gray)",173865,190527,59,,59,$59.00,,-,0,B0CRQHYJWB,,,B0BPZRS467,Nike,yes,Y,none
Nike WMNS Blazer Mid '77 Shoes Sail Light Bone Size 9,200051,159682,215,1,215,$230.00,$215.00,AULY278MSVH7S,1,B0BBJBB42J,194276408094,194276408094,B0CPTGH512,Nike,no,Y,none
Air Jordan 4 Retro Womens-Size 7,6364345,6364345,299,1,298,$299.99,$299.48,A1ZA84ZSYWJ6XR,6,B0CTMZFZV2,196975686162,196975686162,B0CZJQT26Y,Nike,no,Y,none
Nike Men's Dura Feel IX Golf Glove (Small - Worn on RH),132052,139427,17.95,961,17.95,$17.95,$17.19,A38NC52YZMEYGW,1,B08L9TWW2M,887791193063,887791193063,B08L9SCT75,Nike,no,Y,none
Nike Women's Air Max 90 Smokey Mauve/Platinum Violet DH8010-200 8,322785,322785,169,2,169,$199.99,$188.42,A1V469K9OMG0NB,4,B0CWVTM2H1,196975582846,196975582846,B0CM9FZMSF,Nike,no,Y,none
"Nike Air Max Terrascape 97 Mens Running Trainers DQ3976 Sneakers Shoes (UK 5.5 US 6 EU 38.5, Black Black Black 001)",339789,474107,219.99,1,219.99,$249.99,$219.99,A1RIIAX5ON26EB,1,B0CPT3H6L9,196152544056,196152544056,B0CJ7HJWN4,Nike,no,Y,none
"Nike Alpha Huarache Elite 4 Low Men's Baseball Cleat US (Black/White, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_13)",122603,200616,108.74,20,98.79,$129.35,$107.72,APCM2IAZNI39J,2,B0CB76SMS8,,,B0C3JKDWBL,Nike,no,Y,none
Nike Older Kids' Tanjun Sneakers,194726,195319,57.99,17,57.99,$148.20,$58.04,A1BMYXFTS7NTJR,1,B00YFS0NYQ,886668214160,886668214160,B073PHZ92H,Nike,no,Y,none
Jordan Preschool 1 Mid (PS) 640734 604 - Size 11C,157381,193250,115,1,115,$169.00,$115.24,"AFW7WNX55N5K4, A1DTX2QDFV79UL",2,B09P59P26Z,195866329324,195866329324,B093YXLZQG,Nike,no,Y,none
Nike FB2894-100 NK Academy - FA23 Recreational Soccer Ball Unisex Adult White/Black/Bright Crimson Size 3,189625,189625,61.21,1000,61.21,$61.21,$61.21,AP3VA1GJZM3EQ,1,B0CCSN8P38,196606920276,196606920276,,Nike,no,Y,none
"Nike SB Zoom Blazer Mid Skate Shoes (864349-302, Noble Green/Noble Green/White) Size 14",367883,2687604,61.96,2,61.96,$115.13,$86.01,A15Y33RNQWA2JR,5,B0CTD6GZBK,195242397015,195242397015,B09DB4K5TT,Nike,no,Y,none
"Nike Omni Multi-Court Big Kids' Indoor Court Shoes (DM9027-601, University RED/Black-White) Size 3.5",205768,205768,107,2,96.96,$105.88,$108.15,A1ME9LZAEMLUMT,3,B0CT5ZVDPP,196975939268,196975939268,B0CG7ZD9ZZ,Nike,no,Y,none
"Nike Air Max 200 GS Running Trainers AT5627 Sneakers Shoes (UK 5 US 5.5Y EU 38, Team Gold University red Black 700)",430023,627480,114.99,2,114.99,$119.99,$114.99,A1RIIAX5ON26EB,1,B07XNCDDQX,193146223386,193146223386,B081QKM52V,Nike,no,Y,none
"Nike Sportswear Essential Tank Top Womens Active Swimwear Size L, Color: Teal-Teal",301193,252064,40,2,40,$40.00,$40.00,A2TVRE2CB5TELZ,1,B09TFY41K9,194493756213,194493756213,B09FJ2DP9J,Nike,no,Y,none
Nike WMNS ZoomX Invicible Run FK 3 (DR2660-001)_6.5 - Black/White,231588,231588,197.16,1,166.66,$166.66,$191.78,A2QZFWRBJQ007I,1,B0CY3S7L9C,196974861317,196974861317,B09XH7M793,Nike,no,Y,none
Nike WMNS Renew Ride 2 (CU3508-004)_8 - Black/White-Grey,250501,326588,128.97,1,99.97,$99.97,$126.45,A2QZFWRBJQ007I,1,B0CVKQ4CSV,197594104730,197594104730,B09XH7M793,Nike,no,Y,none
Nike Air Max 2017 (849560-007)_9.5 - PP/White-Cool Grey,265232,412346,208.27,1,177.77,$177.77,$202.22,A2QZFWRBJQ007I,1,B0CTLXTN4K,196327713225,196327713225,B09XH7M793,Nike,no,Y,none
Nike Men's Force Savage Pro 2 Football Cleat Black/White/Anthracite Size 13 M US,182465,189470,189.99,1,189.99,$299.99,$189.99,"A9X8573CFYVY5, A238HMELT6PYFY, A20AXTF9LKIZK6",7,B07HDSHMF8,192499211361,192499211361,B0CPTGDKRD,Nike,no,Y,none
"Nike Dri-FIT ADV AeroSwift Men's Racing Pants (US, Alpha, Large, Regular, Regular, Khaki/Laser Orange)",310206,353810,109.94,3,99.95,$99.95,$109.94,A3TPM9DQXVLA6G,1,B0CTLL2LWF,196153850545,196153850545,B0BQFRYCKV,Nike,no,Y,none
"NIKE Air Jordan 1 Low Men's Shoes (553558-132,White/Black-White) Size 12.5",454261,1161712,167.5,5,157.6,$168.13,$167.57,A1ME9LZAEMLUMT,2,B0CRK6R49S,196975688227,196975688227,B0CM4KZ4R9,Nike,no,Y,none
Nike Boy's Club HBR Pullover (Little Kids) Cashmere 6 Little Kid,252841,277735,36.99,1,36.99,$38.99,$33.85,A1BMYXFTS7NTJR,2,B098JHTFNN,742728830292,742728830292,B0CB4DT6NM,Nike,no,Y,none
"Nike Men's Basketball Shoes, Black White Volt, 36 EU",1746818,2011418,161.48,5,151.58,$160.88,$162.65,"ASINA8I5RMMEK, A3EUP28PDPRXNL, A14S6XXWNZ07KP, AAGYSXRML4LKF, AC84Y246HJ6PO",7,B0CRN54FB1,196975682713,196975682713,B0CKZJY12X,Nike,no,Y,none
"Nike Men's Basketball Shoes, Black White Volt, 11.5 US",1549162,1896600,142.66,5,133.67,$144.04,$144.10,A1ME9LZAEMLUMT,6,B0CRNCSFB9,196975690879,196975690879,B0CKZJY12X,Nike,no,Y,none
"Lebron Witness 8 Basketball Shoes (FB2239-400, Ashen Slate/DIFFUSED Blue/University Blue/White) Size 12.5",454790,422956,119.9,1,110.91,$136.88,$133.49,"A5RL9KV6V7GE7, A1ME9LZAEMLUMT",5,B0CPTNJBRF,196969317744,196969317744,B0CKZJY12X,Nike,no,Y,none
"NIKE Men's Sneaker, Black White Dk Smoke Grey Volt, 13",860381,2249891,178.62,,148.15,$256.95,$148.15,AP3VA1GJZM3EQ,6,B0B6G9BK7X,196151818912,196151818912,B0B6G8VL37,Nike,no,Y,none
Nike Little Kid's Court Borough Low 2 Black/University Red-White (BQ5451 007) - 12.5,181010,350181,99,4,99,$109.00,$98.55,A2650U6VN1Z6TA,2,B08CVSGMPY,194495037297,194495037297,B086Z1SDVV,Nike,no,Y,none
Nike Huarache Run (PS) Boys Fashion-Sneakers 704949-604_3Y - Gym RED/Gym RED-Dark Grey-White,189561,156375,65.42,2,55.52,$122.40,$65.49,A1ME9LZAEMLUMT,2,B0797Z1WRL,888411985983,888411985983,B0085WJDWG,Nike,no,Y,none
Nike Women's Initiator Wide Metallic Silver/Ice Blue White Grey Running Shoe 7 W US,273181,1197131,116,2,107.05,$250.65,$107.09,AF4GO035LHAA2,4,B004LBHWFA,"0884500515901, 0883153966252","883153966252, 884500515901",B0791ZCC1X,Nike,no,Y,none
Nike Women's Initiator Wide Metallic Silver/Ice Blue White Grey Running Shoe 6.5 W US,255395,1195579,105.84,1,97.12,$258.00,$107.36,AF4GO035LHAA2,7,B071JMG1F3,"0884500515895, 0883153966245","883153966245, 884500515895",B0791ZCC1X,Nike,no,Y,none
Nike Men's 3/4 Length Tights Black,252503,252503,83.78,5,73.88,$73.88,$83.87,A1ME9LZAEMLUMT,2,B0CXND5Z3H,196608743033,196608743033,B0CXNMHXF7,Nike,no,Y,none
Nike Hydrastrong Solid Jammer Game Royal 30,184792,141738,36.95,17,32,$60.00,$36.95,A3V1BO3WFJIOCU,3,B08H8XG7XV,30673193723,30673193723,B09FJ4BRV6,Nike,no,Y,none
"Nike Force Trout 9 Keystone Big Kids' Baseball Cleats (FV8032-600, University Red/Bright Crimson/Black/White) Size 4",401784,401784,72.53,2,63.54,$76.88,$73.80,"ASINA8I5RMMEK, A3EUP28PDPRXNL, A14S6XXWNZ07KP, AAGYSXRML4LKF, AC84Y246HJ6PO",6,B0CW26336H,196974549369,196974549369,B0CW26LZ8B,Nike,no,Y,none
"Nike Golf - Dri-FIT Micro Pique Polo, Team Orange, L",245254,309394,54.95,23,54.95,$54.95,$54.95,A4QCB252L7I67,1,B017LFWRTI,,,B017LL2G5W,Nike,no,Y,none
"Nike 363807 Unisex Dri-FIT Micro Pique Polo, Black, XX-Large",240690,297971,54.95,6,54.95,$93.72,$54.95,A4QCB252L7I67,1,B005HJO7EO,,,B017LL2G5W,Nike,no,Y,none
Nike Girls Hyperdiamond 4 Keystone GG Molded Softball Cleats SZ 2 Scarlet | Black,1626812,1626812,31.95,3,31.95,$66.63,$57.54,"ATC7BN7K132K1, A1L0Z7KGQ4ZOZX",5,B0CTKZGQ8V,196968222391,196968222391,B0CW2W8678,Nike,no,Y,none
"Nike Men's Gymnastics Shoes, Cargo Khaki Lt Smoke Grey Black, 10.5 US",208264,237744,104.99,10,104.99,$104.99,$104.99,A1RIIAX5ON26EB,1,B09NMGF8K9,195866122864,195866122864,B0BWRJ2V3T,Nike,no,Y,none
"Nike Authentic Dri-Fit Low Profile Swoosh Embroidered Perforated Baseball Cap (Lucky Green, One Size)",193938,244195,35.88,5,35.88,$49.90,$35.89,"A3BRN6QP31VBJS, A3JXB14UUJLX53",4,B07Z51YLPQ,,,B0CQ4WZ11B,Nike,no,Y,none
"NIKE Air Zoom Pegasus 40 Big Kids' Road Running Shoes Grade Schoo, Size 1",184970,477779,141.91,2,133.96,$207.00,$141.91,AF4GO035LHAA2,5,B0CKZ92QQ5,196605003888,196605003888,B0CLDXKH6M,Nike,no,Y,none
Nike Air Force 1 Low Retro Men's Shoes Size - 13 Oil Green/Summit White,179161,171983,163.95,2,163.95,$164.44,$167.42,A1PKYT90J02XDY,1,B0C96PYGWJ,196605990201,196605990201,B0CQWXVMZ1,Nike,no,Y,none
"Nike Sportswear Solo Swoosh Men's Fleece Crew (as1, alpha, l, regular, regular, Phantom/White)",306705,271252,84,2,84,$84.00,$84.00,A1EK7LD4ZSCFPB,1,B0C2LJ25SJ,195871877032,195871877032,B0C2LFRPT5,Nike,no,Y,none
"Nike Men's MLB Neighbor Hoodie (US, Alpha, Large, Regular, Regular, New York Mets - Blue)",486568,871418,126,50,126,$126.00,$125.17,-,1,B0CKWDR5XZ,196590495743,196590495743,B0CJCJ6RZR,Nike,no,Y,none
"Nike Mens Waffle Debut SE, WHITE/LT PHOTO BLUE-SUMMIT WHI, 7 UK (8 US)",735384,1174255,129.95,2,129.95,$160.00,$130.26,A699V69EGAUTK,1,B0CB81739T,196608048183,196608048183,B0CBGK3MR3,Nike,no,Y,none
Jordan Youth 1 Low DM9037 100 White Light Bordeuax - Size 5.5Y,180899,170567,285,1,285,$310.00,$285.00,AFW7WNX55N5K4,1,B0B57LHP2T,195869198408,195869198408,B0BT843D6R,Nike,no,Y,none
Nike Air Jordan 1 Pre School Shoes White/University Red DR6495-116 2.5Y,152704,174889,114.95,2,114.95,$200.00,$113.74,AURITBVDBH2KR,1,B0C3YHKZYX,196152170798,196152170798,B093YXLZQG,Nike,no,Y,none
"NIKE Womens Zoom Court LITE 3 Adult DV3279-102 (White/Metallic Silver), Size 12",226295,374855,80,,80,$129.95,,-,0,B0CKZ9RC57,196153747692,196153747692,B0CLSTR9XW,Nike,yes,Y,none
Nike Team Youth Wordmark Poly Tee Royal MD Cubs,258402,347768,17.96,2,17.96,$22.77,$18.96,ATC7BN7K132K1,2,B0BSB4PP8V,194802747307,194802747307,,Nike,no,Y,none
"Nike Metcon 9 Women's Workout Shoes (Sail/Guava Ice/Rush Fuchsia/White DZ2537-100, US Footwear Size System, Adult, Women, Numeric, Medium, 11.5)",177213,177213,135,2,135,$135.00,$135.00,A1NC2VRBGGF8PT,1,B0C85ZTSV4,196607708491,196607708491,B0CVVHMWV1,Nike,no,Y,none
"Nike mens Blazer Mid 77 Jumbo Swoosh Blazer, White/University Blue-sail, 10.5",212536,167640,149.95,1,149.95,$229.99,$192.04,AURITBVDBH2KR,4,B0B4HR2GFB,195866273740,195866273740,B0CPTFTS89,Nike,no,Y,none
"NIKE Men's Sneaker, Grey Fog Rosewood White Glacier Blue, 4.5",148167,370469,98.51,1000,98.51,$100.36,$98.51,AP3VA1GJZM3EQ,1,B0BNJJN8QP,196154119764,196154119764,B0B6G7CKFJ,Nike,no,Y,none
Nike Sportswear Phoenix Fleece Over-oversized Pullover Hoodie WomensSize-Small,460698,468424,122,10,122,$129.99,$122.00,A2RVBBPJL0UQFK,1,B0BZLT21X9,196153535398,196153535398,B0C3RJSSZK,Nike,no,Y,none
"Nike Men's Court Vision Mid Winter Three Quarter High, burgundy, 11 US",218737,221766,125,2,117.05,$174.45,$134.50,AF4GO035LHAA2,3,B0CJYC9QKN,196968228881,196968228881,B0BL1RXR9Q,Nike,no,Y,none
"Nike Infant Futura Booties (2 Pair) (White (IN0172-695) / Black, 0-6 Months)",216312,196678,24.99,10,24.99,$37.99,$24.99,A3PA3MSE0DLYRX,1,B078N8RGMD,807748092706,807748092706,B079KD4RVT,Nike,no,Y,none
[FB8916-100] Mens Nike AIR MAX 1 PREMIUM 'SHIMA SHIMA (2023)',255352,239125,118.89,1,110,$159.95,$114.04,A3389DDRKC5SNE,5,B0BWS1VBQ6,196605303247,196605303247,B095Q1516M,Nike,no,Y,none
"Nike Air Monarch IV Men's Walking Shoes, White/Black/Red, Size 9",302999,461990,113.99,1,113.99,$129.99,$116.88,A3UR4UPTIRW9T4,3,B0C7N2725L,192498093739,192498093739,B0C7G35V1Q,Nike,no,Y,none
"Nike Womens Zoom Winflo 8 Running Trainers CW3421 Sneakers Shoes (UK 4 US 6.5 EU 37.5, Venice Mystic Hibiscus 503)",324458,300592,134.99,10,134.99,$144.99,$134.99,A1RIIAX5ON26EB,1,B09NMG74C6,195245990350,195245990350,B0CPT9XTWK,Nike,no,Y,none
"Nike Victory Pro 3 Men's Golf Shoes (DV6800-110, White/Black) Size 11",362474,362474,93.75,1,93.75,$149.43,$148.33,A5IS6BPC2899H,7,B0CWWJKT5C,196604223805,196604223805,B0CWXKVJPZ,Nike,no,Y,none
"Nike Victory Pro 3 Men's Golf Shoes (DV6800-110, White/Black) Size 8",332881,332881,119.99,2,119.99,$147.13,$152.64,A2F4LH0XDUN3Y6,2,B0CWW7WQK1,196604223744,196604223744,B0CWXKVJPZ,Nike,no,Y,none
"Nike Victory Pro 3 Men's Golf Shoes (DV6800-110, White/Black) Size 12.5",367817,367817,119,1,119,$147.13,$157.12,A2CNAYBLYDMITI,2,B0CWXCHWFN,196604223836,196604223836,B0CWXKVJPZ,Nike,no,Y,none
"Nike Victory Pro 3 Men's Golf Shoes (DV6800-110, White/Black) Size 12",427622,427622,119.99,2,119.99,$147.13,$153.39,A2F4LH0XDUN3Y6,3,B0CWX33XHY,196604223829,196604223829,B0CWXKVJPZ,Nike,no,Y,none
"Nike Victory Pro 3 Men's Golf Shoes (DV6800-110, White/Black) Size 9",379230,379230,104,1,103.98,$155.47,$151.11,ADMYW0D8336R0,5,B0CWXVSS3C,196604223768,196604223768,B0CWXKVJPZ,Nike,no,Y,none
"Nike Air Force 1 07 Mens Trainers DV6483 Sneakers Shoes (UK 7 US 8 EU 41, White Black Summit White 100)",290798,1662884,159.99,9,159.99,$174.99,$159.99,A1RIIAX5ON26EB,1,B0B4KNDJ4B,196149050171,196149050171,B0C7G35V1Q,Nike,no,Y,none
"Nike Revolution 6 NN Mens Shoes Size 7.5, Color: Anthracite/Vivid Purple",407381,323532,69.9,2,69.9,$69.90,$69.90,A2TVRE2CB5TELZ,1,B0B6G39G3J,196151879999,196151879999,B09N2PR89N,Nike,no,Y,none
"Nike Flex Runner 2 Baby/Toddler Shoes (DJ6039-403, Midnight Navy/Picante Red/White) Size 2",226400,557803,68.94,5,59.84,$78.33,$71.28,"ASINA8I5RMMEK, A3EUP28PDPRXNL, AC84Y246HJ6PO, AAGYSXRML4LKF, A14S6XXWNZ07KP",8,B0CT5ZSHTT,196975763054,196975763054,B0CT4CHGGM,Nike,no,Y,none
Jordan Boy's Air Jordan 13 Retro (Big Kid) Navy/University Blue/Black/White 7 Big Kid M,212370,229791,147.85,,147.85,$289.99,$153.33,AFW7WNX55N5K4,5,B09YD9CXS7,195869203003,195869203003,B09H3LBR7Z,Nike,yes,Y,none
"Nike Omni Multi-Court Big Kids' Indoor Court Shoes (DM9027-602, Laser Fuchsia/Black-White) Size 4",2962662,2962662,92.94,20,83.95,$105.88,$110.21,ASINA8I5RMMEK,9,B0CWJBHH7Z,196975937998,196975937998,B0CG7ZD9ZZ,Nike,no,Y,none
"Nike SB Force 58 Skate Shoes (CZ2959-402, Navy/Noble Green/White/Summit White) Size 4.5",1169010,1378645,105,2,105,$115.13,$116.31,A1EK7LD4ZSCFPB,1,B0CTW5V6QB,195242577509,195242577509,B0CTVZHPWT,Nike,no,Y,none
"Nike Men's Gymnastics Shoes, Cargo Khaki Lt Smoke Grey Black, 9 US",208380,237456,104.99,3,104.99,$152.64,$104.99,A1RIIAX5ON26EB,1,B09NMJ71V6,195866122826,195866122826,B0BWRJ2V3T,Nike,no,Y,none
Nike KD 15 Men's Basketball Shoes Action Grape/Pink Foam-White FN8010-500 12.5,298890,255272,299.5,1,299.5,$329.99,$299.50,A1HUBJ4H8FIZG0,1,B0CDQR8ZYC,196608353034,196608353034,B0BPVDD75L,Nike,no,Y,none
Nike KD 15 Men's Basketball Shoes Action Grape/Pink Foam-White FN8010-500 11.5,293299,256912,267.99,1,267.99,$357.00,$270.02,"A25DJ7IRNK6BB5, A2ZB1MIA32IH61",3,B0C4VD9DYW,196608353010,196608353010,B0BPVDD75L,Nike,no,Y,none
"Nike Shift Silicone Swim Cap-One Size, Black",683187,885637,21.85,7,16.9,$16.90,$17.22,A3V1BO3WFJIOCU,1,B0859P4PY1,30673231906,30673231906,B085VH57P1,Nike,no,Y,none
"Nike Dalvin Cook Minnesota Vikings NFL Kids Youth 8-20 Purple Alternate On-Field Game Day Jersey (US, Numeric, 14, 16, Regular, Purple)",184108,184108,29.99,,29.99,$29.99,,-,0,B0CX9SR79F,192413999795,192413999795,B0CX9YD6RQ,Nike,yes,Y,none
"Nike Air Jordan 1 Low SE GS Boys Shoes Size 5.5, Color: Team Orange/Black/Sail",186440,174273,154.48,2,144.49,$180.00,$155.31,A1DY586QNIG1RC,1,B0BWMC1DNK,196153223639,196153223639,B0BT843D6R,Nike,no,Y,none
Nike WMNS Renew Ride 2 (CU3508-004)_9 - Black/White-Grey,262146,360917,128.97,1,99.97,$99.97,$128.97,A2QZFWRBJQ007I,1,B0CVFZQNC7,196605845730,196605845730,B09XH7M793,Nike,no,Y,none
Nike Air Max 2017 (849560-007)_8.5 - PP/White-Cool Grey,261132,351456,208.27,1,177.77,$177.77,$202.31,A2QZFWRBJQ007I,1,B0CTMFX6GF,196327713225,196327713225,B09XH7M793,Nike,no,Y,none
Nike WMNS Air Max 2017 (849560-001)_6 - Black/Siver,273798,366166,208.27,1,177.77,$177.77,$208.27,A2QZFWRBJQ007I,1,B0CTX1P9FB,196976531706,196976531706,B09XH7M793,Nike,no,Y,none
Nike WMNS Air Max 2017 (849560-001)_8.5 - Black/Siver,260099,257929,208.27,2,177.77,$177.77,$201.61,A2QZFWRBJQ007I,1,B0CTTXLQS2,825664606098,825664606098,B09XH7M793,Nike,no,Y,none
Nike Air Max 2017 (849560-007)_8 - PP/White-Cool Grey,256659,406931,208.27,1,177.77,$177.77,$208.27,A2QZFWRBJQ007I,1,B0CTT214MF,196150937867,196150937867,B09XH7M793,Nike,no,Y,none
Nike WMNS Air Force 1 '07 (DD8959-110)_9 - White/Green,264194,261314,181.97,1,149.97,$159.97,$177.70,-,1,B0CWNFCJFF,196975750054,196975750054,B09XH7M793,Nike,no,Y,none
"Nike Men's NSW Icon Futura T-Shirt (US, Alpha, Large, Regular, Regular, Blue)",235791,235791,34.99,,34.99,$34.99,,-,0,B0CYTVTR46,194276318843,194276318843,B0CXFFY39N,Nike,yes,Y,none
"Nike Air Monarch IV Men's Walking Shoes, White/Black/Red, Size 10",292976,1835816,113,1,113,$129.99,$119.97,A3UR4UPTIRW9T4,2,B0C7MYY5DS,"0192498093753, 0192498091070","192498093753, 192498091070",B0C7G35V1Q,Nike,no,Y,none
"Nike Revolution 6 NN Mens Shoes Size 11.5, Color: Anthracite/Vivid Purple",347168,307827,69.9,1,69.9,$69.90,$69.90,A2TVRE2CB5TELZ,1,B0B6G598X1,196151880070,196151880070,B09N2PR89N,Nike,no,Y,none
"Nike Men's Gymnastics Shoes Sneakers, Dusty Sage Habanero Red Smoke Grey, 11 US",372414,431223,124.99,6,124.99,$131.00,$124.99,A1RIIAX5ON26EB,1,B09NMG2RDT,195866053816,195866053816,B08JNFLYJ3,Nike,no,Y,none
"Nike Golf - Dri-FIT Micro Pique Polo , 363807, Blue Sapphire, L",254104,303546,54.99,6,54.99,$71.94,$54.30,A4QCB252L7I67,1,B005HJOOW4,"0884499818588, 0761539040867","761539040867, 884499818588",B017LL2G5W,Nike,no,Y,none
Nike Golf Dri-FIT Micro Pique Polo - 363807 - Anthracite - L,256638,319728,49.99,17,49.99,$97.68,$49.99,A4QCB252L7I67,1,B005HJOIHU,"0884499818304, 0761539040706, 0083729182752, 0751778535149","083729182752, 761539040706, 751778535149, 884499818304",B017LL2G5W,Nike,no,Y,none
"Nike Dunk Low Little Kids' Shoes (FB9108-102, Laser Fuchsia/White/Laser Fuchsia) Size 13",472395,472395,122.86,5,112.96,$113.13,$122.89,-,2,B0CWJ86BR3,196975934980,196975934980,B0CWJC13SC,Nike,no,Y,none
Nike 2023-2024 Barcelona Away Football Soccer T-Shirt Jersey (Kids),326929,280105,99.22,1,82.05,$83.49,$100.04,-,1,B0C94HCHYT,196605453645,196605453645,B0CNPLV5BX,Nike,no,Y,none
Nike WMNS Air Max 2017 (849560-001)_9 - Black/Siver,279142,412866,208.27,1,177.77,$177.77,$208.27,A2QZFWRBJQ007I,1,B0CTX22BMT,196976531706,196976531706,B09XH7M793,Nike,no,Y,none
"Nike Infant Baby Futura Booties (2 Pair) (Obsidian(0135-U90)/Red, 0-6 Months)",220850,197316,38.95,2,32,$32.00,$38.95,A6IR2CJT5BDI6,1,B07THLWPRT,617844504924,617844504924,B079KD4RVT,Nike,no,Y,none
"Nike Women's Zoom Fly 5 Running Shoes, Hyper Pink/Black-Laser Orange, 7.5 M US",233547,263124,159.5,4,159.5,$302.05,$176.45,AIMC7EES4LT9C,2,B0C23QQMWY,196154177580,196154177580,B0C59JDBNF,Nike,no,Y,none
"Nike Huarache 9 Elite LAX Lacrosse Cleats (FD0088-100, White/White/Metallic Vivid Gold) Size 1.5",239652,239652,210.03,5,200.13,$200.13,$210.10,A1ME9LZAEMLUMT,2,B0CX7DHJ74,196970066129,196970066129,B0CNV4S731,Nike,no,Y,none
