"Title","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Buy Box 🚚: Current","Buy Box 🚚: Stock","New: Current","New, 3rd Party FBM 🚚: 30 days avg.","Lowest FBM Seller","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC","Parent ASIN","Brand","Prime Eligible (Buy Box)"
"Skechers Women's Slide Sandal, Navy, 7","12090","22715","$ 43.37","99","$ 43.37","$ 46.92","AP3VA1GJZM3EQ","1","B083R2MH72","0194428499291","194428499291","B0D327696N","Skechers","no"
"Skechers Women's ON-The-GO 600 Glistening Slide Sandal, Navy, 8","12196","22693","$ 52.04","668","$ 52.04","$ 51.90","AP3VA1GJZM3EQ","1","B083R2QJ62","0194428499307","194428499307","B0D327696N","Skechers","no"
"Skechers womens Slide Sandal, Navy, 9 US","12177","23271","$ 53.25","767","$ 53.25","$ 47.86","-","1","B083R2D68G","0194428499314","194428499314","B0D327696N","Skechers","no"
"Skechers Women's Slide Sandal, Navy, 10","12034","23047","$ 51.30","446","$ 51.30","$ 51.37","-","1","B083R355D1","0194428499321","194428499321","B0D327696N","Skechers","no"
"Skechers Men's Boot Rain Shoe, Black, 14","380710","290191","","","","$ 75.71","-","","B085B6J1QH","0194428517520","194428517520","B0D326T7W3","Skechers","no"
"Skechers Girl's Foamies Guzman Steps - Glitter Mist Water Shoe, Champagne, 11 Little Kid","178117","184443","","","","$ 40.57","-","","B07XJGPDRN","0194428524658","194428524658","B07XKZR6ZT","Skechers","no"
"Skechers Girl's Foamies Guzman Steps - Glitter Mist Sneaker, Champagne, 1 Little Kid","176412","179893","$ 39.98","1","$ 39.98","$ 40.57","-","0","B07XNJPGS4","0194428524689","194428524689","B07XKZR6ZT","Skechers","yes"
"Skechers Girl's Foamies Guzman Steps - Glitter Mist Sneaker, Champagne, 2 Big Kid","177466","180999","","","$ 39.98","$ 40.57","A1IHHI9MRUKJ91","1","B07XKLJ5LP","0194428524696","194428524696","B07XKZR6ZT","Skechers","yes"
"Skechers Womens Athletic Slip on Bungee Food Service Shoe, Navy, 5.5","80958","69626","$ 74.99","6","$ 74.99","$ 74.99","A37LNJJWNJFTQP","1","B085B6X9WB","0194428542386","194428542386","B0D3267J5R","Skechers","no"
"Skechers Womens Athletic Slip on Bungee Food Service Shoe, Navy, 6","83171","71384","$ 74.99","6","$ 74.99","$ 74.99","A37LNJJWNJFTQP","1","B085B6CRZR","0194428542393","194428542393","B0D3267J5R","Skechers","no"
"Skechers Womens Athletic Slip on Bungee Food Service Shoe, Grey, 5.5","83781","72925","","","$ 69.99","$ 69.99","A37LNJJWNJFTQP","1","B085B5WBJ2","0194428542508","194428542508","B0D3267J5R","Skechers","no"
"Skechers Womens Athletic Slip on Bungee Food Service Shoe, Grey, 7.5","82984","71484","","","$ 68.62","$ 68.62","A1LEM297LNF1FK","1","B084BRFRP6","0194428542546","194428542546","B0D3267J5R","Skechers","yes"
"Skechers Womens Athletic Slip on Bungee Food Service Shoe, Grey, 8","84784","71612","","","","$ 69.99","-","","B084BXCYQD","0194428542553","194428542553","B0D3267J5R","Skechers","yes"
"Skechers Womens Athletic Slip on Bungee Food Service Shoe, Grey, 9.5","84290","72903","","","","$ 68.64","-","","B084BZ4797","0194428542584","194428542584","B0D3267J5R","Skechers","yes"
"Skechers Womens Athletic Slip on Bungee Food Service Shoe, Grey, 10","80953","70442","$ 69.99","8","$ 69.84","$ 69.72","A37LNJJWNJFTQP","2","B084BZY8D5","0194428542591","194428542591","B0D3267J5R","Skechers","no"
"Skechers Womens Athletic Slip on Bungee Food Service Shoe, Grey, 9.5 Wide","81337","72168","$ 86.64","1","$ 78.65","$ 90.02","A3AE2380ROK0L0","1","B084H112FW","0194428542829","194428542829","B0D3267J5R","Skechers","no"
"Skechers Men's Fannter Hiking Shoe, Black, 11 Wide","271615","341434","","","$ 99.99","$ 99.99","ANFXLDPR1I8I9","2","B083ZBLDCV","0194428543826","194428543826","B0D3265X84","Skechers","no"
"Skechers Men's Arch Fit Sneaker, Black Textile Synthetic White Trim, 6.5","32981","44089","","","","$ 101.47","-","","B08QZNYXB2","0194428571362","194428571362","B07YG3DX4F","Skechers","no"
"Skechers Men's Sneaker, Black/White, 8","32897","44382","$ 94.95","15","$ 94.95","$ 94.95","A1LEM297LNF1FK","2","B0864YVCP1","0194428571393","194428571393","B07YG3DX4F","Skechers","no"
"Skechers Arch Fit Black/White 8.5 D (M)","32567","42848","$ 94.95","39","$ 94.95","$ 94.95","A1LEM297LNF1FK","2","B0864YN2VC","0194428571409","194428571409","B07YG3DX4F","Skechers","no"
"Skechers Arch Fit Black/White 9.5 D (M)","33130","44533","$ 94.95","6","$ 94.95","$ 94.95","A1LEM297LNF1FK","2","B0864RZZTJ","0194428571423","194428571423","B07YG3DX4F","Skechers","no"
"Skechers Men's Sneaker, Black Textile Synthetic White Trim, 10","33473","44605","","","$ 123.02","$ 100.06","AP3VA1GJZM3EQ","1","B08659YZPZ","0194428571430","194428571430","B07YG3DX4F","Skechers","no"
"Skechers Men's Arch Fit Sneaker, Black/White, 10.5","32784","44355","","","$ 122.91","$ 113.63","-","1","B0864YXM2F","0194428571447","194428571447","B07YG3DX4F","Skechers","no"
"Skechers Men's Sneaker, Black/White, 11","33048","44316","","","$ 124.04","$ 108.54","AP3VA1GJZM3EQ","1","B08655HSBC","0194428571454","194428571454","B07YG3DX4F","Skechers","no"
"Skechers Men's Arch Fit Sneaker, Black/White, 13","32833","44406","$ 102.56","20","$ 102.56","$ 103.97","AP3VA1GJZM3EQ","1","B0864Y4KDJ","0194428571485","194428571485","B07YG3DX4F","Skechers","no"
"Skechers Men's Arch Fit Sneaker, Black/White, 14","33139","43917","$ 94.95","3","$ 94.95","$ 94.95","A1LEM297LNF1FK","2","B086592L13","0194428571492","194428571492","B07YG3DX4F","Skechers","no"
"Skechers Arch Fit Black/White 8 3E - Extra Wide","32137","44465","$ 94.95","48","$ 94.95","$ 94.95","A1LEM297LNF1FK","1","B085B6FT8Z","0194428571676","194428571676","B07YG3DX4F","Skechers","no"
"Skechers Arch Fit Black/White 8.5 3E - Extra Wide","32746","43878","","","$ 93.00","$ 94.95","A1LEM297LNF1FK","1","B085B6PHPS","0194428571683","194428571683","B07YG3DX4F","Skechers","no"
"Skechers Arch Fit Black/White 9 3E - Extra Wide","32647","44486","$ 94.95","43","$ 94.95","$ 94.95","A1LEM297LNF1FK","1","B085B6TCL5","0194428571690","194428571690","B07YG3DX4F","Skechers","no"
"Skechers Arch Fit Black/White 9.5 3E - Extra Wide","33014","44149","","","","$ 94.95","-","","B085B6CT58","0194428571706","194428571706","B07YG3DX4F","Skechers","no"
"Skechers Arch Fit Black/White 10 3E - Extra Wide","32757","44445","$ 94.95","8","$ 94.95","$ 94.95","A1LEM297LNF1FK","2","B085B6LWVY","0194428571713","194428571713","B07YG3DX4F","Skechers","no"
"Skechers Arch Fit Black/White 11 3E - Extra Wide","33237","43988","$ 94.95","18","$ 94.95","$ 94.95","A1LEM297LNF1FK","2","B085B6JX1J","0194428571737","194428571737","B07YG3DX4F","Skechers","no"
"Skechers Men's Arch Fit Sneaker, Black/White, 12 WW","32954","43401","","","$ 94.95","$ 94.95","A1LEM297LNF1FK","1","B085B6MDH2","0194428571751","194428571751","B07YG3DX4F","Skechers","no"
"Skechers Cali Women's womens Asana - Hidden Valley Flip Flop, Black/Black, 8 US","44587","59606","$ 35.50","16","$ 34.99","$ 30.72","A1BNXE6U3W2NOH","4","B08JG4Y4Y4","0194428581194","194428581194","B0D326X974","Skechers","yes"
"Skechers Melson - Volgo Mens Canvas Slip on Loafer Moccasin, Olive, 10.5","32184","28310","","","","$ 79.00","-","","B085B6KH2Y","0194428582160","194428582160","B0D326ZTYR","Skechers","no"
"Skechers Men's Moccasin Sneaker, Tan, 9","527656","454722","","","","$ 52.87","-","","B0829D1NR1","0194428594736","194428594736","B0D327KNX4","Skechers","no"
"Skechers womens GO WALK LITE - SEA FUN , Navy , 9 wide US","84388","73761","","","","$ 104.21","-","","B083PZRGWJ","0194428599793","194428599793","B07VSC49L2","Skechers","yes"
"Skechers Men's Boot Rain Shoe, Gray, 9","385058","288257","","","","$ 142.06","-","","B085B6PM6N","0194428601212","194428601212","B0D326T7W3","Skechers","yes"
"Skechers mens Go Max Clinched - Athletic Mesh Double Gore Slip on Walking Shoe, Khaki, 9.5 US","15456","12073","","","$ 69.99","$ 69.99","A3CMM8OZIFORCL","1","B07YQP32X2","0194428621180","194428621180","B0CLP6DRCH","Skechers","yes"
"Skechers mens Go Max Clinched - Athletic Mesh Double Gore Slip on Walking Shoe, Khaki, 11 US","15502","12044","","","$ 69.99","$ 73.02","A2MPE2HLF8YC27","1","B07YQP8TBP","0194428621210","194428621210","B0CLP6DRCH","Skechers","no"
"Skechers mens Go Max Clinched - Athletic Mesh Double Gore Slip on Walking Shoe, Khaki, 11.5 US","15646","12040","","","$ 69.99","$ 69.99","A3CMM8OZIFORCL","1","B07YQNQJ86","0194428621227","194428621227","B0CLP6DRCH","Skechers","yes"
"Skechers mens Go Max Clinched - Athletic Mesh Double Gore Slip on Walking Shoe, Khaki, 12 US","15515","12050","","","","$ 72.35","-","","B07YQPK5Q5","0194428621234","194428621234","B0CLP6DRCH","Skechers","yes"
"Skechers mens Go Max Clinched - Athletic Mesh Double Gore Slip on Walking Shoe, Khaki, 13 US","15377","12122","","","$ 74.99","$ 82.80","A2MPE2HLF8YC27","1","B07YQPK3D8","0194428621258","194428621258","B0CLP6DRCH","Skechers","no"
"Skechers Women's Reggae-Slim Vacay Black/Fuschia Sandal 8 M US","27655","42313","","","","","-","","B083ZHN41R","0194428627199","194428627199","B0D32653DB","Skechers","yes"
"Skechers Women's Go Run Consistent Sneaker, Gray/Turquoise, 8.5 Wide","4602","5959","$ 40.00","","$ 40.00","","-","0","B08K5JHSM1","0194428628226","194428628226","B07ZQWLXTL","Skechers","yes"
"Skechers womens GO WALK LITE - SEA FUN , Natural , 7 wide US","87237","75440","","","$ 85.26","$ 68.26","-","1","B083Q1RB74","0194428628462","194428628462","B07VSC49L2","Skechers","no"
"Skechers womens GO WALK LITE - SEA FUN , Natural , 7.5 wide US","87232","76323","$ 67.95","3","$ 67.95","$ 71.78","-","1","B083PZSBN9","0194428628479","194428628479","B07VSC49L2","Skechers","no"
"Skechers womens GO WALK LITE - SEA FUN , Natural , 9 wide US","83536","74679","","","","$ 53.41","-","","B083Q18VMX","0194428628509","194428628509","B07VSC49L2","Skechers","no"
"Skechers womens GO WALK LITE - SEA FUN , Natural , 9.5 wide US","86124","75781","$ 52.64","8","$ 52.64","$ 52.64","A1LEM297LNF1FK","1","B083Q8WQWQ","0194428628516","194428628516","B07VSC49L2","Skechers","no"
"Skechers womens GO WALK LITE - SEA FUN , Natural , 10 wide US","85767","76181","","","$ 83.85","$ 54.27","-","1","B083Q1M3WG","0194428628523","194428628523","B07VSC49L2","Skechers","no"
"Skechers womens GO WALK LITE - SEA FUN , Natural , 11 wide US","85783","74515","$ 65.23","","$ 65.23","$ 54.19","-","1","B083Q11DFY","0194428628530","194428628530","B07VSC49L2","Skechers","no"
"Skechers Go Walk Lite - Playa Natural 12 D - Wide","93680","75891","$ 53.41","4","$ 53.41","$ 53.41","A1LEM297LNF1FK","1","B08GPWGFB4","0194428628547","194428628547","","Skechers","no"
"Skechers Men's Moccasin Sneaker, Navy Canvas, 9","533538","458111","","","$ 116.15","$ 112.57","AP3VA1GJZM3EQ","1","B086523R3Y","0194428628578","194428628578","B0D327KNX4","Skechers","no"
"Skechers Women's Max Cushioning Elite Running Walking Sneaker, Black/Multi, 9","18853","15540","","","$ 94.95","$ 94.95","A1Q1PHSVIGZBP8","1","B08JGB2DL8","0194428635194","194428635194","B07NX786R8","Skechers","yes"
"Skechers Women's Cessnock Carrboro Food Service Shoe, Black White, 10 Wide","83599","71495","","","$ 120.65","$ 119.75","A1B43WMIJ58I3U","2","B084GZMKS2","0194428635330","194428635330","B0D3267J5R","Skechers","yes"
"Men's Skechers, Relaxed Fit: Tresmen - Outseen Sandal","52133","79212","","","$ 76.91","$ 78.39","A13YPU2RMMMB45","3","B08654S79V","0194428654249","194428654249","B0D3272W3J","Skechers","yes"
"Skechers USA TresmenOutseen Mens Sandal 9 DM US Chocolate","51945","78627","","","$ 76.73","$ 79.64","A13YPU2RMMMB45","2","B08658S6ZG","0194428654256","194428654256","B0D3272W3J","Skechers","yes"
"Skechers USA TresmenOutseen Mens Sandal 11 DM US Chocolate","51045","77733","$ 74.88","1","$ 74.88","$ 84.43","A2650U6VN1Z6TA","1","B08653S969","0194428654270","194428654270","B0D3272W3J","Skechers","yes"
"Skechers USA TresmenOutseen Mens Sandal 13 DM US Chocolate","50400","78589","$ 71.77","7","$ 71.77","$ 79.25","A1M949AEF5GMOE","5","B0864X1M7F","0194428654294","194428654294","B0D3272W3J","Skechers","no"
"Skechers Men's, Tresmen Garo Sandal - Wide Width","36326","43370","","","$ 70.86","$ 69.75","A39WWGXFOLEB1L","4","B0851JJKF6","0194428656427","194428656427","B07WNRY6WP","Skechers","no"
"Skechers Men's Tresmen-Garo Open Toe Water Sandal Fisherman, Chocolate, 9 Wide","35859","44814","","","$ 70.86","$ 64.45","A39WWGXFOLEB1L","2","B0851J512L","0194428656434","194428656434","B07WNRY6WP","Skechers","no"
"Skechers Men's Tresmen-Garo Open Toe Water Sandal Fisherman, Chocolate, 10 Wide","37050","43654","","","$ 70.86","$ 66.31","A39WWGXFOLEB1L","2","B0851GQ4B6","0194428656441","194428656441","B07WNRY6WP","Skechers","no"
"Skechers Men's Tresmen-Garo Open Toe Water Sandal Fisherman, Chocolate, 12 Wide","36737","42876","","","$ 96.00","$ 88.31","A2650U6VN1Z6TA","1","B0851HV3TS","0194428656465","194428656465","B07WNRY6WP","Skechers","no"
"Skechers Men's Tresmen-Garo Open Toe Water Sandal Fisherman, Chocolate, 13 Wide","36914","43993","","","$ 70.86","$ 68.03","-","2","B0851H9S1W","0194428656472","194428656472","B07WNRY6WP","Skechers","no"
"Skechers - Mens Melson - Chad Shoes, Size: 7.5 M US, Color: Black","264174","261030","","","$ 109.00","$ 109.00","A2650U6VN1Z6TA","1","B085B6GX8L","0194428656632","194428656632","B0B468NPHJ","Skechers","no"
"Skechers - Mens Melson - Chad Shoes, Size: 12 M US, Color: Black","254164","268182","","","$ 109.00","$ 109.00","A2650U6VN1Z6TA","1","B085B6JYD6","0194428656724","194428656724","B0B468NPHJ","Skechers","no"
"Skechers - Mens Melson - Chad Shoes, Size: 13 M US, Color: Black","254816","263882","","","$ 112.00","$ 112.00","A2650U6VN1Z6TA","1","B085B6NZP5","0194428656731","194428656731","B0B468NPHJ","Skechers","no"
"Skechers mens Skechers Men's Track Moulton Oxford, Black, 8 US","69727","43954","","","","$ 61.36","-","","B08654NX3G","0194428658339","194428658339","B0864W8CW3","Skechers","yes"
"Skechers mens Skechers Men's Track Moulton Oxford, Black, 9 US","65859","42558","$ 64.99","2","$ 64.99","$ 64.78","A2IM9PHK2JSLC3","1","B08654PX6K","0194428658353","194428658353","B0864W8CW3","Skechers","no"
"Skechers Men's Track Moulton Oxford, Black/Black, 10","67091","43315","","","","$ 59.88","-","","B0864VKJYW","0194428658377","194428658377","B0864W8CW3","Skechers","no"
"Skechers mens Skechers Men's Track Moulton Oxford, Black, 12 US","67663","43052","$ 64.93","6","$ 64.90","$ 63.53","-","2","B0864WK1PK","0194428658414","194428658414","B0864W8CW3","Skechers","no"
"Skechers Men's Gowalk Max-Athletic Workout Walking Shoe with Air Cooled Foam Sneaker, Black 1, 8.5","55643","55114","","","","","-","","B07YQNWG7J","0194428658452","194428658452","B0CH48GMHM","Skechers","yes"
"Skechers Men's Gowalk Max-Athletic Workout Walking Shoe with Air Cooled Foam Sneaker, Black 1, 12","54211","54133","","","","","-","","B07YQP1WH3","0194428658520","194428658520","B0CH48GMHM","Skechers","yes"
"Skechers Women's Gowalk 5-Dog Lover Clog, Navy-Multi, 10","118406","111020","","","","$ 49.99","-","","B08DJ5Y88J","0194428666877","194428666877","B0CHK6XVRP","Skechers","yes"
"Skechers Women's Work Elite-Lite SR-Kajus Sneaker, Black, 7 W","248060","180602","","","","$ 129.00","-","","B085B6HF9T","0194428677101","194428677101","B082Z31FQX","Skechers","no"
"Skechers Women's Work Elite-Lite SR-Kajus Sneaker, Black, 8.5 W","260435","180530","","","","$ 129.00","-","","B085B6F12X","0194428677132","194428677132","B082Z31FQX","Skechers","no"
"Skechers Women's Work Elite-Lite SR-Kajus Sneaker, Black, 9 W","240811","174500","","","","$ 129.00","-","","B085B68PJN","0194428677149","194428677149","B082Z31FQX","Skechers","no"
"Skechers Work Cessnock-77188 Men's Oxford 8 2E US Navy","340538","385445","$ 69.95","19","$ 69.95","$ 69.95","A1OF9NHNVI4T5U","1","B084VCFY7R","0194428677699","194428677699","B0CF5DM942","Skechers","no"
"Skechers Work Cessnock-77188 Men's Oxford 10.5 2E US Navy","352100","400095","$ 79.95","5","$ 79.95","$ 69.95","-","1","B084VCQL1M","0194428677743","194428677743","B0CF5DM942","Skechers","no"
"Skechers Women's Go Run Consistent Sneaker, Blue/Purple, 9.5 Wide","4609","5967","$ 41.07","","$ 41.07","","-","0","B08XN24977","0194428715438","194428715438","B07ZQWLXTL","Skechers","yes"
"Skechers Melson - Chad Grey 12 3E - Extra Wide","270766","276788","","","","$ 60.69","-","","B085B69SMF","0194428765990","194428765990","B0B468NPHJ","Skechers","yes"
"Skechers Newbury St - Every Angle Black/Black 8 C - Wide","225091","189854","$ 47.96","1","$ 47.96","$ 47.96","-","0","B09F6886GN","0194428766980","194428766980","B07TLZWYPN","Skechers","yes"
"Skechers mens Gorun Consistent - Athletic Workout Running Walking Shoe With Air Cooled Foam Sneaker, Grey/Blue, 11.5 US","9912","11374","$ 62.00","1","$ 62.00","$ 62.53","-","0","B07YQP6NMK","0194428830155","194428830155","B0CLCWYDFQ","Skechers","yes"
"Skechers mens Go Consistent - Performance & Walking Running Shoe, Grey/Blue, 14 US","9847","11364","","","","$ 61.39","-","","B07YQNVPVS","0194428830193","194428830193","B0CLCWYDFQ","Skechers","no"
"Skechers mens Skechers Men's Track Moulton Oxford, Charcoal/Black, 9 US","68912","43597","","","$ 71.80","$ 82.57","A14XWMUAT81OGO","1","B083XTC6ZL","0194428832555","194428832555","B0864W8CW3","Skechers","yes"
"Skechers womens Skecher Street Women's Uno - Stand on Air Sneaker, Yellow, 6 US","3201451","1498468","","","$ 98.11","$ 104.37","AP3VA1GJZM3EQ","1","B081ZRKJ7H","0194428851563","194428851563","","Skechers","no"
"Skechers Women's Uno-Stand on Air Sneaker, Yellow, 7.5","1494117","951855","","","","$ 84.19","-","","B081ZQSQSH","0194428851594","194428851594","B0CYC6ZCWT","Skechers","no"
"Skecher Street Women's UNO - Stand On Air","1148744","1773034","$ 88.39","19","$ 78.29","$ 87.41","-","2","B081ZR1884","0194428851600","194428851600","","Skechers","no"
"Skechers Women's Uno-Stand on Air Sneaker, Yellow, 9","1048048","1305635","","","$ 78.29","$ 87.65","AP3VA1GJZM3EQ","2","B081ZQQL22","0194428851624","194428851624","","Skechers","no"
"Skechers Women's Uno-Stand on Air Sneaker, Yellow, 10","1415517","472224","$ 69.22","11","$ 69.22","$ 83.17","AP3VA1GJZM3EQ","2","B081ZRV2H8","0194428851648","194428851648","","Skechers","no"
"Skechers Women's Uno-Stand on Air Sneaker, Yellow, 11","3028786","1855077","","","","$ 94.27","-","","B081ZRMZ73","0194428851655","194428851655","","Skechers","no"
"Skechers Women's Ultra Flex Statements Black/Black Sneaker 6 W US","12823","14709","$ 59.99","","$ 59.99","$ 93.00","A2650U6VN1Z6TA","1","B0851QG5R1","0194428883694","194428883694","B0BW138V88","Skechers","yes"
"Skechers Women's Ultra Flex Statements Black/Black Sneaker 10 W US","12795","14709","","","$ 108.00","$ 108.00","A2650U6VN1Z6TA","1","B0851Q3XGX","0194428883779","194428883779","B0BW138V88","Skechers","yes"
"Skechers Men's Foamies Go Walk 5-Astonished Clog, Charcoal/Orange, 12","92585","96185","","","","","-","","B082LWZP1R","0194428886466","194428886466","B082LSRQHR","Skechers","yes"
"Skechers Men's Gowalk Arch Fit-Athletic Workout Walking Shoe with Air Cooled Foam Sneaker, Black, 8.5","526011","179191","","","","$ 82.34","-","","B082N4HJM3","0194428916552","194428916552","","Skechers","no"
"Skechers Men's Gowalk Arch Fit-Athletic Workout Walking Shoe with Air Cooled Foam Sneaker, Black, 14","645453","218968","","","","$ 87.95","-","","B082N4MHYR","0194428916651","194428916651","","Skechers","yes"
"Skechers Men's Gowalk Arch Fit-StretchFit Athletic Slip-On Casual Loafer Walking Shoe Sneaker, Black, 9","77164","72328","$ 102.40","132","$ 102.40","$ 101.65","AP3VA1GJZM3EQ","1","B08C4YK8N7","0194428916880","194428916880","B08DWPZ18D","Skechers","no"
"Skechers Men's Gowalk Arch Fit-StretchFit Athletic Slip-On Casual Loafer Walking Shoe Sneaker, Black, 12","76940","71744","","","$ 100.70","$ 95.13","AP3VA1GJZM3EQ","1","B08CZ1G3JC","0194428916941","194428916941","B08DWPZ18D","Skechers","no"
"Skechers Men's Gowalk Arch Fit-Athletic Slip-On Casual Loafer Walking Shoe Sneaker, Navy/Grey, 10.5","30536","27407","$ 75.59","11","$ 75.09","$ 79.80","A1BNXE6U3W2NOH","1","B08BC4XT6W","0194428917399","194428917399","B0CZFLPNR2","Skechers","yes"
"Skechers Men's Gowalk Arch Fit-Athletic Slip-On Casual Loafer Walking Shoe Sneaker, Black, 8.5 X-Wide","29977","27439","$ 89.95","15","$ 89.95","$ 89.95","A1LEM297LNF1FK","1","B08MPQNSXD","0194428917511","194428917511","B0CZFLPNR2","Skechers","no"
"Skechers Men's Gowalk Arch Fit-Athletic Slip-On Casual Loafer Walking Shoe Sneaker, Black, 10.5 X-Wide","30142","27402","$ 82.95","5","$ 82.95","$ 82.95","A1BNXE6U3W2NOH","1","B08MQ8NJLY","0194428917559","194428917559","B0CZFLPNR2","Skechers","no"
"Skechers Men's Gowalk Arch Fit-Athletic Slip-On Casual Loafer Walking Shoe Sneaker, Black, 11.5 X-Wide","30193","27303","","","","$ 82.95","-","","B08MQ223SD","0194428917573","194428917573","B0CZFLPNR2","Skechers","no"
"Skechers womens Skecher Street Women's Uno - Stand on Air Sneaker, Off-white, 7 US","2615463","2372773","","","$ 77.99","$ 93.31","A36M48BBTNHG64","2","B081ZRH9VG","0194428917689","194428917689","","Skechers","yes"
"Skechers womens Skecher Street Women's Uno - Stand on Air Sneaker, Off-white, 7.5 US","1717910","1388598","","","$ 93.00","$ 109.38","A14XWMUAT81OGO","2","B081ZRFNR1","0194428917696","194428917696","","Skechers","yes"
"Skechers womens Skecher Street Women's Uno - Stand on Air Sneaker, Off-white, 8 US","1438696","921677","$ 57.95","1","$ 57.95","$ 83.97","A1BMYXFTS7NTJR","3","B081ZRFNR3","0194428917702","194428917702","B0CYC6ZCWT","Skechers","yes"
"Skechers womens Skecher Street Women's Uno - Stand on Air Sneaker, Off White, 9 US","11310097","10323862","","","$ 77.99","$ 93.30","A1BMYXFTS7NTJR","4","B081ZRFNR4","0194428917726","194428917726","","Skechers","yes"
"Skechers Men's Athletic Work Style Construction Shoe, Black, 10 Wide","425246","456560","","","$ 108.99","$ 108.99","A1VXLUVSFBWZXE","1","B082GVNBLJ","0194428925998","194428925998","B09Z9M1JF1","Skechers","no"
"Skechers Women's Go Walk Arch Fit-Grateful Sneakers, Navy/White, 6","14526","12665","$ 74.80","","$ 74.80","$ 68.99","-","0","B0829DQJ11","0194428941080","194428941080","B0CDMGH3RN","Skechers","yes"
"Skechers mens Skechers Men's Vigor 3.0 With Goodyear Rubber Outsole Oxford, Gray/Black, 7 US","249183","1695944","$ 58.69","17","$ 58.69","$ 58.69","A1LEM297LNF1FK","1","B085Y2TP3S","0194428941646","194428941646","B082N4Z49Y","Skechers","no"
"Skechers mens Skechers Men's Vigor 3.0 With Goodyear Rubber Outsole Oxford, Gray/Black, 8 US","251887","217672","$ 59.07","12","$ 59.07","$ 59.10","A1LEM297LNF1FK","1","B085Y2Z4YF","0194428941660","194428941660","B082N4Z49Y","Skechers","no"
"Skechers mens Skechers Men's Vigor 3.0 With Goodyear Rubber Outsole Oxford, Gray/Black, 8.5 US","234033","988538","$ 59.48","22","$ 59.48","$ 59.48","A1LEM297LNF1FK","2","B085Y34DRS","0194428941677","194428941677","B082N4Z49Y","Skechers","no"
"Skechers Men's Vigor 3.0 with Goodyear Rubber Outsole Oxford, Gray/Black","231016","1656188","$ 59.09","19","$ 59.09","$ 59.09","A1LEM297LNF1FK","2","B085Y2ZS4R","0194428941684","194428941684","B082N4Z49Y","Skechers","no"
"Skechers mens Skechers Men's Vigor 3.0 With Goodyear Rubber Outsole Oxford, Gray/Black, 9.5 US","232282","1113872","$ 59.10","3","$ 59.10","$ 59.10","A1LEM297LNF1FK","3","B085Y33BQH","0194428941691","194428941691","B082N4Z49Y","Skechers","no"
"Skechers Men's Vigor 3.0 with Goodyear Rubber Outsole Oxford, Gray/Black","228206","1220322","","","","$ 113.53","-","","B085Y2VQ3G","0194428941707","194428941707","B082N4Z49Y","Skechers","no"
"Skechers Men's Vigor 3.0 with Goodyear Rubber Outsole Oxford, Gray/Black","238844","1829206","$ 59.17","1","$ 59.17","$ 59.17","A1LEM297LNF1FK","1","B085Y32M3S","0194428941738","194428941738","B082N4Z49Y","Skechers","no"
"Skechers Men's Vigor 3.0 with Goodyear Rubber Outsole Oxford, Gray/Black","239316","228190","","","$ 110.74","$ 110.98","A1B43WMIJ58I3U","2","B085Y39DRM","0194428941745","194428941745","B082N4Z49Y","Skechers","no"
"Skechers Women's Performance GO Walk Arch FIT-Motion Breeze Sneaker, Black, 7.5 Wide","52457","53295","$ 81.33","4","$ 81.33","$ 91.81","-","0","B08CCTQC5P","0194428944180","194428944180","B09KHTYDPJ","Skechers","yes"
"Skechers Women's Performance GO Walk Arch FIT-Motion Breeze Sneaker, Black, 11 Wide","50574","52886","$ 76.60","7","$ 74.95","$ 74.95","A1Q1PHSVIGZBP8","1","B08N3BYQF1","0194428944258","194428944258","B09KHTYDPJ","Skechers","yes"
"Skechers Women's GO Walk Arch FIT-Iconic Sneaker, Black/Black, 7","24787","18459","$ 90.00","4","$ 81.11","$ 85.86","A33LVAZNYM5VP8","1","B08B572QYM","0194428944487","194428944487","B08B5BKL3Y","Skechers","yes"
"Skechers Women's GO Walk Arch FIT-Iconic Sneaker, Black/Black, 8.5","23922","18032","","","$ 80.67","$ 96.00","A33LVAZNYM5VP8","2","B08B4RLRR8","0194428944517","194428944517","B08B5BKL3Y","Skechers","yes"
"Skechers Women's GO Walk Arch FIT-Iconic Sneaker, Black/Black, 10","24113","18100","","","$ 80.67","$ 83.68","A33LVAZNYM5VP8","2","B08B586R65","0194428944548","194428944548","B08B5BKL3Y","Skechers","yes"
"Skechers Women's Performance GO Walk Arch FIT-Iconic Sneaker, Black, 7","24154","18123","$ 90.00","3","$ 90.00","","-","0","B082N5421B","0194428944630","194428944630","B08B5BKL3Y","Skechers","yes"
"Skechers Women's GO Walk Arch FIT-Iconic Sneaker, Navy, 10.5","23849","17838","","","","$ 96.68","-","","B08B57XWKH","0194428944852","194428944852","B08B5BKL3Y","Skechers","yes"
"Skechers Men's Vigor 3.0 with Goodyear Rubber Outsole Oxford, Black","147175","273391","$ 59.66","3","$ 59.66","$ 59.80","A1IHHI9MRUKJ91","3","B085Y2TP3J","0194428948676","194428948676","B07NYTH3V4","Skechers","no"
