Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),PID,Black_list
"Tommy Hilfiger Men's t-Shirt Pure Cotton Half Sleeve Crew Neck Sweater with Article Print XJ0XJ00744 T-Shirt TJ Plaid LO, C87 Twilight Navy/Blu, Medium",,,$79.99,,$79.99,$79.99,,-,1,B09V59NPFW,8720120000000,,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Long Sleeve Stripe Tie Neck Top Black/White SM (US 4-6),,,$50.58,,$50.58,$59.50,,-,0,B0CH4TGYYR,196701557780,1.97E+11,B0D2FYSK23,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Women's Paisley Midi Dress, Bright White Multi",,,$119.50,,$119.50,$119.50,,-,0,B0CPFM2HQJ,196701458087,1.97E+11,B0CPFSWHJZ,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger TH women's leather belt 2.5 cm high with metal buckle article AW0AW12147 made in italy, XJV Royal berry, 75",,,$79.99,,$79.99,$79.99,,-,1,B0CM3V7P68,8720120000000,,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Womens Faded Mid-Rise Cutoff Shorts Blue 8,,,$32.72,,$17.99,$78.72,,-,0,B0CS1QH165,195105265987,1.95E+11,,Tommy Hilfiger,no,none,Y
"POLO RALPH LAUREN Men`s Signature Merino Wool Blend Cuffed Beanie (G(PP0054-034)/B, One Size)",,,$100.00,1,$100.00,$100.00,$100.00,A6F0983IGLISR,1,B0CPCMBH25,197078380353,1.97E+11,B08NJ638CY,POLO RALPH LAUREN,no,none,Y
"POLO RALPH LAUREN Laurel Crest Fleece Jacket (Laurel Crest Navy,M)",,,$259.97,,$259.97,$259.97,,-,0,B0CTJ3G3C4,190760824470,1.91E+11,B0BRJXQM4C,POLO RALPH LAUREN,yes,none,Y
Free People Womens Normani Satin Printed Midi Skirt Yellow 2,,,$89.00,,$89.00,$98.00,,-,1,B08CS7PC3G,193465393067,1.93E+11,,Free People,no,none,Y
Tommy Hilfiger Reversible Comforter Set Fits Twin & Twin XL Marresses - Tan & Navy Blue,,,$130.97,1,$104.99,$104.99,$130.97,A39BJ0E2TDBMU3,1,B00LLLFEY4,651862335252,6.52E+11,,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Women Pima Cotton Solid V-Neck Logo Sweater (X-Large, Cream)",1689566,2244836,$59.99,,$59.99,$59.99,,-,0,B01N78NTT2,604900877078,6.05E+11,,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger men's boxer with a pair of short socks complete with gift box article UM0UM01996 trunk and socks, 0UI Window check/desert sky, X-Large",,,$49.99,,$49.99,$49.99,,-,1,B09QHC7TP8,8720640000000,,,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Women's 5"" Hollywood Shorts, Breeze",,,$40.88,,$40.88,$51.78,,-,0,B0CQ9FV11C,196701752581,1.97E+11,B0D2DZ4T9Q,Tommy Hilfiger,yes,none,Y
Free People Tinsley Metallic Stripe Bootcut Bowtie 25,,,$111.00,,$111.00,$148.00,,-,0,B0CK6MJ1S7,197785076198,1.98E+11,,Free People,yes,none,Y
"Free People Women's Verona Slides Sandal, Ember, 11",,,$88.00,,$88.00,$88.00,,-,0,B0CWVVC22K,197267890731,1.97E+11,B0CWY65VCB,Free People,yes,none,Y
TOMMY HILFIGER Womens Classic Mule Flats Sandals Natural 9,,,,,,$96.95,,-,,B0C1W2RGQ8,8720640000000,,B0C5S17CCK,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Puff Sleeve Blouse Delacroix Dobby/Coral Reef SM (US 4-6),,,$31.80,,$26.39,$79.50,,-,0,B0BS6GY5TM,196701708175,1.97E+11,B0CNSGPL7Z,Tommy Hilfiger,no,none,Y
Free People Womens Striped Asymmetrical Casual Dress Gray Medium,,,$59.95,,$59.95,$64.96,,-,1,B071VVBXC8,190383169996,1.90E+11,,Free People,no,none,Y
Tommy Hilfiger Men's Short Sleeve Signature Stripe Graphic T-Shirt (Apple Red/Sky Captain Bundle),3904288,3792060,,1,,$82.95,,-,0,B0B879ZWW6,,,,Tommy Hilfiger,yes,none,Y
Tommy Hilfiger Rowan II Flap Continental Wallet-Coated Square Monogram Navy/Red/White One Size,,,$42.84,,$42.84,$42.84,,-,0,B0CGHY6261,196805911327,1.97E+11,B0CNSG2QT8,Tommy Hilfiger,yes,none,Y
Free People Bra Intimately FP Blue Egret Sitting Pretty Bralette Lace Women's OB1031334 Large L,,,$43.98,,$19.95,$48.00,,-,0,B08MWVTTKS,193465906380,1.93E+11,B0921HJLL3,Free People,no,none,Y
Polo Ralph Lauren Kids Boy's Cotton Jersey V-Neck T-Shirt (Big Kids) Cruise Navy/Rl 2000 Red Pony Player LG (14-16 Big Kids),,,$119.00,,$119.00,$199.00,,-,0,B074KQQ5HM,190618459649,1.91E+11,B0BNK5RZGW,Polo Ralph Lauren,yes,none,Y
"Tommy Hilfiger Women's Americana Heart Graphic Baseball T-Shirt (Stone Grey Heather, XX-Large)",,,$23.70,,$23.70,$33.18,,-,0,B0CL2R8GH5,195105182543,1.95E+11,,Tommy Hilfiger,yes,none,Y
Tommy Hilfiger Womens Piped Sleeveless Button-Down Top Blue XL,,,$42.26,,$42.26,$71.96,,-,1,B07DK61FTN,190607769346,1.91E+11,,Tommy Hilfiger,no,none,Y
Free People Women's Adella Bralette Mulberry LG One Size,,,$50.59,,$45.00,$45.00,,-,1,B07BPM5P6D,190383774046,1.90E+11,,Free People,no,none,Y
"Free People Women's High Rise Leggings, Purple, XS",,,$64.79,,$64.79,$64.79,,-,1,B0CPTGMKGH,888374523413,8.88E+11,,Free People,no,none,Y
"Tommy Hilfiger Big Boys Blazing Stars T-Shirt (Swim Navy, L (16/18))",,,$24.02,,$24.02,$29.69,,-,1,B07QSS85CN,192042390901,1.92E+11,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Grey Short Sleeve T-Shirt XXL,,,$27.48,,$22.99,$27.00,,-,1,B017NSR644,765460901518,7.65E+11,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Mixed Media Ruffle Blouse Midnight MD,,,$59.00,,$59.00,$85.79,,-,0,B0C4JM7C83,196701900586,1.97E+11,,Tommy Hilfiger,yes,none,Y
Lacoste Partner Retro 222 1 SMA Sneaker Black/Dark Green 10.5 M,,4312515,$109.98,3,$109.98,$130.00,$109.98,A19YF9ARFJN5WK,1,B0B367K99S,196224053288,1.96E+11,,Lacoste,no,none,Y
Lacoste Gail Dresses Women Black - EU 32 - Short Dresses Dress,,,,,$170.00,$229.00,,-,1,B07TD6M2BY,3614040000000,,,Lacoste,no,none,Y
POLO RALPH LAUREN Mens Logo Striped Fleece Hoodie Polo Black Multi XX-Large,,,,,$176.40,$329.92,$176.40,A2AJEVS0UKGQXK,1,B0CN3XTYTM,197078817545,1.97E+11,B0CN44B3GK,POLO RALPH LAUREN,no,none,Y
"Tommy Hilfiger Women's Casual Cupsole Sneaker, Black, 6",,,$247.70,,$197.00,$197.00,,-,1,B0BS72T1M5,8720640000000,,B0CXYDV1VW,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Men's 3 Pack Premium Essentials T-Shirts, Black, Medium",,,$66.49,16,$66.49,$67.49,$66.54,A1BMYXFTS7NTJR,1,B0112GT2C2,8718940000000,,B079Y3756F,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Women's Cable V-Neck Sweater (US, Alpha, Large, Regular, Regular, Light Blue)",,,$79.99,,$79.99,$79.99,,-,0,B0CS1871V3,197232115982,1.97E+11,,Tommy Hilfiger,yes,none,Y
Lacoste Run Spin Confort 222 1 SMA Sneaker White/Off-White 9.5 M,,,$124.99,,$124.99,$130.87,,-,0,B0B364T6GL,196224054049,1.96E+11,,Lacoste,yes,none,Y
Polo Ralph Lauren Train 85 Newport Navy/Rl2000 Red/Royal Suede/Leather/Nylon 11.5 D (M),,,$39.95,,$39.95,$89.95,,-,0,B08RCL19DX,191232989710,1.91E+11,,POLO RALPH LAUREN,yes,none,Y
"Tommy Hilfiger Women's Solid Tennis Dress, BlackSmall",,,$55.60,,$55.60,$69.50,,-,0,B0CPFNV57W,196701455826,1.97E+11,B0CPFS3YSC,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Girls' Short Sleeve T-Shirt with Flip Sequin Design, Cotton Tee with Tagless Interior, Teaberry Star, 16",133419,138496,,,,$33.50,$31.63,-,,B09RP9VFW1,195958631885,1.96E+11,B081P7HYHV,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Boy's Triple Short Sleeve T-Shirt (Big Kids) Navy Blazer MD (10-12 Big Kid),,,$18.13,,$18.13,$24.50,,-,0,B0CN34RRQD,197571142106,1.98E+11,B0CN3GHD5W,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Women's Cold Weather Asymmetrical Puffer Coat, Black",,,$192.52,,$184.57,$209.63,,-,1,B0CR6XMGD8,196701564627,1.97E+11,B0CR6ZFC3W,Tommy Hilfiger,no,none,Y
Polo Ralph Lauren Keaton-Slip Beach Royal Bear 8.5 D (M),,,$78.40,,$78.40,$98.00,,-,0,B0CN35PMGC,197205048132,1.97E+11,B0CN3GKNXG,Polo Ralph Lauren,yes,none,Y
Tommy Hilfiger Long Sleeve Color-Block Stripe Tee Rosette XS (US 0-2),,,$54.50,,$54.50,$54.50,,-,0,B0CL35JRLR,196701550118,1.97E+11,,Tommy Hilfiger,yes,none,Y
Tommy Hilfiger Camilla II Phone Crossbody Dark Cabernet One Size,,,$51.00,,$51.00,$51.00,,-,0,B0BK6Q5V7S,196805121535,1.97E+11,B0BK9K88V4,Tommy Hilfiger,yes,none,Y
"Polo Ralph Lauren Girls Two Piece Bikini Swimsuit Big Kids/Little Kids Allover Pony (US, Numeric, 12, Regular, Pink)",4152411,3422689,$45.00,,$45.00,$59.50,,-,1,B0C28QL3G8,882925098832,8.83E+11,B0D26HRTLW,Polo Ralph Lauren,no,none,Y
"Free People Women's Stellar Pullover, Shocking Pink (OB1818525-6602, US, Alpha, Small, Regular, Regular)",,,$168.00,,$168.00,$168.00,,-,0,B0CM9T8LW5,197785035836,1.98E+11,B0CM9S3VLH,Free People,yes,none,Y
POLO RALPH LAUREN Double-Knit Mock Neck Pullover Verano Green Heather/Potomac Green Heather 2XL,,,$74.98,,$74.98,$137.79,,-,0,B0B7DNVGN1,190760868429,1.91E+11,,POLO RALPH LAUREN,yes,none,Y
Tommy Hilfiger Sport Womens Yoga Runnig T-Shirt Blue L,,,$26.50,,$22.00,$22.00,,-,1,B07WHRPCFP,192114871536,1.92E+11,,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Men's Crew-Neck Sweater (Small, Navy)",,13395174,$65.95,2,$59.50,$96.22,$65.95,A1DZESJ93XXY35,1,B08FSNRVKM,11528769638,11528769638,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Victor Popover Hoodie Navy Blazer XL,,,$60.00,,$60.00,$129.50,,-,1,B07YTY1JRS,8763312798,8763312798,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Hunter CAJ acer ESF BCA brazal Mens Analog Quartz Watch with Stainless Steel Bracelet 1790840,,,$159.00,,$137.00,$137.00,,-,1,B00DUSQS78,7613270000000,,,Tommy Hilfiger,no,none,Y
"Free People Women's in a Cinch Camisole, Size X-Large - Black",,,$28.00,,$28.00,$48.00,,-,0,B0965TN356,194374571805,1.94E+11,,Free People,yes,none,Y
Tommy Hilfiger Womens Plus Boatneck Knit T-Shirt Pink 0X,,,$46.00,,$46.00,$46.00,,-,0,B0BPK6DV69,195105549926,1.95E+11,,Tommy Hilfiger,yes,none,Y
Polo Ralph Lauren Double-Knit Mesh Full-Zip Hoodie Sapphire Star Multi MD,,,,,$183.16,$249.04,,-,1,B0CN3WYRJT,197078873435,1.97E+11,B0CN43WVHH,Polo Ralph Lauren,no,none,Y
"POLO RALPH LAUREN Mens Big & Tall Classic Fit Short Sleeve Big Pony Mesh Polo (3XLT, Yellow)",,,$126.92,,$92.26,$126.92,,-,0,B0C2RHF98G,885139847432,8.85E+11,,POLO RALPH LAUREN,no,none,Y
POLO RALPH LAUREN Mens Classic Fit Jersey Graphic T-Shirt White X-Large,,,,,$141.10,$141.10,,-,1,B0CRD1MLHH,197748176194,1.98E+11,B0CXZ74M7N,POLO RALPH LAUREN,no,none,Y
Tommy Hilfiger Check 2 Pack EU 39-42,,,$25.49,,$16.02,$25.49,,-,1,B00J8CP07E,8713540000000,,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Dobby Plaid Shirt Bright White XL (US 16-18),,,$59.50,,$59.50,$59.50,,-,0,B0CQCXQKS4,196701506962,1.97E+11,,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Women's Petite Slim Fit One Button Blazer, Sherbet",,,,,,$146.42,$146.42,-,,B0CPC891MS,196701487285,1.97E+11,B0CPCKDD39,Tommy Hilfiger,no,none,Y
"Free People Women's High Road Pull-On Barrel, Dried Basil",262361,757396,,,,$99.28,$106.80,-,,B0CRSZH217,197785543324,1.98E+11,B0CRVC52LP,Free People,yes,none,Y
Lacoste All Over Print Croc Holiday Cap (Toddler/Little Kids/Big Kids) Abysm/Green 2-5 Year (Toddler/Little Kid),,,$32.76,,$32.76,$39.95,,-,0,B0CBWZM9PV,195750655980,1.96E+11,B0CPH1PK73,Lacoste,yes,none,Y
Free People Royale Flat Dark Grey 38,,,,,$289.99,$289.99,$302.78,A1RX2PUHUNAT28,1,B07B67YCJ3,190380397798,1.90E+11,,Free People,no,none,Y
"Tommy Hilfiger TH mujer calcetines 2 pares de bipack calcetines bajos de algodón artículo 701219638, 001 Navy/White, 6.5",,,$29.99,,$29.99,$29.99,,-,1,B0C1NQXC3Q,8720250000000,,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Jen Reporter Heather Jersey Gray Heather One Size,,,$55.44,,$55.44,$55.44,,-,0,B0BV6ZTR65,196805119266,1.97E+11,,Tommy Hilfiger,yes,none,Y
"Polo Ralph Lauren Women's Oxford Classic Fit Button Down Shirt (XS, White)",,171551,$127.44,1,$120.99,$150.00,$127.44,A48T25DC7FFOI,1,B0BCGQ72BP,190618764132,1.91E+11,,Polo Ralph Lauren,no,none,Y
TOMMY GIRL by Tommy Hilfiger Cologne Spray 50 ml for Women,,,$37.16,3,$37.16,$50.99,$47.30,A3A68ZL2RGURTR,1,B00O753S6C,7168750000000,,,Tommy Hilfiger,no,none,Y
"Free People Women's Movement Logo Baseball Cap in Pink Lemonade, O/S",,,$49.49,4,$42.50,$42.50,$49.49,A16N2RMR189CYN,1,B0CMV8WNC5,197267586863,1.97E+11,B0CMWBL5NC,Free People,no,none,Y
Polo Ralph Lauren Sayer Multi Tiger Tartan 9,,,$122.97,,$109.99,$109.99,,-,1,B07V38V3W1,191232576996,1.91E+11,,POLO RALPH LAUREN,no,none,Y
Lacoste AG-LT21 222 1 SMA Sneaker White/Blue 9 M,,,$99.00,,$99.00,$149.00,,-,0,B09ZHYV3X3,196224055077,1.96E+11,,Lacoste,yes,none,Y
Lacoste L1212 Classic Pique Polo Shirt Watermelon 3XL,,,$87.99,,$85.00,$110.00,,-,0,B002CT1M3G,883058233381,8.83E+11,,Lacoste,no,none,Y
"Lacoste Women’s x A.P.C. Striped Cotton Shirt Dress, White/Pink (as1, Alpha, x_s, Regular, Regular)",,11286179,$220.00,,$220.00,$220.00,,-,1,B0BR4VDWFQ,840205236015,8.40E+11,,Lacoste,no,none,Y
"POLO RALPH LAUREN Men's Polo Bear Limited Crewneck Fleece Sweatshirt (Grey ANDOVER HEATHER,XXL)",,,$179.97,,$179.97,$179.97,,-,0,B0CLXS5QZD,196206684615,1.96E+11,,POLO RALPH LAUREN,yes,none,Y
"Free People Women's Moxie Low Slung Pull-On Barrel, Cowboy",,,,,,,,-,,B0CXJQ6QPW,198215048365,1.98E+11,B0D12574S5,Free People,no,none,Y
"Tommy Hilfiger Women's Stripe Boatneck Sweater (US, Alpha, XX-Large, Regular, Regular, Navy Multi)",,,$99.99,,$99.99,$99.99,,-,0,B0CXXLVG3N,196038892950,1.96E+11,B0CXXVKL99,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Women's Mixed Stripe Ivy Sweater, Sky Captain Multi",,,$59.08,,$59.08,$69.50,,-,0,B0CPFM6GSD,196701502308,1.97E+11,B0CPFQRVZ9,Tommy Hilfiger,yes,none,Y
Polo Ralph Lauren Baby Boy's Polo Bear Fleece Sweatshirt & Pants Set (Infant) Cruise Navy/Dark Sage 9 Months,,,$75.00,2,$75.00,$75.00,$75.00,AC96O07U71TQ0,1,B0BJVND8VM,196231039008,1.96E+11,,Polo Ralph Lauren,no,none,Y
"POLO RALPH LAUREN Men's Traveler Classic Swim Trunk (Rainbow, M)",,,$84.99,,$84.99,$89.97,,-,0,B0CV7LNL2G,197078162140,1.97E+11,B09PJSWHP7,POLO RALPH LAUREN,yes,none,Y
Polo Ralph Lauren Keaton-Slip Beach Royal Bear 7.5 D (M),,,$78.40,,$78.40,$98.00,,-,0,B0CN34X765,197205048118,1.97E+11,B0CN3GKNXG,Polo Ralph Lauren,yes,none,Y
Tommy Hilfiger Womens Plus Printed Pintucked Blouse Pink 3X,,,$62.65,,$62.65,$89.50,,-,0,B0CQBWXWVK,196701779274,1.97E+11,,Tommy Hilfiger,yes,none,Y
"Polo Ralph Lauren Mens Classic Estate-Rib Quarter-Zip Pullover Sweater (M, RL2000Red)",,,$168.00,,$168.00,$168.00,,-,0,B0D2LVR17Q,196231611105,1.96E+11,,Polo Ralph Lauren,yes,none,Y
Free People FP Movement Zuma Sweatshirt Black SM (Women's 4-6),,,$48.00,,$48.00,$58.00,,-,0,B07L6L4NXT,190380802117,1.90E+11,,Free People,yes,none,Y
"POLO RALPH LAUREN Men's Collegiate Logo Fleece Crew Neck Sweatshirt (Pink,XXL)",,,$129.97,,$129.97,$129.97,,-,0,B0CN1NW5YM,882926095700,8.83E+11,B0CN1QDQ7R,POLO RALPH LAUREN,yes,none,Y
"Lacoste LIVE x Minecraft Men’s Loose Fit Heavyweight Fleece Hoodie, Black, X Small",,,$189.99,,$189.99,$189.99,,-,1,B0BXML1P6J,194951483156,1.95E+11,,Lacoste,no,none,Y
Free People Long-Sleeve Sunset Park Thermal Tunic Soft Olive Combo M,,,,,$44.99,$44.99,,-,1,B07828KLBD,888374234395,8.88E+11,,Free People,no,none,Y
"Tommy Hilfiger Men's Low Vulcanized Sneakers, Black Black, 12",,,$60.94,1,$50.95,$74.97,$61.46,-,3,B08CL415B4,8720110000000,,B08H1KL32R,Tommy Hilfiger,no,none,Y
"POLO RALPH LAUREN Men's Polo Bear Graphic Logo Hoodie (Large, Black Heather)",923153,684316,$199.97,,$199.97,$199.97,,-,0,B0CLZSFZHG,196231093802,1.96E+11,,POLO RALPH LAUREN,yes,none,Y
"Tommy Hilfiger Women's Solid Tennis Dress, PeonyX-Large",,,$55.60,,$55.60,$69.50,,-,0,B0CPFQL343,196701456526,1.97E+11,B0CPFS3YSC,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger TH men's boxer pack 2 pieces visible elastic stretch cotton underwear article C812613075 trunk 2p, 990 Nero - Black, X-Large",,,$69.99,,$69.99,$69.99,,-,1,B0CCZ15Y4S,8717970000000,,,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Women's Mixed Stripe Ivy Sweater, Sky Captain Multi",,,$59.08,,$59.08,$69.50,,-,0,B0CPFMP86F,196701502322,1.97E+11,B0CPFQRVZ9,Tommy Hilfiger,yes,none,Y
"Lacoste Kids' Long Sleeve Full Zip Hoody W/All Over Print Tennis Playing Croc and Large Wording ON Back, LADIGUE/Multico4T",,,$90.00,,$90.00,$90.00,,-,0,B0CLVQW9NP,195750940123,1.96E+11,B0CLVS6HGN,Lacoste,yes,none,Y
Free People Free Throw Crop Cherry Crush XS (Women's 0-2),,,$14.10,,$14.10,$26.40,,-,0,B0C4JN9N1G,196347550152,1.96E+11,,Free People,yes,none,Y
Free People Women's Someone Like You Slip Ivory Pajama Top,,,$48.00,2,$48.00,$79.20,$51.45,A2RB0TPTDP4W5R,1,B01N23EPNT,190383207650,1.90E+11,,Free People,no,none,Y
"Tommy Hilfiger Sport Women's Hooded Puffer Jacket (Pink, Large)",,,$110.08,,$110.08,$110.08,,-,0,B0CXKB2NY2,195105587485,1.95E+11,,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Men's Flag Logo Zip Sweater (US, Alpha, Medium, Regular, Regular, Black)",,,$99.99,,$99.99,$99.99,,-,0,B0CY45H53W,197232086817,1.97E+11,B0CY3F2Q4H,Tommy Hilfiger,yes,none,Y
Tommy Hilfiger Drew FB Dark Brown 13 D (M),,,$33.96,,$33.96,$35.96,,-,0,B078WWVQRG,889105115983,8.89E+11,,Tommy Hilfiger,yes,none,Y
Tommy Hilfiger Womens Plus V-Neck Knee Wrap Dress Green 2,,4346414,$29.28,,$17.99,$79.34,,-,1,B0CHH87S2Y,196701878830,1.97E+11,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Boy's Triple Short Sleeve T-Shirt (Big Kids) Navy Blazer SM (8 Big Kid),,,$18.13,,$18.13,$24.50,,-,0,B0CN36G2PK,197571142113,1.98E+11,B0CN3GHD5W,Tommy Hilfiger,yes,none,Y
"Lacoste Boys' Short Sleeve Classic Pique Polo, VERDIER, 14 Years",36550,31026,,,,$59.98,,-,,B09RQ9D3ZW,195750135161,1.96E+11,B01N6JJF0W,Lacoste,yes,none,Y
Lacoste Th6710 T-Shirts & Polo Shirts Men Black - EU XS (T2) - Short-Sleeved T-Shirts Shirt,,,$128.30,,$99.00,$122.00,,-,1,B01MG5WPJ6,3614040000000,,,Lacoste,no,none,Y
"Tommy Hilfiger Short Trousers Man Trousers with Pockets Bermuda Over Sport and Free time Article UM0UM02919, DW5 Desert Sky, XX-Large",,,$100.00,,$100.00,$100.00,,-,1,B07ZR25YYR,8720640000000,,,Tommy Hilfiger,no,none,Y
"Lacoste Women's Sneakers, Blk Wht, 5 AU",,,,,$140.00,$200.00,,-,1,B0BQJP2R49,5059860000000,,B0CTGCZDXV,Lacoste,no,none,Y
"POLO RALPH LAUREN Men's Traveler Classic Swim Trunk (Hammond Blue, 2XL)",,,$89.97,,$69.99,$89.97,,-,0,B0CV7L5DD8,196206668332,1.96E+11,B09PJSWHP7,POLO RALPH LAUREN,no,none,Y
"Free People Women's Oaxaca Tee, White Combo, Small",,,$128.00,,$128.00,$128.00,,-,0,B0D1YZ8GLF,197785909489,1.98E+11,,Free People,yes,none,Y
"Tommy Hilfiger Women's Belted Fit & Flare Midi Dress (Ivory Multi, 14)",,,$101.15,,$101.15,$101.15,,-,0,B0CYVLFS4J,196701746368,1.97E+11,,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger TH men's socks 2 pairs of assorted cotton low trunk socks article 701218577 SOCKS 2 PIECES, 005 Black, 7",,,$39.99,,$39.99,$39.99,,-,1,B0CN9MXR2Z,8720250000000,,,Tommy Hilfiger,no,none,Y
"Lacoste Women's Sneakers 41cfa0020, White 21g, 22.5 cm",,,$197.70,,$147.00,$200.00,,-,1,B09R6X3VCB,5012120000000,,,Lacoste,no,none,Y
Polo Ralph Lauren Keaton-Slip Beach Royal Bear 12 D (M),,,$78.40,,$78.40,$98.00,,-,0,B0CN36WVD1,197205047968,1.97E+11,,Polo Ralph Lauren,yes,none,Y
"Tommy Hilfiger Women's bag, blue-grey, small bag, shoulder bag, shoulder bag, 17 x 15 x 7 cm, TH logo metal, women's handbag3216, blue / grey, Einheitsgröße",,,$71.99,,$71.99,$71.99,,-,0,B0CN54R3B9,197232423216,1.97E+11,,Tommy Hilfiger,yes,none,Y
"Free People Women's Britt Britt Sleeveless Fleece Dress (Red, Large)",,,$53.35,,$53.35,$70.20,,-,1,B07CSH8C5P,190383419947,1.90E+11,B07DWKFWJ5,Free People,no,none,Y
"POLO RALPH LAUREN Men's Polo Bear Graphic Logo Hoodie (Royal Beach Bear,XXL)",,,$199.97,,$199.97,$199.97,,-,0,B09V31GTTN,885139046248,8.85E+11,,POLO RALPH LAUREN,yes,none,Y
Tommy Hilfiger Basic Stripe 2 Pack EU 31-34,,,$25.49,,$25.49,$39.99,,-,1,B00MGPVLUA,8718820000000,,,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Mens Custom Fit Interlock Polo Shirt (Small, Electric Blue)",,2222787,$39.11,2,$39.11,$39.99,$39.11,AM6N2HFGPSJN8,1,B084SVYJ41,715676690584,7.16E+11,,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Women's Sleeve V-Neck T-Shirt (Small, White/Light Pink/Navy)",,,$39.99,,$39.99,$39.99,,-,0,B0CNZ292YT,197232045852,1.97E+11,,Tommy Hilfiger,yes,none,Y
Tommy Hilfiger Sport Womens Fleece Sweatshirt Hoodie Pink S,,,$24.99,,$24.99,$59.50,,-,0,B0CLQTL6LR,196701976710,1.97E+11,,Tommy Hilfiger,yes,none,Y
Tommy Hilfiger Ponte-Knit Pull-On Pant Size L Blue Color,,,$45.00,,$45.00,$65.99,,-,0,B0BM4VF5PL,195105552018,1.95E+11,,Tommy Hilfiger,yes,none,Y
"Lacoste - Mens L001 Mid Leather Colour Block Sneakers, Color White/Navy, Size: 11 M US",,6480197,$139.95,,$139.95,$139.95,,-,1,B0C6163GWG,196224145686,1.96E+11,,Lacoste,no,none,Y
"Polo Ralph Lauren Women's Classic Fit Mesh Polo Shirt, RL2000Red, Large",,157155,$113.44,1,$106.99,$109.99,$113.44,A48T25DC7FFOI,1,B09RX4PYX7,887436863450,8.87E+11,,Polo Ralph Lauren,no,none,Y
"Tommy Hilfiger Mens Large Grid Self-tied Necktie, Blue, One Size",,,$19.96,,$19.96,$24.95,,-,1,B07PWB8X4V,29407388115,29407388115,,Tommy Hilfiger,no,none,Y
"Lacoste Men's Modern, Green, TU",,,$131.70,,$93.00,$125.00,,-,1,B09N9XPN8M,3666350000000,,B0CBW5C7X1,Lacoste,no,none,Y
Tommy Hilfiger Irene II Zip Around Wallet Embossed Smooth PVC Black One Size,2674928,2548815,$55.00,1,$55.00,$105.27,$55.00,A12SBPZP1QPLDX,1,B09R9VMZZX,89467966975,89467966975,,Tommy Hilfiger,no,none,Y
"Lacoste Men's Sneakers, Wht, 11 AU",,,$260.70,,$194.00,$261.00,,-,1,B0BQJSTHFW,5059860000000,,B0BQJCQZH8,Lacoste,no,none,Y
"Tommy Hilfiger Co-Ed Breathable Elastic Waist Mesh Gym Shorts US S4, Royal",,,$17.00,,$17.00,$17.00,,-,0,B0BKB1PL19,887346527336,8.87E+11,B0BN4LZNGJ,Tommy Hilfiger,yes,none,Y
"TOMMY HILFIGER Women's Short Sleeve Mixed Media Ruffle Top, PeonyMedium",,,$47.60,,$47.60,$59.50,,-,0,B0CPC74QBB,196701454911,1.97E+11,B0CPCGB47K,TOMMY HILFIGER,yes,none,Y
Tommy Hilfiger Men's Stainless Steel and Black Leather Bracelet with Brown Leather Necklace,,,,2,,$150.00,,-,0,B0BJLVJPSY,,,,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger TH men's boxer pack 2 pieces visible elastic stretch cotton underwear article C812613075 trunk 2p, 100 Classic white, Large",,,$69.99,,$69.99,$69.99,,-,1,B0CCYXHR3M,8717970000000,,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Darcy Denim Embroidery Crossbody Emb Denim/White Greige One Size,,,$74.34,,$74.34,$74.34,,-,0,B0C45W6ST5,196805267240,1.97E+11,,Tommy Hilfiger,yes,none,Y
