"Title","Buy Box 🚚: Current","Amazon: Current","New: Current","New: Highest","New, 3rd Party FBM 🚚: Current","eBay Used 🚚: Current","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC"
"Birkenstock Unisex Arizona Sandal,Habana Oiled Leather,45 M EU / 12-12.5 B(M) US","$ 129.90","","$ 129.90","$ 195.58","$ 129.90","","3","B002LZUNOU","0809410437495","809410437495"
"Birkenstock Unisex Arizona Sandal,Habana Oiled Leather,46 M EU","$ 139.95","","$ 139.95","$ 235.52","$ 155.00","","3","B002LZUNPY","0809410437501","809410437501"
"Birkenstock Men's Arizona Habana Oiled Leather 36 N","","","$ 155.00","$ 155.00","","","1","B07N14B8TH","0809410437525","809410437525"
"Birkenstock Unisex Arizona Sandal,Habana Oiled Leather,40 N EU","","","$ 155.00","$ 155.00","$ 155.00","","1","B002LZUNWW","0809410437563","809410437563"
"Birkenstock Milano Sandal,Habana,36 M EU (US Womens 5, US Mens 3)","$ 130.00","","$ 130.00","$ 145.00","$ 130.00","","2","B002LZURZ0","0809410437884","809410437884"
"Birkenstock Milano Sandal,Habana,37 M EU (US Mens 4, US Womens 6)","$ 129.95","","$ 129.45","$ 142.50","$ 129.45","","3","B002LZUS0E","0809410437891","809410437891"
"Birkenstock Milano Sandal,Habana,38 M EU (US Womens 7, US Mens 5)","","","","$ 196.85","","","","B002LZUS1S","0809410437907","809410437907"
"Birkenstock Milano Sandal,Habana,39 M EU (US Womens 8, US Mens 6)","","","$ 155.00","$ 221.14","$ 155.00","","1","B002LZUS2W","0809410437914","809410437914"
"Birkenstock Milano Sandal,Habana,40 M EU (US Womens 9, US Mens 7)","","","$ 155.00","$ 227.92","$ 155.00","","3","B002LZUS4A","0809410437921","809410437921"
"Birkenstock Milano Sandal,Habana,41 M EU (US Womens 10, US Mens 8)","$ 134.10","","$ 134.10","$ 149.00","$ 123.25","","4","B002LZUS5O","0809410437938","809410437938"
"Birkenstock Milano Sandal,Habana,43 M EU (US Womens 12, US Men's 10)","$ 130.00","","$ 130.00","$ 206.47","$ 130.00","","2","B002LZUS8G","0809410437952","809410437952"
"Birkenstock Milano Sandal,Habana,44 M EU (US Mens 11, US Womens 13)","$ 114.29","","$ 114.29","$ 227.89","$ 117.03","","3","B002LZUSA4","0809410437969","809410437969"
"Birkenstock Milano Men's Sandal, Habana Brown Leather, EU 45R, US 12","","","$ 144.95","$ 212.73","$ 144.95","","1","B002LZUSBI","0809410437976","809410437976"
"Birkenstock Milano Sandal,Habana,46 M EU (US Mens 13, US Womens 15)","$ 125.00","","$ 118.63","$ 212.73","$ 124.99","","3","B002LZUSCW","0809410437983","809410437983"
"Birkenstock Unisex Boston Soft Footbed Clog Slip On Mule Sandal, Habana Oiled Leather, 36, 5-5.5 Women/3-3.5 Men","$ 148.26","","$ 145.00","$ 257.77","$ 145.00","","4","B07N8K881M","0809410438126","809410438126"
"Birkenstock Unisex Boston Clog,Habana Oiled Leather,37 M EU","$ 139.22","","$ 138.80","$ 236.69","$ 138.80","","6","B003JBHDD4","0809410438133","809410438133"
"Birkenstock Unisex Boston Clog,Habana Oiled Leather,38 M EU","$ 159.80","","$ 159.80","$ 250.73","$ 210.00","","1","B003JBHDDE","0809410438140","809410438140"
"Birkenstock Boston Clogs,Habana Oiled Leather,41 M EU","$ 130.92","","$ 129.95","$ 189.99","$ 129.95","","5","B003JBHDE8","0809410438171","809410438171"
"Birkenstock Unisex Boston Clog,Habana Oiled Leather,44 M EU","","","","$ 270.58","","","","B003JBHDF2","0809410438201","809410438201"
"Birkenstock Unisex Boston Clog,Habana Oiled Leather,46 M EU","","","$ 248.73","$ 254.07","$ 248.73","","2","B003JBHDFM","0809410438225","809410438225"
"BIRKENSTOCK Gizeh Oiled Leather Habana Oiled Leather 38 (US Women's 7-7.5) Regular","","","","$ 183.26","","","","B002LZUOM6","0809410626356","809410626356"
"Birkenstock Women's Mayari Sandal,Golden Brown,39 EU/8-8.5 N US","","","","$ 158.23","","","","B001EJNMNS","0809410632104, 4040714632100","809410632104"
"Birkenstock Women's Mayari Sandal,Golden Brown,41 EU/10-10.5 N US","","","$ 135.00","$ 152.17","$ 135.00","","1","B001EJNMOW","0809410632128","809410632128"
"Birkenstock Women's Mayari Sandal,Golden Brown,42 EU/11-11.5 N US","","","$ 141.36","$ 152.17","$ 143.36","","1","B001EJNMPG","0809410632135, 4040714632131","809410632135"
"Birkenstock 7179135 Mayari Black Bflr 35","$ 104.90","","$ 104.90","$ 183.18","$ 104.90","","1","B0068BPFX2","0809410632159","809410632159"
"Birkenstock Women's Mayari Sandal,Black Birko-flor,36 EU/5-5.5 M US","$ 85.59","","$ 85.59","$ 193.43","$ 99.95","","2","B00392FFQK","0809410632166","809410632166"
"BIRKENSTOCK Women's Mayari Sandals, Black Birko-Flor, 41 R EU, 10-10.5 M US","","","$ 109.80","$ 215.00","$ 109.99","","1","B003929S22","0809410632210","809410632210"
"Birkenstock 7179335 Mayari Black Bflr 35","$ 109.00","","$ 109.00","$ 184.40","$ 109.00","","3","B0068BPG8G","0809410632241","809410632241"
"Birkenstock 7179342 Mayari Black Bflr 42","$ 98.75","","$ 98.75","$ 184.40","$ 109.00","","2","B003BHK0IG","0809410632319","809410632319"
"Birkenstock Mayari Sandals, White, EU 41 / US Womens 10-10.5 M","","","","$ 149.95","","","","B01M2WYOW2","0809410632395","809410632395"
"Birkenstock Women's Mayari Sandal,Mocha,35 EU/4-4.5 M US","","","","$ 197.13","","","","B002LZUQ6K","0809410632517","809410632517"
"BIRKENSTOCK Women's Mayari Sandal,Mocha,36 EU/5-5.5 M US","$ 94.06","","$ 91.53","$ 124.95","$ 109.00","","1","B002LZUQ7O","0809410632524","809410632524"
"Birkenstock Women's Mayari Sandal,Mocha,43 EU/12-12.5 M US","","","","$ 184.40","","","","B002LZUQHY","0809410632593","809410632593"
"Birkenstock 7106339 Mayari Mocha Bbuc 39","$ 105.99","","$ 105.99","$ 190.17","$ 105.99","","1","B0038R8TCI","0809410632647","809410632647"
"BIRKENSTOCK Women's Mayari Sandal, Stone, 37 R EU, 6-6.5 M US","$ 90.00","","$ 87.99","$ 133.72","$ 97.00","","3","B00478B47E","0809410642714","809410642714"
"BIRKENSTOCK Women's Mayari Sandal,Stone,41 EU/10-10.5 M US","$ 95.95","","$ 95.95","$ 183.18","$ 95.95","","2","B004788XH8","0809410642752","809410642752"
"Birkenstock Women's Mayari Sandal,Stone,42 EU/11-11.5 M US","$ 94.66","","$ 94.66","$ 125.00","$ 94.99","","2","B004788XIM","0809410642769","809410642769"
"Women's Mayari Sandal in Titanium by Birkenstock","","","","$ 139.99","","","","B07BS1PB8S","0809410642899","809410642899"
"Birkenstock Women's Mayari Sandal,Silver,41 EU/10-10.5 M US","","","","$ 125.00","","","","B001EJNMSS","0809410642936","809410642936"
"Birkenstock Women's Mayari Sandal,Silver,38 EU/7-7.5 N US","","","","$ 184.40","","","","B001EJNMV0","0809410642998","809410642998"
"Birkenstock Women's Mayari Sandal,Silver,42 EU/11-11.5 N US","","","$ 168.92","$ 169.92","","","1","B001EJNMX8","0809410643032","809410643032"
"Birkenstock Women's Mayari Sandal,Black Patent,37 EU/6-6.5 M US","","","","$ 155.00","","","","B001EJNMZ6","0809410643070","809410643070"
"Birkenstock Women's Mayari Sandal,Black Patent,38 EU/7-7.5 M US","$ 93.96","","$ 93.96","$ 155.00","$ 88.53","","1","B001EJNMZQ","0809410643087","809410643087"
"Birkenstock Women's Mayari Sandal,Black Patent,38 EU/7-7.5 N US","$ 99.01","","$ 99.01","$ 119.00","","","0","B001EJNN3W","0809410643179","809410643179"
"Birkenstock Women's GIzeh Thong Sandal, Onyx, 36 M EU/5-5.5 B(M) US","","","$ 130.00","$ 149.94","$ 130.00","","1","B002NKN2DM","0809410756657","809410756657"
"BIRKENSTOCK Gizeh Birko-Flor Onyx Birko-Flor 38 (US Women's 7-7.5)","","","$ 120.00","$ 125.00","$ 120.00","","1","B002NKN2E6","0809410756671","809410756671"
"BIRKENSTOCK Gizeh Birko-Flor Onyx Birko-Flor 39 (US Women's 8-8.5)","$ 120.00","","$ 120.00","$ 184.46","$ 120.00","","2","B002NKN2EG","0809410756688","809410756688"
"BIRKENSTOCK Gizeh Birko-Flor Onyx Birko-Flor 40 (US Women's 9-9.5)","","","$ 119.95","$ 190.05","$ 135.00","","1","B002NKN2EQ","0809410756695","809410756695"
"Birkenstock Women's GIzeh Thong Sandal, Onyx, 42 M EU/11-11.5 B(M) US","$ 120.00","","$ 120.00","$ 189.98","$ 120.00","","2","B002NKN2FK","0809410756718","809410756718"
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,37 M EU","","","","$ 258.98","","","","B002LZUPKC","0809410759368","809410759368"
"Birkenstock 9265141 Granada Habana SFB Oil Lt 41","","","","$ 258.98","","","","B002LZUPQ6","0809410759405","809410759405"
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,37 N EU","$ 150.00","","$ 150.00","$ 249.33","$ 150.00","","1","B002LZUPWA","0809410759450","809410759450"
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,38 N EU","","","","$ 253.70","","","","B002LZUPXY","0809410759467","809410759467"
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,39 N EU","","","","$ 259.07","","","","B002LZUPZM","0809410759474","809410759474"
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,40 N EU","","","","$ 251.43","","","","B002LZUQ1A","0809410759481","809410759481"
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,41 N EU","","","","$ 255.48","","","","B002LZUQ2E","0809410759498","809410759498"
"Birkenstock Women's Granada Soft Footbed Sandal,Habana Oiled Leather,42 N EU","","","$ 144.95","$ 161.58","$ 144.95","","2","B002LZUQ3I","0809410759504","809410759504"
"Birkenstock Women's Yara Leather Ankle-Strap Sandal,Habana,40 EU/9 M US","$ 113.31","","$ 114.37","$ 230.26","$ 219.12","","1","B002Y4H94U","0809410776433, 4040714776439","809410776433"
"Birkenstock Womens 'yara' Sandals (EU 40)","$ 135.00","","$ 135.00","$ 139.90","","","1","B07F6PJH9L","0809410776433","809410776433"
"Birkenstock 5253147 Arizona Habana Leather 47","$ 93.99","","$ 93.99","$ 350.02","$ 93.99","","3","B007POT0UU","0809410796363","809410796363"
"Birkenstock 5253148 Arizona Habana Leather 48","$ 104.99","","$ 104.99","$ 250.67","$ 104.99","","3","B007POT1JU","0809410796370","809410796370"
"Birkenstock 5253150 Arizona Habana Leather 50","$ 135.00","","$ 135.00","$ 199.95","$ 135.00","","2","B00BFGM4DE","0809410796394","809410796394"
"Birkenstock Women's Florida Soft Footbed Mocha Birkibuc Sandal 41 R (US Women's 10-10.5)","","","$ 142.95","$ 199.18","$ 145.00","","1","B004787YGE","0809410846716","809410846716"
"Birkenstock Women's Florida Soft Footbed Mocha Birkibuc Sandal 42 R (US Women's 11-11.5)","$ 119.95","","$ 119.95","$ 213.50","$ 135.00","","2","B0047834KO","0809410846723","809410846723"
"Birkenstock 5388143 Florida SFB Mocha Bbuc 43","$ 129.99","","$ 129.99","$ 220.36","$ 218.36","","1","B01N80V8VE","0809410846730","809410846730"
"Birkenstock 5390135 Florida Habana Oiled Lthr 35","","","$ 243.09","$ 271.32","$ 241.09","","2","B08RRWXV49","0809410847386","809410847386"
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 36 M EU/ 5-5.5 M US","$ 122.71","","$ 122.71","$ 135.00","$ 122.71","","3","B003JBHDJ8","0809410847393","809410847393"
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 37 M EU/ 6-6.5 M US","$ 107.95","","$ 107.95","$ 149.95","$ 110.00","","3","B003JBHDJI","0809410847409","809410847409"
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 38 M EU/ 7-7.5 M US","","","$ 133.95","$ 149.95","$ 135.00","","1","B003JBHDJS","0809410847416","809410847416"
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 39 M EU/ 8-8.5 M US","","","$ 147.95","$ 161.51","","","0","B003JBHDK2","0809410847423","809410847423"
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 40 M EU/ 9-9.5 M US","$ 118.95","","$ 118.95","$ 164.95","$ 145.00","","1","B003JBHDKC","0809410847430","809410847430"
"Birkenstock Women's Florida Soft Footbed Sandal, Habana Waxy Leather, 42 M EU/ 11-11.5 US","","","$ 241.09","$ 259.07","$ 241.09","","1","B003JBHDKW","0809410847454","809410847454"
"Birkenstock Boston Classic Arch Clog,Tobacco Brown Leather,43 M EU","","","","$ 232.50","","","","B004S990LE","0809410854872","809410854872"
"Birkenstock Boston Classic Arch Clog,Tobacco Brown Leather,46 M EU","$ 149.95","","$ 149.95","$ 187.81","$ 165.56","","3","B004S94JFQ","0809410854902","809410854902"
"Birkenstock Unisex Arizona Sandal,Waxy Leather Tobacco Brown,36 M EU","$ 109.95","","$ 109.95","$ 143.62","$ 135.00","","1","B004MURMY6","0809410888754","809410888754"
"Birkenstock Unisex Arizona Waxy Leather Tobacco Brown Sandals 6 W / 4 M US","","","","$ 136.08","","","","B07N14NG1F","0809410888761","809410888761"
"Birkenstock Unisex Arizona Casual Shoes Tobacco Oiled Leather 38 = Women's 7-7.5 Men's 5-5.5 Regular","","","$ 134.50","$ 139.95","$ 134.50","","2","B07N14678L","0809410888778","809410888778"
"Birkenstock Men's Arizona Tobacco Oiled Leather 39 R","","","$ 134.50","$ 135.00","$ 134.50","","2","B07N141CMC","0809410888785","809410888785"
"Birkenstock Arizona Leather Sandal - Women's Tobacco Oiled Leather, 41.0","","","$ 137.36","$ 137.36","$ 137.36","","1","B07N15MR6Y","0809410888808","809410888808"
"Birkenstock Unisex Arizona Waxy Leather Tobacco Brown Sandals 13 W / 11 M US","$ 129.95","","$ 129.95","$ 149.95","$ 129.95","","2","B07N14K2J1","0809410888839","809410888839"
"Birkenstock Unisex Arizona Sandal,Waxy Leather Tobacco Brown,36 N EU","","","","$ 255.35","","","0","B004ZFFWAY","0809410888877","809410888877"
"Birkenstock Unisex Arizona, Tobacco Oil LTHR, 36","$ 129.95","","$ 129.95","$ 154.95","$ 129.95","","1","B07N15MXWN","0809410888877","809410888877"
"Birkenstock Arizona - Oiled Leather (Unisex) Tobacco Oiled Leather 38 (US Men's 5-5.5, US Women's 7-7.5) Narrow","","","$ 135.00","$ 135.00","$ 135.00","","1","B07N14DT3F","0809410888891","809410888891"
"Birkenstock Arizona Birko-Flor Narrow Sandal - Women's Tobacco Oiled Leather, 39.0","$ 135.00","","$ 135.00","$ 149.00","$ 135.00","","1","B07N11268N","0809410888907","809410888907"
"Birkenstock Unisex Arizona Sandal,Waxy Leather Tobacco Brown,39 N EU","$ 135.00","","$ 135.00","$ 200.00","$ 135.00","","1","B004XJEYK6","0809410888907","809410888907"
"Birkenstock Unisex Arizona Casual Shoes Tobacco Oiled Leather 40 = Women's 9-9.5 Men's 7-7.5 Narrow","","","","$ 145.00","","","","B07N14WVKQ","0809410888914","809410888914"
"Birkenstock Arizona Leather Narrow Sandal - Women's Tobacco Oiled Leather, 42.0","$ 129.95","","$ 129.95","$ 129.95","$ 129.95","","1","B07N14W8B9","0809410888938","809410888938"
"Birkenstock Men's Arizona Tobacco Oiled Leather 45 N","","","$ 252.10","$ 266.80","$ 250.02","","1","B07N1455KJ","0809410888969","809410888969"
"Birkenstock Arizona Birkibuc Sandal,Tobacco Oiled Leather,45 N EU/12-12.5 2A(N) US Men","","","$ 135.00","$ 135.00","$ 135.00","","1","B0059H49OW","0809410888969","809410888969"
"Birkenstock Women's GIzeh Thong Sandal, Tobacco Brown Leather, 36 M EU/5-5.5 B(M) US","$ 125.95","","$ 124.95","$ 130.00","$ 125.95","","1","B004784XOU","0809410889355","809410889355"
"Birkenstock Women's GIzeh Thong Sandal, Tobacco Brown Leather, 38 M EU/7-7.5 B(M) US","","","$ 134.50","$ 139.95","$ 134.50","","2","B004788EUE","0809410889379","809410889379"
"Birkenstock Women's Mayari Sandal, Graceful Pearl White, 35 R EU, 4-4.5 M US","","","$ 108.00","$ 177.79","$ 108.00","","1","B00CZ9E8MK","0809410892492","809410892492"
"Birkenstock Women's Mayari Sandal,Graceful Antique Lace,38 EU/7-7.5 M US","$ 109.00","","$ 109.00","$ 125.00","$ 109.00","","1","B004788W88","0809410892522","809410892522"
"Birkenstock Women's GIzeh Thong Sandal, Graceful Antique Lace, 35 M EU/4-4.5 B(M) US","","","$ 110.00","$ 162.73","$ 110.00","","1","B004S95ZK4","0809410894205","809410894205"
"Birkenstock Women's GIzeh Thong Sandal,Graceful Pearl White 36/5-5.5 B(M) US","$ 102.72","","$ 102.72","$ 135.00","$ 102.72","","2","B004784Q2O","0809410894212","809410894212"
"BIRKENSTOCK Gizeh Birko-Flor Graceful Pearl White Birko-Flor 38 (US Women's 7-7.5)","","","$ 109.95","$ 156.36","$ 109.95","","1","B004783BK2","0809410894236","809410894236"
"Birkenstock Women's Granada Slide Sandal,Tobacco Oiled Leather ,37 M EU","","","","$ 261.67","","","","B00478AQ46","0809410896056","809410896056"
"Birkenstock Women's Granada Slide Sandal,Tobacco Oiled Leather ,38 M EU","$ 155.00","","$ 149.95","$ 270.01","","","1","B00478AQ96","0809410896063","809410896063"
"Birkenstock Unisex-Adult Slide Granada Habana SFB Lt, Tobacco Oiled Leather, 10-10.5 M US","","","$ 241.09","$ 270.01","$ 241.09","","1","B0047853EE","0809410896094","809410896094"
"Birkenstock Women's Granada Soft Footbed Sandal,Tobacco Oiled Leather,37 N EU","$ 155.00","","$ 155.00","$ 251.02","$ 155.00","","1","B004788LOS","0809410896148","809410896148"
"Birkenstock Women's Granada Soft Footbed Sandal,Tobacco Oiled Leather,38 N EU","","","$ 154.95","$ 259.71","","","1","B0047853W6","0809410896155","809410896155"
"Birkenstock Women's Granada Soft Footbed Sandal,Tobacco Oiled Leather,41 N EU","","","$ 155.00","$ 155.00","$ 155.00","","1","B00478543O","0809410896186","809410896186"
"Birkenstock Women's Granada Soft Footbed Sandal,Tobacco Oiled Leather,42 N EU","$ 79.98","","$ 79.98","$ 149.95","","","2","B00478C8GU","0809410896193","809410896193"
"Birkenstock Women's GIzeh Thong Sandal, Graceful Antique Lace, 36 N EU/5-5.5 2A(N) US","","","$ 110.00","$ 119.95","$ 108.00","","1","B005GCBIMQ","0809410949035","809410949035"
"Birkenstock Women's GIzeh Thong Sandal, Graceful Antique Lace, 37 N EU/6-6.5 2A(N) US","$ 115.06","","$ 115.06","$ 183.18","$ 115.06","","1","B005GCBILW","0809410949042","809410949042"
"Birkenstock Women's GIzeh Thong Sandal, Graceful Antique Lace, 39 N EU/8-8.5 2A(N) US","","","","$ 193.43","","","","B005GCBIMG","0809410949066","809410949066"
"Birkenstock Women's Arizona Sandal Black Oiled Leather Size 36 M EU","","","","$ 145.00","","","","B07N154WKG","0809410996855","809410996855"
"BIRKENSTOCK Arizona - Oiled Leather (Unisex) Black Oiled Leather 38 (US Men's 5, US Women's 7) Regular","$ 119.00","","$ 119.00","$ 195.00","$ 119.00","","4","B07N14S8JK","0809410996879","809410996879"
"Birkenstock Arizona Leather Sandal ,Men's Black Oiled Leather","","","$ 135.00","$ 145.00","","","1","B07N14PXVW","0809410996909","809410996909"
"Birkenstock New Unisex Arizona Slide Black Oil 43 R","","","$ 125.00","$ 130.00","$ 125.00","","4","B07N13YZBY","0809410996923","809410996923"
"Birkenstock Men's Arizona Sandal Black Oiled Leather Size 44 M EU","","","","$ 135.00","","","","B07N15CXWK","0809410996930","809410996930"
"Birkenstock Men's Arizona Oiled Leather Sandals, Black, 13 US","","","$ 129.95","$ 145.00","$ 129.95","","1","B07N14LFG1","0809410996954","809410996954"
"Birkenstock Arizona Unisex Shoes Size 4, Color: Black","$ 129.95","","$ 129.95","$ 235.52","$ 129.95","","1","B07N15JSYY","0809410996985","809410996985"
"Birkenstock Arizona Oiled Leather Sandals,Black Oiled Leather,38 N EU","","","$ 125.00","$ 169.00","$ 125.00","","1","B07N13FRHT","0809410996992","809410996992"
"Birkenstock Arizona Oiled Leather Sandals,Black Oiled Leather,42 N EU","","","$ 125.00","$ 169.00","$ 125.00","","1","B07N1517DJ","0809410997036","809410997036"
"Birkenstock Unisex Arizona Sandal,Black Oiled Leather,44 N EU","$ 125.00","","$ 125.00","$ 228.59","$ 125.00","","2","B004S98UA6","0809410997050","809410997050"
"Birkenstock Unisex Arizona Sandal,Black Oiled Leather,46 N EU","","","$ 150.00","$ 221.99","$ 226.71","","2","B004S98UJM","0809410997074","809410997074"
"Birkenstock Boston Classic Arch Clog,Black Oiled Leather,38 M EU","","","$ 157.42","$ 243.36","$ 165.56","","1","B004S9987U","0809410997357","809410997357"
"Birkenstock Boston Classic Arch Clog,Black Oiled Leather,40 M EU","$ 145.00","","$ 145.00","$ 213.87","$ 145.00","","3","B004S94M8U","0809410997371","809410997371"
"Birkenstock Boston Classic Arch Clog,Black Oiled Leather,44 M EU","","","$ 225.00","$ 254.07","","","0","B004S92VHO","0809410997418","809410997418"
"Birkenstock Boston Classic Arch Clog,Black Oiled Leather,38 N EU","$ 149.19","","$ 149.19","$ 179.00","$ 146.93","","4","B004S992CG","0809410997470","809410997470"
"Birkenstock Women's Granada Soft Footbed Sandal,Black Oiled Leather,36 M EU","$ 144.95","","$ 144.95","$ 273.32","","","3","B004S0XBYK","0809410997814","809410997814"
"Birkenstock Women's Granada Soft Footbed Sandal,Black Oiled Leather,37 M EU","","","$ 256.98","$ 273.32","$ 256.98","","1","B004S14VLQ","0809410997821","809410997821"
