Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box)
"Steve Madden Women's Brecken Ankle Boot, Black Leather, 8.5",385564,277655,$149.95 ,1,$149.95 ,$149.95 ,$149.95 ,A1LEM297LNF1FK,1,B0C6B6WCFM,0197369471302,1.97369E+11,B0C6BS9F4F,Steve Madden,yes
"Steve Madden Women's Brecken Ankle Boot, Denim Fabric, 9",409486,286009,$136.79 ,,$136.79 ,$183.17 ,$143.80 ,-,1,B0C6B8SBZF,0197369471357,1.97369E+11,B0C6BS9F4F,Steve Madden,no
"Steve Madden Women's Charlie Sneaker, Denim, 6.5",44911,38620,$50.99 ,1,$50.99 ,$74.95 ,$74.95 ,A1LEM297LNF1FK,2,B0C29L4DHW,0197369473740,1.97369E+11,B0CW2324TY,Steve Madden,yes
"Steve Madden Women's Charlie Sneaker, Denim, 7.5",43828,38413,$50.99 ,3,$50.99 ,$74.95 ,$74.95 ,A1LEM297LNF1FK,2,B0C29SJ4TX,0197369473764,1.97369E+11,B0CW2324TY,Steve Madden,yes
"Steve Madden Women's Charlie Sneaker, Denim, 9",44087,38358,,,$74.95 ,$74.95 ,$74.95 ,A1LEM297LNF1FK,2,B0C299WPLL,0197369473795,1.97369E+11,B0CW2324TY,Steve Madden,yes
"Steve Madden Women's Maxima Sneaker, Fuchsia Ombre, 7.5",8741,8080,,,,$99.95 ,,-,,B0C441YTVM,0197369486757,1.97369E+11,B08YZ1SM97,Steve Madden,yes
"Steve Madden Women's Lockwood Ankle Boot, Black Suede, 7.5",726233,520756,$149.95 ,1,$149.95 ,$149.95 ,$149.95 ,A1LEM297LNF1FK,1,B0C3J7PGVL,0197369498590,1.97369E+11,B0BYKYZQJW,Steve Madden,no
"Steve Madden Women's Kayley Slide Sandal, Black Raffia, 9.5",389826,584306,$83.17 ,,$83.17 ,$168.03 ,,-,0,B0CGT9JJH9,0197369498842,1.97369E+11,B0CGT4ZZ28,Steve Madden,yes
"Steve Madden Women's Kayley Slide Sandal, Black Raffia, 10",389119,379531,$89.95 ,,$89.95 ,$168.03 ,$168.03 ,"ANZYNJW9IIF9C, A1195MQ583AB5O",2,B0CGT3PHRQ,0197369498859,1.97369E+11,B0CGT4ZZ28,Steve Madden,yes
"Steve Madden Women's Maxima Sneaker, Denim Rhinestone, 6.5",9051,8235,$65.45 ,1,$65.45 ,$99.95 ,$72.18 ,A1LEM297LNF1FK,1,B0C62KW39F,0197369499986,1.97369E+11,B08YZ1SM97,Steve Madden,no
"Steve Madden Women's Maxima Sneaker, Denim Rhinestone, 8.5",9414,8345,,,,$99.95 ,$67.48 ,-,,B0C634SDCP,0197369500026,1.9737E+11,B08YZ1SM97,Steve Madden,yes
"Steve Madden Women's Partay Heeled Sandal, Green Metallic, 7",151758,138041,,,$136.76 ,$137.76 ,$136.77 ,A1195MQ583AB5O,2,B0C47718X3,0197369513132,1.9737E+11,B0CFG6XYW4,Steve Madden,yes
"Steve Madden Women's Eiffel Ankle Boot, Camel Suede, 6.5",469411,392655,$44.99 ,11,$44.99 ,$143.31 ,$117.99 ,A3V17JP5RCORRR,3,B0C34H9NQB,0197369517451,1.9737E+11,B0C26X3954,Steve Madden,yes
"Steve Madden Women's Eiffel Ankle Boot, Camel Suede, 7.5",496453,394659,$44.99 ,25,$44.99 ,$143.31 ,$117.99 ,A3V17JP5RCORRR,3,B0C34DWSD7,0197369517475,1.9737E+11,B0C26X3954,Steve Madden,yes
"Steve Madden Women's Eiffel Ankle Boot, Camel Suede, 9.5",488174,377600,$44.99 ,6,$44.99 ,$143.31 ,$117.99 ,A3V17JP5RCORRR,3,B0C34DW3NW,0197369517512,1.9737E+11,B0C26X3954,Steve Madden,yes
"Steve Madden Women's Mayven Slide Sandal, Denim Multi, 8.5",9721,22819,$80.06 ,51,$79.00 ,$89.95 ,,-,0,B0C4C1HVKT,0197369521960,1.9737E+11,B0BRSW95CN,Steve Madden,yes
"Steve Madden Women's Mayven Slide Sandal, Denim Multi, 9",9556,22849,$89.95 ,41,$89.95 ,$89.95 ,,-,0,B0C4C2Y65V,0197369521991,1.9737E+11,B0BRSW95CN,Steve Madden,yes
"Steve Madden Women's Mayven Slide Sandal, Denim Multi, 9.5",9699,23365,$80.06 ,44,$79.00 ,$89.95 ,,-,0,B0C4C4Q6DD,0197369522028,1.9737E+11,B0BRSW95CN,Steve Madden,yes
"Steve Madden Women's Mayven Slide Sandal, Denim Multi, 10",9619,22235,$80.06 ,33,$79.00 ,$89.95 ,,-,0,B0C4BYG6W4,0197369522059,1.9737E+11,B0BRSW95CN,Steve Madden,yes
"Steve Madden Women's Beki Heeled Sandal, Gold Leather, 8",266984,282713,$99.95 ,,$99.95 ,$174.03 ,$146.35 ,-,0,B0C41LW993,0197369526002,1.9737E+11,B0C424SVCD,Steve Madden,yes
"Steve Madden Women's Campo Sneaker, Sage, 8.5",19702,16539,$74.99 ,,$74.99 ,$135.42 ,$122.02 ,-,0,B0C41V3RW8,0197369533789,1.9737E+11,B0BM6F9MLG,Steve Madden,yes
"Steve Madden Women's Campo Sneaker, Sage, 9",20112,16712,,,,$140.76 ,,-,,B0C41Q7TQ6,0197369533796,1.9737E+11,B0BM6F9MLG,Steve Madden,yes
"Steve Madden Women's Mona Sandal, Camel Shearling, 6",131189,2365017,$31.98 ,3,$31.98 ,$79.95 ,$87.93 ,A1195MQ583AB5O,1,B0C62WNCX1,0197369556986,1.9737E+11,B0C5PR61G5,Steve Madden,yes
"Steve Madden Women's Mona Sandal, Camel Shearling, 6.5",170195,2940918,$31.98 ,3,$31.98 ,$79.95 ,$87.65 ,A1195MQ583AB5O,1,B0C62SBF59,0197369557006,1.9737E+11,B0C5PR61G5,Steve Madden,yes
"Steve Madden Women's Mona Sandal, Camel Shearling, 7.5",244794,2617944,$31.98 ,3,$31.98 ,$79.95 ,$91.67 ,A1195MQ583AB5O,1,B0C62KS6S8,0197369557044,1.9737E+11,B0C5PR61G5,Steve Madden,yes
"Steve Madden Women's Mona Sandal, Camel Shearling, 8.5",28978,634063,$31.98 ,3,$31.98 ,$79.95 ,$81.34 ,A1195MQ583AB5O,1,B0C62N9WWY,0197369557082,1.9737E+11,B0C5PR61G5,Steve Madden,yes
