Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Black_list,PID
"New Balance Men's Accelerate 7 Inch Short, Black, Medium",79708,55054,,,,,,-,,B09HY6LGYZ,196307737272,196307737272,B0BJ86TZDF,New Balance,,GB196307737272,https://www.google.com/search?q=196307737272+New+Balance+Men%27s+Accelerate+7+Inch+Short%2C+Black%2C+Medium&tbm=shop,Y,https://www.amazon.com/dp/B09HY6LGYZ?psc=1,"https://www.google.com/shopping/product/2254527427211398264/offers?q=196307737272&prds=cid:2254527427211398264,cond:1",Runners Plus,44.95,76.42,84.96,84.96,Y,V,7797816473216036460
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Pink Glo/Blue Chill/Black, 5.5",275,538,,,,,,-,0,B09K4VBV1C,195907037829,195907037829,B089S7TS2F,New Balance,,GB195907037829,https://www.google.com/search?q=195907037829+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Pink+Glo%2FBlue+Chill%2FBlack%2C+5.5&tbm=shop,Y,https://www.amazon.com/dp/B09K4VBV1C?psc=1,"https://www.google.com/shopping/product/2779931657793745573/offers?q=195907037829&prds=cid:2779931657793745573,cond:1",Shoe Carnival,79.98,135.97,151.16,151.16,Y,V,7797257901541409098
New Balance Men's Fresh Foam X 880v13 Running Shoe Cobalt/Black 7.5,219653,364497,,,,,$236.69 ,-,,B0BHKPL5G8,196307587082,196307587082,B0CVTVNGJ8,New Balance,yes,GB196307587082,https://www.google.com/search?q=196307587082+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Cobalt%2FBlack+7.5&tbm=shop,Y,https://www.amazon.com/dp/B0BHKPL5G8?psc=1,"https://www.google.com/shopping/product/10865463834847582733/offers?q=196307587082&prds=cid:10865463834847582733,cond:1",Rackets & Runners,99.98,169.97,188.96,188.96,Y,V,7745437166479971819
"New Balance womens Fresh Foam Roav V1 Running Shoe, Black/Grey, 12 US",348,598,,,,,$95.84 ,-,,B093QLHRH3,195907563786,195907563786,B089S7TS2F,New Balance,yes,GB195907563786,https://www.google.com/search?q=195907563786+New+Balance+womens+Fresh+Foam+Roav+V1+Running+Shoe%2C+Black%2FGrey%2C+12+US&tbm=shop,Y,https://www.amazon.com/dp/B093QLHRH3?psc=1,"https://www.google.com/shopping/product/319882378204733106/offers?q=195907563786&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,132.28,Y,V,7675461837620781138
"New Balance Men's FuelCell 4040 V6 Metal Baseball Shoe, Black/Pebble/Bison, 8.5 Wide",9445,29369,,,127.82,,$148.26 ,ANZYNJW9IIF9C,1,B094YTHXGK,195907086124,195907086124,B0CLDBYVSX,New Balance,no,GB195907086124,https://www.google.com/search?q=195907086124+New+Balance+Men%27s+FuelCell+4040+V6+Metal+Baseball+Shoe%2C+Black%2FPebble%2FBison%2C+8.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B094YTHXGK?psc=1,"https://www.google.com/shopping/product/1913540560886348345/offers?q=195907086124&prds=cid:1913540560886348345,cond:1",Direct Sports,69.95,118.92,132.21,126.82,Y,V,7649782358841539833
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Mountain Teal/Pale Blue Chill, 8.5 M",46819,58229,,,,,,-,,B096WJKSRH,195481447540,195481447540,B0B8THVT7V,New Balance,,GB195481447540,https://www.google.com/search?q=195481447540+New+Balance+Women%27s+Fresh+Foam+X+860+V12+Running+Shoe%2C+Mountain+Teal%2FPale+Blue+Chill%2C+8.5+M&tbm=shop,Y,https://www.amazon.com/dp/B096WJKSRH?psc=1,"https://www.google.com/shopping/product/14499439736879785131/offers?q=195481447540&prds=cid:14499439736879785131,cond:1",New Balance,139.99,237.98,264.58,264.58,Y,V,7623547601921698236
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Lemonade/Serene Blue, 8.5",2475,2410,,,191.94,,,-,0,B096NKZBQF,196071062303,196071062303,B096NKPSY5,New Balance,,GB196071062303,https://www.google.com/search?q=196071062303+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Lemonade%2FSerene+Blue%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B096NKZBQF?psc=1,"https://www.google.com/shopping/product/10672092337677977783/offers?q=196071062303&prds=cid:10672092337677977783,cond:1",Shoolu,109.9,186.83,207.71,190.94,Y,V,7602885284084966581
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Gray/Gray, 11.5 Wide",1086,1805,,,,,,-,,B093QFC6SC,195907654460,195907654460,B096PR9JCT,New Balance,,GB195907654460,https://www.google.com/search?q=195907654460+New+Balance+Men%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Gray%2FGray%2C+11.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B093QFC6SC?psc=1,"https://www.google.com/shopping/product/9787891969194263747/offers?q=195907654460&prds=cid:9787891969194263747,cond:1",Sun & Ski Sports,79.82,135.69,150.86,150.86,Y,V,7596330619536987850
"New Balance Men's Fresh Foam X 1080 Unlaced V1 Running Shoe, Black/White, 8.5",123986,115474,,,,,,-,,B096N9BKYG,196071069432,196071069432,B0CVTTYB7K,New Balance,,GB196071069432,https://www.google.com/search?q=196071069432+New+Balance+Men%27s+Fresh+Foam+X+1080+Unlaced+V1+Running+Shoe%2C+Black%2FWhite%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B096N9BKYG?psc=1,"https://www.google.com/shopping/product/1892135858506320545/offers?q=196071069432&prds=cid:1892135858506320545,cond:1",FrontRunners LA,170,289,321.3,321.3,Y,V,7504942816344401232
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Neon Dragonfly/Black, 9",1444,1409,,,,,,-,,B09YGPYRV3,196432896103,196432896103,B09K52X9QR,New Balance,yes,GB196432896103,https://www.google.com/search?q=196432896103+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Neon+Dragonfly%2FBlack%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B09YGPYRV3?psc=1,"https://www.google.com/shopping/product/6570107671334800311/offers?q=196432896103&prds=cid:6570107671334800311,cond:1",New Balance,79.94,135.9,151.09,151.09,Y,V,7460241718176880503
"New Balance 327 Boys Shoes Size 7, Color: Summer Jade/Black",43132,41729,145.36,1,144.36,,,AYN5A0CZC142X,2,B09VCNH64X,194768860379,194768860379,B0BSS8J4X8,New Balance,,GB194768860379,https://www.google.com/search?q=194768860379+New+Balance+327+Boys+Shoes+Size+7%2C+Color%3A+Summer+Jade%2FBlack&tbm=shop,Y,https://www.amazon.com/dp/B09VCNH64X?psc=1,"https://www.google.com/shopping/product/16745932739659567500/offers?q=194768860379&prds=cid:16745932739659567500,cond:1",Champs Sports,65,110.5,122.85,144.36,Y,V,744233112411360428
"New Balance MX608 Men's Crosstrainer, Size: 9.5 Width: D Color: White",365460,399849,145,2,145,,,A3PFLGVU7NSC7M,1,B0000E2X5I,613860570950,613860570950,B06XRV2W8H,New Balance,,GB613860570950,https://www.google.com/search?q=613860570950+New+Balance+MX608+Men%27s+Crosstrainer%2C+Size%3A+9.5+Width%3A+D+Color%3A+White&tbm=shop,Y,https://www.amazon.com/dp/B0000E2X5I?psc=1,"https://www.google.com/shopping/product/6245066017772852309/offers?q=613860570950&prds=cid:6245066017772852309,cond:1",Rogans Shoes,70,119,132.3,144,Y,V,7350514894678876156
"New Balance Women's 574 Sneaker, Workwear, 10",945,1798,,,,,,-,,B08MWQVPS1,195481379308,195481379308,B08QNBXYG3,New Balance,,GB195481379308,https://www.google.com/search?q=195481379308+New+Balance+Women%27s+574+Sneaker%2C+Workwear%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B08MWQVPS1?psc=1,"https://www.google.com/shopping/product/7840309490674832859/offers?q=195481379308&prds=cid:7840309490674832859,cond:1",New Balance,89.99,152.98,170.08,170.08,Y,V,731676063732669000
"New Balance Boys’ Sweatpants – 4 Pack Active Tricot Jogger Sweatpants – Performance Track Pants with Pockets for Boys (4-20), Size 4, Lead/Black",22869,21481,49.95,74,49.95,,,-,0,B09TQ3H7QL,195187650947,195187650947,B08ZJQSSST,New Balance,yes,GB195187650947,https://www.google.com/search?q=195187650947+New+Balance+Boys%E2%80%99+Sweatpants+%E2%80%93+4+Pack+Active+Tricot+Jogger+Sweatpants+%E2%80%93+Performance+Track+Pants+with+Pockets+for+Boys+%284-20%29%2C+Size+4%2C+Lead%2FBlack&tbm=shop,Y,https://www.amazon.com/dp/B09TQ3H7QL?psc=1,"https://www.google.com/shopping/product/6462788723346111912/offers?q=195187650947&prds=cid:6462788723346111912,cond:1",Baseball Savings.com,17.25,29.32,32.6,48.95,Y,V,7243414821217533619
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Nimbus Cloud/Peach Glaze/Dusk Blue, 11",272,535,,,,,,-,,B09K4SN7ZZ,196307846745,196307846745,B089S7TS2F,New Balance,,GB196307846745,https://www.google.com/search?q=196307846745+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Nimbus+Cloud%2FPeach+Glaze%2FDusk+Blue%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B09K4SN7ZZ?psc=1,"https://www.google.com/shopping/product/18307991032008570813/offers?q=196307846745&prds=cid:18307991032008570813,cond:1",Champs Sports,59.99,101.98,113.38,113.38,Y,V,7122255315075535429
"New Balance Women's Fresh Foam X Hierro V7 Trail Running Shoe, Timberwolf/Workwear, 5 Wide",13961,21097,,,,,,-,,B09MY8S4W4,196307431095,196307431095,B0CLP2D65F,New Balance,yes,GB196307431095,https://www.google.com/search?q=196307431095+New+Balance+Women%27s+Fresh+Foam+X+Hierro+V7+Trail+Running+Shoe%2C+Timberwolf%2FWorkwear%2C+5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09MY8S4W4?psc=1,"https://www.google.com/shopping/product/5323684028649309807/offers?q=196307431095&prds=cid:5323684028649309807,cond:1",New Balance,111.99,190.38,211.66,211.66,Y,V,7021980836387347361
"New Balance Women's Fresh Foam Roav V2 Running Shoe, White/Light Aluminum/Infinity Blue, 10.5 Wide",81739,87296,,,,,,-,,B096NLN5MJ,195907594537,195907594537,B096NVS1L4,New Balance,yes,GB195907594537,https://www.google.com/search?q=195907594537+New+Balance+Women%27s+Fresh+Foam+Roav+V2+Running+Shoe%2C+White%2FLight+Aluminum%2FInfinity+Blue%2C+10.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096NLN5MJ?psc=1,"https://www.google.com/shopping/product/14250531141888056878/offers?q=195907594537&prds=cid:14250531141888056878,cond:1",Scheels,94.99,161.48,179.53,179.53,Y,V,6905562804470455351
"Tory Burch Women's Ballet Loafers, New Cream, Off White, 5.5 Medium US",610895,594291,298,4,298,,,-,0,B09HRCTSW4,196133017814,196133017814,B09HRCL3NQ,Tory Burch,,GB196133017814.0,https://www.google.com/search?q=196133017814.0+Tory+Burch+Women%27s+Ballet+Loafers%2C+New+Cream%2C+Off+White%2C+5.5+Medium+US&tbm=shop,N,https://www.amazon.com/dp/B09HRCTSW4?psc=1,"https://www.google.com/shopping/product/17480117892260895314/offers?q=196133017814&prds=cid:17480117892260895314,cond:1",Sears - BHFO,99.94,169.9,188.89,297,Y,V,6856754133963905805
"New Balance Men's 997H V1 Classic Sneaker, Team Away Grey/Pigment, 4",30655,37799,,,,,,-,,B07DJ2BZF7,192662417675,192662417675,B09JPSWW29,New Balance,,GB192662417675,https://www.google.com/search?q=192662417675+New+Balance+Men%27s+997H+V1+Classic+Sneaker%2C+Team+Away+Grey%2FPigment%2C+4&tbm=shop,Y,https://www.amazon.com/dp/B07DJ2BZF7?psc=1,"https://www.google.com/shopping/product/9507641577194697215/offers?q=192662417675&prds=cid:9507641577194697215,cond:1",Rack Room Shoes,99.99,169.98,188.98,188.98,Y,V,6831414369826153035
"New Balance Women's FuelCore Nergize Sport V1 Sneaker, Black/Sweet Caramel/Bison, 8.5",8596,9056,,,,,,-,,B08ZJTLT2G,195907947104,195907947104,B0C7LWK3HG,New Balance,,GB195907947104,https://www.google.com/search?q=195907947104+New+Balance+Women%27s+FuelCore+Nergize+Sport+V1+Sneaker%2C+Black%2FSweet+Caramel%2FBison%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B08ZJTLT2G?psc=1,"https://www.google.com/shopping/product/3332591239666273017/offers?q=195907947104&prds=cid:3332591239666273017,cond:1",DSW,59.99,101.98,113.38,113.38,Y,V,6811565244805881098
"New Balance Men's FuelCell Propel V3 Running Shoe, Black/White, 10",126520,134286,,,,,,-,0,B08MWS49KS,195481437268,195481437268,B08P38T2V3,New Balance,,GB195481437268,https://www.google.com/search?q=195481437268+New+Balance+Men%27s+FuelCell+Propel+V3+Running+Shoe%2C+Black%2FWhite%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B08MWS49KS?psc=1,"https://www.google.com/shopping/product/6756328771541887599/offers?q=195481437268&prds=cid:6756328771541887599,cond:1",Shoolu,89.9,152.83,169.91,169.91,Y,V,6756328771541887599
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Night Tide/Blue, 10 Wide",261,509,,,,,,-,0,B093QHP65D,195907563311,195907563311,B089S7TS2F,New Balance,,GB195907563311,https://www.google.com/search?q=195907563311+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Night+Tide%2FBlue%2C+10+Wide&tbm=shop,Y,https://www.amazon.com/dp/B093QHP65D?psc=1,"https://www.google.com/shopping/product/9131067252017368360/offers?q=195907563311&prds=cid:9131067252017368360,cond:1",Rack Room Shoes,89.99,152.98,170.08,170.08,Y,V,6756089146814921509
"New Balance Unisex-Adult BB480 V1 Sneaker, Black/Black/Black, 12",13208,14366,,48,,,,A31AFALODO9N5A,2,B09YBHLTMB,196432522354,196432522354,B09YB6J65L,New Balance,,GB196432522354,https://www.google.com/search?q=196432522354+New+Balance+Unisex-Adult+BB480+V1+Sneaker%2C+Black%2FBlack%2FBlack%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B09YBHLTMB?psc=1,"https://www.google.com/shopping/product/4575391471836527594/offers?q=196432522354&prds=cid:4575391471836527594,cond:1",New Balance,89.99,152.98,170.08,170.08,Y,V,6755603958436130808
"New Balance Women's 460 V3 Running Shoe, Logwood/Light Cyclone, 7",19542,30800,,,,,$89.60 ,-,,B08PCDT1P7,194768981401,194768981401,B08PDD64YT,New Balance,yes,GB194768981401,https://www.google.com/search?q=194768981401+New+Balance+Women%27s+460+V3+Running+Shoe%2C+Logwood%2FLight+Cyclone%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B08PCDT1P7?psc=1,"https://www.google.com/shopping/product/3527569378861553279/offers?q=194768981401&prds=cid:3527569378861553279,cond:1",Shoe Carnival,74.99,127.48,141.73,141.73,Y,V,672892840669965171
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Arctic Fox/Outer Space/Paradise Pink, 12 Wide",6675,7788,,,,,,-,,B08P2DNH9L,195481316983,195481316983,B08M4R6YKJ,New Balance,yes,GB195481316983,https://www.google.com/search?q=195481316983+New+Balance+Women%27s+Fresh+Foam+680+V7+Running+Shoe%2C+Arctic+Fox%2FOuter+Space%2FParadise+Pink%2C+12+Wide&tbm=shop,Y,https://www.amazon.com/dp/B08P2DNH9L?psc=1,"https://www.google.com/shopping/product/17499647842183594902/offers?q=195481316983&prds=cid:17499647842183594902,cond:1",Rack Room Shoes,79.97,135.95,151.14,151.14,Y,V,6674256588251213726
"New Balance MX608 Men's Crosstrainer, Size: 14 Width: 2E Color: White",396202,458587,145,3,145,,,A3PFLGVU7NSC7M,1,B0009B98TO,613860571216,613860571216,B06XRV2W8H,New Balance,,GB613860571216,https://www.google.com/search?q=613860571216+New+Balance+MX608+Men%27s+Crosstrainer%2C+Size%3A+14+Width%3A+2E+Color%3A+White&tbm=shop,Y,https://www.amazon.com/dp/B0009B98TO?psc=1,"https://www.google.com/shopping/product/13967809347422938550/offers?q=613860571216&prds=cid:13967809347422938550,cond:1",Peltz Shoes,74.95,127.42,141.66,144,Y,V,6606623444852525569
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Timberwolf/Turtledove/Mindful Grey, 10",2587,2439,,,,,,-,,B09YBHBCJ1,196432358335,196432358335,B096NKPSY5,New Balance,,GB196432358335,https://www.google.com/search?q=196432358335+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Timberwolf%2FTurtledove%2FMindful+Grey%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B09YBHBCJ1?psc=1,"https://www.google.com/shopping/product/10672092337677977783/offers?q=196432358335&prds=cid:10672092337677977783,cond:1",Shoolu,109.9,186.83,207.71,207.71,Y,V,6550124572987381716
"New Balance Men's Fresh Foam X 1080 Unlaced V1 Slip-On Running Shoe, Sea Salt/Night Sky, 16",2433,2504,,,,,,-,,B0BJ7JY5SD,196652778555,196652778555,B096NKPSY5,New Balance,,GB196652778555,https://www.google.com/search?q=196652778555+New+Balance+Men%27s+Fresh+Foam+X+1080+Unlaced+V1+Slip-On+Running+Shoe%2C+Sea+Salt%2FNight+Sky%2C+16&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7JY5SD?psc=1,"https://www.google.com/shopping/product/14912246581133781953/offers?q=196652778555&prds=cid:14912246581133781953,cond:1",Karavel Shoes,98,166.6,185.22,185.22,Y,V,6537280515804111311
"New Balance Women's 574 Sneaker, Night Tide, 5",603600,1211480,,,,,,-,,B08MWTHGQN,195481028961,195481028961,B07NY3GLSF,New Balance,,GB195481028961,https://www.google.com/search?q=195481028961+New+Balance+Women%27s+574+Sneaker%2C+Night+Tide%2C+5&tbm=shop,Y,https://www.amazon.com/dp/B08MWTHGQN?psc=1,"https://www.google.com/shopping/product/7840309490674832859/offers?q=195481028961&prds=cid:7840309490674832859,cond:1",New Balance,89.99,152.98,170.08,170.08,Y,V,6348408074327048395
"New Balance Men's 813 V1 Lace-Up Walking Shoe, White/White, 11 N US",138514,146102,,,189.68,,,A2B9B9OGF1VYTL,1,B00LBYY8HK,888546271401,888546271401,B093S48KTW,New Balance,,GB888546271401,https://www.google.com/search?q=888546271401+New+Balance+Men%27s+813+V1+Lace-Up+Walking+Shoe%2C+White%2FWhite%2C+11+N+US&tbm=shop,Y,https://www.amazon.com/dp/B00LBYY8HK?psc=1,"https://www.google.com/shopping/product/843774395629257839/offers?q=888546271401&prds=cid:843774395629257839,cond:1",Peltz Shoes,99.95,169.91,188.91,188.68,Y,V,633940352380891794
"New Balance Women's Composite Toe 589 V1 Industrial Shoe, Black/Lead/Sulphur Yellow, 12 X-Wide",275363,367921,,,,,,-,,B099T4MP9X,196071843209,196071843209,B093XCQ9YD,New Balance,,GB196071843209,https://www.google.com/search?q=196071843209+New+Balance+Women%27s+Composite+Toe+589+V1+Industrial+Shoe%2C+Black%2FLead%2FSulphur+Yellow%2C+12+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B099T4MP9X?psc=1,"https://www.google.com/shopping/product/17743037090477300964/offers?q=196071843209&prds=cid:17743037090477300964,cond:1",Zappos.com,119.99,203.98,226.78,226.78,Y,V,6200523916908295734
New Balance Men's Fresh Foam X 880v13 Running Shoe Stone Pink/Hazy Rose 8.5 Wide,214733,322151,,,,,,-,,B0BRKNYVTB,196432349425,196432349425,B0CW9YNPNN,New Balance,,GB196432349425,https://www.google.com/search?q=196432349425+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Stone+Pink%2FHazy+Rose+8.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BRKNYVTB?psc=1,"https://www.google.com/shopping/product/2095234965709808388/offers?q=196432349425&prds=cid:2095234965709808388,cond:1",Running Room USA,144.99,246.48,274.03,274.03,Y,V,6174102406843839717
"New Balance Men's BB550 Sneaker, White/Team Forest Green, 7.5 Medium US",25923,24065,,,228.59,,,ANZYNJW9IIF9C,1,B0BHNBC6PF,195173942568,195173942568,B0C6YB46KZ,New Balance,,GB195173942568,https://www.google.com/search?q=195173942568+New+Balance+Men%27s+BB550+Sneaker%2C+White%2FTeam+Forest+Green%2C+7.5+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0BHNBC6PF?psc=1,"https://www.google.com/shopping/product/17283332484247378319/offers?q=195173942568&prds=cid:17283332484247378319,cond:1",New Balance,109.99,186.98,207.88,227.59,Y,V,6099810057496836389
"New Balance Kid's Fuelcore Reveal V3 Boa Running Shoe, Black/White, 6 Big Kid",43430,44565,,,148.37,,,ANZYNJW9IIF9C,1,B08M2BTZ2Y,195481159986,195481159986,B0BLL1GNMG,New Balance,,GB195481159986,https://www.google.com/search?q=195481159986+New+Balance+Kid%27s+Fuelcore+Reveal+V3+Boa+Running+Shoe%2C+Black%2FWhite%2C+6+Big+Kid&tbm=shop,Y,https://www.amazon.com/dp/B08M2BTZ2Y?psc=1,"https://www.google.com/shopping/product/6337559088277748683/offers?q=195481159986&prds=cid:6337559088277748683,cond:1",ShoeStores.com,64.99,110.48,122.83,147.37,Y,V,5809292173213911711
"New Balance Girls 574 V1 Fashion Metallic Lace-Up Sneaker, Summer Fog/Paradise Pink/White Mint, 2 Wide Little Kid",67066,68613,,,140.34,,$140.34 ,ANZYNJW9IIF9C,1,B08BNF7T93,194768845253,194768845253,B093F9MFKW,New Balance,no,GB194768845253,https://www.google.com/search?q=194768845253+New+Balance+Girls+574+V1+Fashion+Metallic+Lace-Up+Sneaker%2C+Summer+Fog%2FParadise+Pink%2FWhite+Mint%2C+2+Wide+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B08BNF7T93?psc=1,"https://www.google.com/shopping/product/14295290582326723193/offers?q=194768845253&prds=cid:14295290582326723193,cond:1",Zappos.com,79.95,135.91,151.11,139.34,Y,V,5791069928125680163
"New Balance Women's Fresh Foam X Hierro V1 Mid-Cut Trail Running Shoe, Bungee/Brindle/Cosmic Jade, 9.5",55552,74445,,,,,$178.80 ,A1B43WMIJ58I3U,4,B09MYNQRJV,196307055536,196307055536,B09K5355T6,New Balance,yes,GB196307055536,https://www.google.com/search?q=196307055536+New+Balance+Women%27s+Fresh+Foam+X+Hierro+V1+Mid-Cut+Trail+Running+Shoe%2C+Bungee%2FBrindle%2FCosmic+Jade%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B09MYNQRJV?psc=1,"https://www.google.com/shopping/product/12655578620299479081/offers?q=196307055536&prds=cid:12655578620299479081,cond:1",ATR Sports,229.99,390.98,434.68,434.68,Y,V,5725842497118616972
"New Balance Boy's PLAYGRUV V2 Bungee Sneaker, Black/White, 5.5 Toddler",20389,24631,,,,,,-,,B09YBYX2GD,196307362788,196307362788,B09FDG4FRD,New Balance,,GB196307362788,https://www.google.com/search?q=196307362788+New+Balance+Boy%27s+PLAYGRUV+V2+Bungee+Sneaker%2C+Black%2FWhite%2C+5.5+Toddler&tbm=shop,Y,https://www.amazon.com/dp/B09YBYX2GD?psc=1,"https://www.google.com/shopping/product/11973076131936775988/offers?q=196307362788&prds=cid:11973076131936775988,cond:1",Zappos.com,71.99,122.38,136.06,136.06,Y,V,5662293960908273482
"New Balance Women's 574+ Sneakers, Driftwood/Timber Wolf/White, 11 Medium US",24422,46905,,,170.95,,,A2CEINIO4OPLWL,1,B0BQCM7GJ1,196941302409,196941302409,B0BQ1QYRV1,New Balance,,GB196941302409,https://www.google.com/search?q=196941302409+New+Balance+Women%27s+574%2B+Sneakers%2C+Driftwood%2FTimber+Wolf%2FWhite%2C+11+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0BQCM7GJ1?psc=1,"https://www.google.com/shopping/product/6819758822940248602/offers?q=196941302409&prds=cid:6819758822940248602,cond:1",Holabird Sports,89.95,152.91,170.01,169.95,Y,V,5627103615832761565
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Light Slate/Starlight/Bone, 7.5 Wide",2411,2493,,,,,,-,,B096NL3TT2,196071064406,196071064406,B096NKPSY5,New Balance,,GB196071064406,https://www.google.com/search?q=196071064406+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Light+Slate%2FStarlight%2FBone%2C+7.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096NL3TT2?psc=1,"https://www.google.com/shopping/product/3694235478153482105/offers?q=196071064406&prds=cid:3694235478153482105,cond:1",Orleans Shoe Co.,134.95,229.41,255.06,255.06,Y,V,5595238783013181120
"New Balance Women's 237 V1 Classic Sneaker, Black/Magnet/White, 8.5",2301,3834,,,,,,-,,B09XRF68BZ,196432913718,196432913718,B08M39MS47,New Balance,,GB196432913718,https://www.google.com/search?q=196432913718+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Black%2FMagnet%2FWhite%2C+8.5&tbm=shop,Y,https://www.amazon.com/dp/B09XRF68BZ?psc=1,"https://www.google.com/shopping/product/11250084876874306046/offers?q=196432913718&prds=cid:11250084876874306046,cond:1",Peltz Shoes,65.96,112.13,124.66,124.66,Y,V,5581208279975153956
"New Balance Men's Fresh Foam 860v11, Blue/Aqua, 12 Medium",348261,417878,,,176.32,,$143.99 ,ANZYNJW9IIF9C,1,B08VRJQTY2,194768629099,194768629099,B0C3B2MNDK,New Balance,yes,GB194768629099,https://www.google.com/search?q=194768629099+New+Balance+Men%27s+Fresh+Foam+860v11%2C+Blue%2FAqua%2C+12+Medium&tbm=shop,Y,https://www.amazon.com/dp/B08VRJQTY2?psc=1,"https://www.google.com/shopping/product/4974355068769205243/offers?q=194768629099&prds=cid:4974355068769205243,cond:1",Running Room USA,100,170,189,175.32,Y,V,55468627051927846
