Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Black_list,PID
Nike Dunk Low Men Midnight Navy/Ale Brown FQ8746-410 7.5,1940.0,3026.0,199.0,5.0,199.0,$279.99,$197.45,A3VE9IEFDOFV27,3.0,B0CMMHM8QF,196970091992,196970091992,B08RTG3RN9,Nike,no,GB196970091992,https://www.google.com/search?q=196970091992+Nike+Dunk+Low+Men+Midnight+Navy%2FAle+Brown+FQ8746-410+7.5&tbm=shop,N,https://www.amazon.com/dp/B0CMMHM8QF?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Dunk Low Men Apple Green/Yellow Strike DV0833-300 7.5,1964.0,3055.0,150.6,4.0,150.0,$250.00,$150.00,A3VE9IEFDOFV27,3.0,B0BZBNCJT2,196153295612,196153295612,B08RTG3RN9,Nike,no,GB196153295612,https://www.google.com/search?q=196153295612+Nike+Dunk+Low+Men+Apple+Green%2FYellow+Strike+DV0833-300+7.5&tbm=shop,N,https://www.amazon.com/dp/B0BZBNCJT2?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Dunk Low Men Black/Photon Dust-Volt-White FD9756-001 8.5,1960.0,3045.0,166.14,3.0,166.14,$375.00,$166.14,A3L6Y4D1KK7Y8K,2.0,B0BZQSMKM3,196604956703,196604956703,B08RTG3RN9,Nike,no,GB196604956703,https://www.google.com/search?q=196604956703+Nike+Dunk+Low+Men+Black%2FPhoton+Dust-Volt-White+FD9756-001+8.5&tbm=shop,Y,https://www.amazon.com/dp/B0BZQSMKM3?psc=1,"https://www.google.com/shopping/product/16097975582766581704/offers?q=196604956703&prds=cid:16097975582766581704,cond:1",Not Found,,,,,N,Y,none
Nike Mens Dunk Low Retro Leather White Court Purple Trainers 7 US,1941.0,3056.0,218.92,2.0,218.91,$445.00,$202.13,A2O4XN2BBGRDQ,2.0,B09QMLFNWG,195866271999,195866271999,B08RTG3RN9,Nike,no,GB195866271999,https://www.google.com/search?q=195866271999+Nike+Mens+Dunk+Low+Retro+Leather+White+Court+Purple+Trainers+7+US&tbm=shop,N,https://www.amazon.com/dp/B09QMLFNWG?psc=1,Not Found,Not Found,,,,,N,Y,none
"Nike Women's Pro 3"" Training Shorts (Large, Black Pixel)",1595.0,1665.0,38.18,8.0,38.18,$39.99,$38.02,AWF3DOU4RAMND,2.0,B0CJ3GD2QX,194276315477,194276315477,B07FWML85D,Nike,no,GB194276315477,https://www.google.com/search?q=194276315477+Nike+Women%27s+Pro+3%22+Training+Shorts+%28Large%2C+Black+Pixel%29&tbm=shop,Y,https://www.amazon.com/dp/B0CJ3GD2QX?psc=1,"https://www.google.com/shopping/product/4862781570965334250/offers?q=194276315477&prds=cid:4862781570965334250,cond:1",Macy's,36.25,61.62,68.51,,N,Y,none
Nike Dunk Low Men Vast Grey/Varsity Red-White FJ0832-011 13,1949.0,3065.0,169.99,2.0,169.99,$280.00,$214.69,A1I3ED1S7A2F60,2.0,B0BX7KVRRL,196604826518,196604826518,B08RTG3RN9,Nike,no,GB196604826518,https://www.google.com/search?q=196604826518+Nike+Dunk+Low+Men+Vast+Grey%2FVarsity+Red-White+FJ0832-011+13&tbm=shop,Y,https://www.amazon.com/dp/B0BX7KVRRL?psc=1,"https://www.google.com/shopping/product/1450100858812201323/offers?q=196604826518&prds=cid:1450100858812201323,cond:1",Not Found,,,,,N,Y,none
Nike Dunk Low Men White/Team Gold-White DV0833-100 10.5,1957.0,3038.0,183.0,17.0,183.0,$279.99,$171.44,A3VE9IEFDOFV27,2.0,B0BZTDFZRT,196604836821,196604836821,B08RTG3RN9,Nike,no,GB196604836821,https://www.google.com/search?q=196604836821+Nike+Dunk+Low+Men+White%2FTeam+Gold-White+DV0833-100+10.5&tbm=shop,N,https://www.amazon.com/dp/B0BZTDFZRT?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Dunk Low Men Black/Opti Yellow-White FQ2431-001 7,1953.0,3043.0,249.99,1.0,249.99,$276.51,$222.60,A1HUBJ4H8FIZG0,1.0,B0CM57SRSM,196968825769,196968825769,B08RTG3RN9,Nike,no,GB196968825769,https://www.google.com/search?q=196968825769+Nike+Dunk+Low+Men+Black%2FOpti+Yellow-White+FQ2431-001+7&tbm=shop,Y,https://www.amazon.com/dp/B0CM57SRSM?psc=1,"https://www.google.com/shopping/product/6432922964585216771/offers?q=196968825769&prds=cid:6432922964585216771,cond:1",farfetch.com,111.0,188.7,209.79,248.99,Y,Y,none
Nike Mens Dunk Low Retro DD1391 402 UCLA - Size 15,1939.0,3041.0,268.0,3.0,268.0,$335.00,$287.92,AFW7WNX55N5K4,2.0,B0B1YDR12H,196149493091,196149493091,B08RTG3RN9,Nike,no,GB196149493091,https://www.google.com/search?q=196149493091+Nike+Mens+Dunk+Low+Retro+DD1391+402+UCLA+-+Size+15&tbm=shop,N,https://www.amazon.com/dp/B0B1YDR12H?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Dunk Low Men Black/Photon Dust-Volt-White FD9756-001 8,1942.0,3023.0,160.0,1.0,160.0,$279.99,$160.00,A3L6Y4D1KK7Y8K,2.0,B0BZQSVN5T,196604956697,196604956697,B08RTG3RN9,Nike,no,GB196604956697,https://www.google.com/search?q=196604956697+Nike+Dunk+Low+Men+Black%2FPhoton+Dust-Volt-White+FD9756-001+8&tbm=shop,Y,https://www.amazon.com/dp/B0BZQSVN5T?psc=1,"https://www.google.com/shopping/product/16097975582766581704/offers?q=196604956697&prds=cid:16097975582766581704,cond:1",Nordstrom,135.0,229.5,255.15,,N,Y,none
"Nike Sportswear Club Men's Fleece Hoodie, Heather Grey, 3XL",1292.0,988.0,64.99,993.0,64.99,$79.95,$65.51,A3JXB14UUJLX53,1.0,B0BNJLQ32X,91207628524,91207628524,B07BZ8VRGD,Nike,no,GB091207628524,https://www.google.com/search?q=091207628524+Nike+Sportswear+Club+Men%27s+Fleece+Hoodie%2C+Heather+Grey%2C+3XL&tbm=shop,Y,https://www.amazon.com/dp/B0BNJLQ32X?psc=1,"https://www.google.com/shopping/product/11297877419694105988/offers?q=091207628524&prds=cid:11297877419694105988,cond:1",Macy's,58.75,99.88,111.04,,N,Y,none
"NIKE Women's Pro 3"" Training Shorts, Black/White, XX-Large Tall",1609.0,1654.0,39.44,23.0,34.95,$34.95,$39.44,A1459MH1HWD7UB,1.0,B071WFWQXZ,887231070718,887231070718,B07FWML85D,Nike,no,GB887231070718,https://www.google.com/search?q=887231070718+NIKE+Women%27s+Pro+3%22+Training+Shorts%2C+Black%2FWhite%2C+XX-Large+Tall&tbm=shop,Y,https://www.amazon.com/dp/B071WFWQXZ?psc=1,"https://www.google.com/shopping/product/6829902514503582298/offers?q=887231070718&prds=cid:6829902514503582298,cond:1",ShopWSS,34.99,59.48,66.13,,N,Y,none
Nike SB Dunk Low Orange Emerald Rise,3386.0,3129.0,203.0,2.0,203.0,$300.00,$201.22,"A2RVBBPJL0UQFK, A1EK7LD4ZSCFPB",2.0,B0CJQW95N9,196606203133,196606203133,B0CPTC4924,Nike,no,GB196606203133,https://www.google.com/search?q=196606203133+Nike+SB+Dunk+Low+Orange+Emerald+Rise&tbm=shop,Y,https://www.amazon.com/dp/B0CJQW95N9?psc=1,"https://www.google.com/shopping/product/3924405464968861370/offers?q=196606203133&prds=cid:3924405464968861370,cond:1",eBay,174.95,297.41,330.66,,N,Y,none
Nike Women's Dunk Low White/Midnight Navy FN7197-100 6.5,3378.0,3139.0,179.99,1.0,179.99,$279.99,$179.99,A3L6Y4D1KK7Y8K,4.0,B0CHNFCN4V,196609874002,196609874002,B0CPTC4924,Nike,no,GB196609874002,https://www.google.com/search?q=196609874002+Nike+Women%27s+Dunk+Low+White%2FMidnight+Navy+FN7197-100+6.5&tbm=shop,N,https://www.amazon.com/dp/B0CHNFCN4V?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens WMNS Dunk Low SE DN3866 100 Safari Mix - Size 11.5W,3376.0,3132.0,284.99,1.0,284.99,$359.00,$284.99,A1RIIAX5ON26EB,3.0,B09NMJJK87,195866295841,195866295841,B0CPTC4924,Nike,no,GB195866295841,https://www.google.com/search?q=195866295841+Nike+Womens+WMNS+Dunk+Low+SE+DN3866+100+Safari+Mix+-+Size+11.5W&tbm=shop,Y,https://www.amazon.com/dp/B09NMJJK87?psc=1,"https://www.google.com/shopping/product/11069224794446001765/offers?q=195866295841&prds=cid:11069224794446001765,cond:1",eBay,149.94,254.9,283.39,283.99,Y,Y,none
Nike Womens WMNS Dunk Low DZ5196 600 Hot Pink - Size 10W,3399.0,3140.0,216.0,1.0,216.0,$475.00,$217.07,"AFW7WNX55N5K4, ABU08V1R3HTZL",3.0,B0BPDKKD58,196152631039,196152631039,B0CPTC4924,Nike,no,GB196152631039,https://www.google.com/search?q=196152631039+Nike+Womens+WMNS+Dunk+Low+DZ5196+600+Hot+Pink+-+Size+10W&tbm=shop,Y,https://www.amazon.com/dp/B0BPDKKD58?psc=1,"https://www.google.com/shopping/product/11288558209219958440/offers?q=196152631039&prds=cid:11288558209219958440,cond:1",Not Found,,,,,N,Y,none
Nike Dunk Low Women Sail/Neptune Green-Lapis DO9457-101 Size 7.5,3352.0,3116.0,160.0,3.0,160.0,$289.99,$183.39,A3HL5TM26I4YBP,2.0,B0B9561GH5,196149222790,196149222790,B0CPTC4924,Nike,no,GB196149222790,https://www.google.com/search?q=196149222790+Nike+Dunk+Low+Women+Sail%2FNeptune+Green-Lapis+DO9457-101+Size+7.5&tbm=shop,Y,https://www.amazon.com/dp/B0B9561GH5?psc=1,"https://www.google.com/shopping/product/17422673735546409349/offers?q=196149222790&prds=cid:17422673735546409349,cond:1",Not Found,,,,,N,Y,none
Nike Womens Dunk Low Women DD1503 117 - Size 6.5W,3338.0,3121.0,245.0,4.0,245.0,$315.00,$257.80,A1MTZTB6Y8JRM0,2.0,B0BCJD6XNY,195869026770,195869026770,B0CPTC4924,Nike,no,GB195869026770,https://www.google.com/search?q=195869026770+Nike+Womens+Dunk+Low+Women+DD1503+117+-+Size+6.5W&tbm=shop,Y,https://www.amazon.com/dp/B0BCJD6XNY?psc=1,"https://www.google.com/shopping/product/16938307583743700001/offers?q=195869026770&prds=cid:16938307583743700001,cond:1",Not Found,,,,,N,Y,none
"Nike Women's Dunk Low SE Shoes, Sail/Sanded Gold, 6",3361.0,3125.0,191.0,1.0,191.0,$299.99,$208.95,AFW7WNX55N5K4,3.0,B0B59RCVPC,195869067865,195869067865,B0CPTC4924,Nike,no,GB195869067865,https://www.google.com/search?q=195869067865+Nike+Women%27s+Dunk+Low+SE+Shoes%2C+Sail%2FSanded+Gold%2C+6&tbm=shop,N,https://www.amazon.com/dp/B0B59RCVPC?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens WMNS Dunk Low SE CC DQ7579 300 Fleece Pack - Honeydew - Size 10.5W,3398.0,3132.0,252.79,2.0,239.55,$280.00,$241.33,A3389DDRKC5SNE,4.0,B0BNXG6LPY,196152012807,196152012807,B0CPTC4924,Nike,no,GB196152012807,https://www.google.com/search?q=196152012807+Nike+Womens+WMNS+Dunk+Low+SE+CC+DQ7579+300+Fleece+Pack+-+Honeydew+-+Size+10.5W&tbm=shop,N,https://www.amazon.com/dp/B0BNXG6LPY?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Dunk Low Women White/Pearl Pink-Med Soft Pink FD1449-100 5,3371.0,3143.0,247.87,1.0,247.62,$314.95,$249.88,A1657OE9TWXBSM,2.0,B0C71ZSKQM,196155255645,196155255645,B0CPTC4924,Nike,no,GB196155255645,https://www.google.com/search?q=196155255645+Nike+Dunk+Low+Women+White%2FPearl+Pink-Med+Soft+Pink+FD1449-100+5&tbm=shop,Y,https://www.amazon.com/dp/B0C71ZSKQM?psc=1,"https://www.google.com/shopping/product/13093542737746258052/offers?q=196155255645&prds=cid:13093542737746258052,cond:1",Not Found,,,,,N,Y,none
Nike Preschool Dunk Low PS DC9564 100 NBA - Chicago Bulls - Size 12C,3404.0,3135.0,125.0,2.0,125.0,$224.00,$125.00,"AFW7WNX55N5K4, A2GJPN8KQGQURT",3.0,B0B35BGQKL,195244241477,195244241477,B0CPTC4924,Nike,no,GB195244241477,https://www.google.com/search?q=195244241477+Nike+Preschool+Dunk+Low+PS+DC9564+100+NBA+-+Chicago+Bulls+-+Size+12C&tbm=shop,N,https://www.amazon.com/dp/B0B35BGQKL?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens Dunk Low DM7606 300 Avocado - Size 8.5W,3376.0,3125.0,234.99,,234.99,$249.50,$234.99,A2O4XN2BBGRDQ,2.0,B0B9FN83DP,195869031354,195869031354,B0CPTC4924,Nike,no,GB195869031354,https://www.google.com/search?q=195869031354+Nike+Womens+Dunk+Low+DM7606+300+Avocado+-+Size+8.5W&tbm=shop,N,https://www.amazon.com/dp/B0B9FN83DP?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens WMNS Dunk Low DD1503 117 Light Smoke Grey - Size 6W,3385.0,3129.0,205.0,7.0,205.0,$280.66,$203.64,AFW7WNX55N5K4,2.0,B0BKR8WGZW,195869026763,195869026763,B0CPTC4924,Nike,no,GB195869026763,https://www.google.com/search?q=195869026763+Nike+Womens+WMNS+Dunk+Low+DD1503+117+Light+Smoke+Grey+-+Size+6W&tbm=shop,Y,https://www.amazon.com/dp/B0BKR8WGZW?psc=1,"https://www.google.com/shopping/product/18174612087018111814/offers?q=195869026763&prds=cid:18174612087018111814,cond:1",farfetch.com,305.0,518.5,576.45,,N,Y,none
Nike Dunk Low Women White/Barley-White DH4401-104 8,3411.0,3141.0,140.0,1.0,140.0,$249.99,$169.63,AJ84O8L1DA0QR,2.0,B0BNCDYCNP,195869028491,195869028491,B0CPTC4924,Nike,no,GB195869028491,https://www.google.com/search?q=195869028491+Nike+Dunk+Low+Women+White%2FBarley-White+DH4401-104+8&tbm=shop,Y,https://www.amazon.com/dp/B0BNCDYCNP?psc=1,"https://www.google.com/shopping/product/14680502244799452937/offers?q=195869028491&prds=cid:14680502244799452937,cond:1",Not Found,,,,,N,Y,none
Nike Dunk Low Women Coconut Milk/Plum Eclipse FJ4734-100 7.5,3397.0,3139.0,229.99,1.0,229.99,$362.73,$229.06,A39WEWZ7ISR56,3.0,B0C82J6WGQ,196605833812,196605833812,B0CPTC4924,Nike,no,GB196605833812,https://www.google.com/search?q=196605833812+Nike+Dunk+Low+Women+Coconut+Milk%2FPlum+Eclipse+FJ4734-100+7.5&tbm=shop,N,https://www.amazon.com/dp/B0C82J6WGQ?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Dunk Low Essential Paisley Pack Pink (W),3380.0,3117.0,215.27,3.0,214.56,$264.00,$231.82,A2BH6C4B7PZ7GW,2.0,B0BWTFYB2N,196155255652,196155255652,B0CPTC4924,Nike,no,GB196155255652,https://www.google.com/search?q=196155255652+Nike+Dunk+Low+Essential+Paisley+Pack+Pink+%28W%29&tbm=shop,Y,https://www.amazon.com/dp/B0BWTFYB2N?psc=1,"https://www.google.com/shopping/product/1297346451566529857/offers?q=196155255652&prds=cid:1297346451566529857,cond:1",Not Found,,,,,N,Y,none
Nike Womens W Dunk Low DD1503 601 Pink Oxford - Size 5W,3400.0,3135.0,188.0,1.0,188.0,$215.00,$190.05,AFW7WNX55N5K4,2.0,B0BKR6TY2J,196149208312,196149208312,B0CPTC4924,Nike,no,GB196149208312,https://www.google.com/search?q=196149208312+Nike+Womens+W+Dunk+Low+DD1503+601+Pink+Oxford+-+Size+5W&tbm=shop,Y,https://www.amazon.com/dp/B0BKR6TY2J?psc=1,"https://www.google.com/shopping/product/1353950650744673748/offers?q=196149208312&prds=cid:1353950650744673748,cond:1",farfetch.com,146.0,248.2,275.94,,N,Y,none
Nike Dunk Low Women Indigo Haze/Coral Chalk-Sail DD1503-500 5.5,3386.0,3131.0,167.7,3.0,167.7,$299.99,$155.93,"A14NNA3FSGTMQN, A3S897FBSOV5UF, A3NHPJDQF2LPC5",4.0,B0C44YRKDF,196604365819,196604365819,B0CPTC4924,Nike,no,GB196604365819,https://www.google.com/search?q=196604365819+Nike+Dunk+Low+Women+Indigo+Haze%2FCoral+Chalk-Sail+DD1503-500+5.5&tbm=shop,N,https://www.amazon.com/dp/B0C44YRKDF?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens Dunk Low DQ8580 100 Vintage Green - Size 8.5W,3342.0,3119.0,179.99,1.0,179.99,$599.99,$173.76,A1Y5QRH1MDIUGO,4.0,B09PHPFSVX,195867323468,195867323468,B0CPTC4924,Nike,no,GB195867323468,https://www.google.com/search?q=195867323468+Nike+Womens+Dunk+Low+DQ8580+100+Vintage+Green+-+Size+8.5W&tbm=shop,N,https://www.amazon.com/dp/B09PHPFSVX?psc=1,,,,,,,N,Y,none
"Nike Women's Dunk Low Shoes, White/Turquoise-orange, 6.5",3361.0,3103.0,190.65,1.0,190.65,$323.00,$188.99,-,4.0,B09SWKF662,195870586355,195870586355,B0CPTC4924,Nike,no,GB195870586355,https://www.google.com/search?q=195870586355+Nike+Women%27s+Dunk+Low+Shoes%2C+White%2FTurquoise-orange%2C+6.5&tbm=shop,Y,https://www.amazon.com/dp/B09SWKF662?psc=1,"https://www.google.com/shopping/product/13486638628967256143/offers?q=195870586355&prds=cid:13486638628967256143,cond:1",Nike,140.0,238.0,264.6,,N,Y,none
Nike Womens W Dunk Low Ess DH4401 103 Orange Paisley - Size 7W,3395.0,3140.0,254.7,1.0,254.7,$349.99,$242.77,AFW7WNX55N5K4,3.0,B0B57KSK6N,195869028323,195869028323,B0CPTC4924,Nike,no,GB195869028323,https://www.google.com/search?q=195869028323+Nike+Womens+W+Dunk+Low+Ess+DH4401+103+Orange+Paisley+-+Size+7W&tbm=shop,N,https://www.amazon.com/dp/B0B57KSK6N?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Dunk Low Se Womens Shoes Size - 9,3405.0,3139.0,260.59,1.0,248.1,$310.00,$289.22,-,1.0,B0CFFZR287,196604822343,196604822343,B0CPTC4924,Nike,no,GB196604822343,https://www.google.com/search?q=196604822343+Nike+Dunk+Low+Se+Womens+Shoes+Size+-+9&tbm=shop,N,https://www.amazon.com/dp/B0CFFZR287?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Women's Dunk Low Fierce Pink/Fireberry-Black DD1503-604 7.5,3366.0,3126.0,259.5,1.0,214.99,$279.99,$217.29,A1DTX2QDFV79UL,2.0,B0CK3W81KC,196968227532,196968227532,B0CPTC4924,Nike,no,GB196968227532,https://www.google.com/search?q=196968227532+Nike+Women%27s+Dunk+Low+Fierce+Pink%2FFireberry-Black+DD1503-604+7.5&tbm=shop,N,https://www.amazon.com/dp/B0CK3W81KC?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens WMNS Dunk Low ESS DJ9955 101 Reverse UNC - Size 7W,3429.0,3147.0,230.0,1.0,230.0,$412.50,$231.53,AFW7WNX55N5K4,2.0,B0BDYC8WZ5,196149217185,196149217185,B0CPTC4924,Nike,no,GB196149217185,https://www.google.com/search?q=196149217185+Nike+Womens+WMNS+Dunk+Low+ESS+DJ9955+101+Reverse+UNC+-+Size+7W&tbm=shop,N,https://www.amazon.com/dp/B0BDYC8WZ5?psc=1,,,,,,,N,Y,none
Nike Women's Dunk Low Blue Tint/Cobalt Bliss DD1873-400 8,3362.0,3133.0,194.0,1.0,194.0,$279.99,$226.16,A38SKMOB98LTFP,3.0,B0CK5XK7BB,196969051075,196969051075,B0CPTC4924,Nike,no,GB196969051075,https://www.google.com/search?q=196969051075+Nike+Women%27s+Dunk+Low+Blue+Tint%2FCobalt+Bliss+DD1873-400+8&tbm=shop,Y,https://www.amazon.com/dp/B0CK5XK7BB?psc=1,"https://www.google.com/shopping/product/4570266236320081771/offers?q=196969051075&prds=cid:4570266236320081771,cond:1",Not Found,,,,,N,Y,none
Nike Dunk Low Women White/Team Red-Coconut Milk FJ4555-100 6,3370.0,3133.0,180.24,1.0,180.24,$299.99,$189.83,A2MMMNNJ6N8DJJ,2.0,B0C3JMXWD5,196606099088,196606099088,B0CPTC4924,Nike,no,GB196606099088,https://www.google.com/search?q=196606099088+Nike+Dunk+Low+Women+White%2FTeam+Red-Coconut+Milk+FJ4555-100+6&tbm=shop,N,https://www.amazon.com/dp/B0C3JMXWD5?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens Dunk Low WMNS DD1503 118 Rose Whisper - Size 10.5W,3385.0,3136.0,196.99,6.0,196.98,$405.00,$196.73,A2O4XN2BBGRDQ,2.0,B0B57NCCW3,,,B0CPTC4924,Nike,no,GBnan,https://www.google.com/search?q=nan+Nike+Womens+Dunk+Low+WMNS+DD1503+118+Rose+Whisper+-+Size+10.5W&tbm=shop,N,https://www.amazon.com/dp/B0B57NCCW3?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens WMNS Dunk Low DD1503 200 Dark Driftwood - Size 6W,3368.0,3126.0,154.0,1.0,154.0,$225.00,$143.60,-,5.0,B0BKR7BB3P,196152002372,196152002372,B0CPTC4924,Nike,no,GB196152002372,https://www.google.com/search?q=196152002372+Nike+Womens+WMNS+Dunk+Low+DD1503+200+Dark+Driftwood+-+Size+6W&tbm=shop,N,https://www.amazon.com/dp/B0BKR7BB3P?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens Dunk Low WMNS DO9581 500 Lisa Leslie - Size 10.5W,3429.0,3155.0,239.24,1.0,239.24,$347.15,$239.51,A2UT1YPEJ8A97,5.0,B0B7KNX7CS,196149223452,196149223452,B0CPTC4924,Nike,no,GB196149223452,https://www.google.com/search?q=196149223452+Nike+Womens+Dunk+Low+WMNS+DO9581+500+Lisa+Leslie+-+Size+10.5W&tbm=shop,N,https://www.amazon.com/dp/B0B7KNX7CS?psc=1,,,,,,,N,Y,none
Nike Womens Dunk Low WMNS DQ4697 800 Bronze Eclipse - Size 8.5W,3398.0,3133.0,248.0,1.0,248.0,$419.00,$248.00,"A1PQ2E0XDQX16B, A3I1YS274C3950",5.0,B09GRNC5LG,195245902742,195245902742,B0CPTC4924,Nike,no,GB195245902742,https://www.google.com/search?q=195245902742+Nike+Womens+Dunk+Low+WMNS+DQ4697+800+Bronze+Eclipse+-+Size+8.5W&tbm=shop,N,https://www.amazon.com/dp/B09GRNC5LG?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Dunk Low Women White/Pearl Pink-Med Soft Pink FD1449-100 8.5,3373.0,3118.0,213.12,2.0,213.03,$329.99,$241.89,A1657OE9TWXBSM,7.0,B0BVPHBCK3,196155255713,196155255713,B0CPTC4924,Nike,no,GB196155255713,https://www.google.com/search?q=196155255713+Nike+Dunk+Low+Women+White%2FPearl+Pink-Med+Soft+Pink+FD1449-100+8.5&tbm=shop,N,https://www.amazon.com/dp/B0BVPHBCK3?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens Dunk Low DN1431 001 Next Nature Phantom - Size 11W,3366.0,3142.0,206.25,1.0,206.25,$255.00,$216.93,A1657OE9TWXBSM,3.0,B0BPDML59G,196149220505,196149220505,B0CPTC4924,Nike,no,GB196149220505,https://www.google.com/search?q=196149220505+Nike+Womens+Dunk+Low+DN1431+001+Next+Nature+Phantom+-+Size+11W&tbm=shop,Y,https://www.amazon.com/dp/B0BPDML59G?psc=1,"https://www.google.com/shopping/product/15478207245561813003/offers?q=196149220505&prds=cid:15478207245561813003,cond:1",farfetch.com,134.0,227.8,253.26,,N,Y,none
Nike Womens Dunk Low DQ8580 100 Vintage Green - Size 7W,3396.0,3143.0,200.0,1.0,200.0,$590.00,$200.00,"A1ZSIO8P8TL6W3, A1RKU7O1EWVZEJ, A1Y5QRH1MDIUGO, A1EK7LD4ZSCFPB",5.0,B09PHNDHPF,195867323437,195867323437,B0CPTC4924,Nike,no,GB195867323437,https://www.google.com/search?q=195867323437+Nike+Womens+Dunk+Low+DQ8580+100+Vintage+Green+-+Size+7W&tbm=shop,N,https://www.amazon.com/dp/B09PHNDHPF?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Women's Dunk Low White/Washed Teal-White FD4623-131 7.5,3427.0,3120.0,279.99,1.0,279.99,$279.99,$279.99,A1HUBJ4H8FIZG0,1.0,B0CJMWNN2S,196155742503,196155742503,B0CPTC4924,Nike,no,GB196155742503,https://www.google.com/search?q=196155742503+Nike+Women%27s+Dunk+Low+White%2FWashed+Teal-White+FD4623-131+7.5&tbm=shop,N,https://www.amazon.com/dp/B0CJMWNN2S?psc=1,Not Found,Not Found,,,,,N,Y,none
Nike Womens W Dunk Low DD1503 120 Medium Olive - Size 11W,3397.0,3152.0,146.5,2.0,146.5,$399.00,$149.55,A2BIBBXXDSU29U,6.0,B0B948SLRH,196149208138,196149208138,B0CPTC4924,Nike,no,GB196149208138,https://www.google.com/search?q=196149208138+Nike+Womens+W+Dunk+Low+DD1503+120+Medium+Olive+-+Size+11W&tbm=shop,Y,https://www.amazon.com/dp/B0B948SLRH?psc=1,"https://www.google.com/shopping/product/4542819295930271017/offers?q=196149208138&prds=cid:4542819295930271017,cond:1",farfetch.com,323.0,549.1,610.47,,N,Y,none
Nike Women's Dunk Low White/Midnight Navy FN7197-100 9.5,3358.0,3123.0,182.94,2.0,182.94,$279.99,$189.49,A3L6Y4D1KK7Y8K,3.0,B0CGSQWCP3,196609874064,196609874064,B0CPTC4924,Nike,no,GB196609874064,https://www.google.com/search?q=196609874064+Nike+Women%27s+Dunk+Low+White%2FMidnight+Navy+FN7197-100+9.5&tbm=shop,Y,https://www.amazon.com/dp/B0CGSQWCP3?psc=1,"https://www.google.com/shopping/product/5894722310062111571/offers?q=196609874064&prds=cid:5894722310062111571,cond:1",Kith,130.0,221.0,245.7,,N,Y,none
Nike Womens Dunk Low DM7606 300 Avocado - Size 6.5W,3442.0,3152.0,168.0,1.0,168.0,$285.00,$165.00,-,3.0,B0B9FD955K,195869031316,195869031316,B0CPTC4924,Nike,no,GB195869031316,https://www.google.com/search?q=195869031316+Nike+Womens+Dunk+Low+DM7606+300+Avocado+-+Size+6.5W&tbm=shop,Y,https://www.amazon.com/dp/B0B9FD955K?psc=1,"https://www.google.com/shopping/product/5118572359850059542/offers?q=195869031316&prds=cid:5118572359850059542,cond:1",eBay,114.95,195.41,217.26,,N,Y,none
Nike Swoosh Wristbands Neo Turqoise/White,5013.0,5402.0,16.98,18.0,12.99,$39.00,$16.98,A21NYBZ973TA6V,1.0,B079S3D8KD,887791167835,887791167835,B008C27UPQ,Nike,no,GB887791167835,https://www.google.com/search?q=887791167835+Nike+Swoosh+Wristbands+Neo+Turqoise%2FWhite&tbm=shop,Y,https://www.amazon.com/dp/B079S3D8KD?psc=1,"https://www.google.com/shopping/product/2567683366677669712/offers?q=887791167835&prds=cid:2567683366677669712,cond:1",Not Found,,,,,N,Y,none
Nike Womens WMNS Dunk Low DD1503 200 Dark Driftwood - Size 5W,3389.0,3129.0,180.27,1.0,180.27,$220.66,$138.30,A1657OE9TWXBSM,3.0,B0BKS4L4GK,196152002358,196152002358,B0CPTC4924,Nike,no,GB196152002358,https://www.google.com/search?q=196152002358+Nike+Womens+WMNS+Dunk+Low+DD1503+200+Dark+Driftwood+-+Size+5W&tbm=shop,Y,https://www.amazon.com/dp/B0BKS4L4GK?psc=1,"https://www.google.com/shopping/product/11110450168359500253/offers?q=196152002358&prds=cid:11110450168359500253,cond:1",Not Found,,,,,N,Y,none
