Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box 🚚: Current,Buy Box 🚚: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Box: Current,Buy Box: Stock,Match,Custom_SKU,Google_Search_Link,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"Tory Burch Women's Miller Sandals, Almond Flour, Tan, 8 Medium US",79840,208384,$ 198.00,5.0,198.0,$ 198.00,$ 198.00,A33N1BDCZWHQT1,1.0,B0C7KHZCNN,0196133966655,196133966655,B0CTKTRN5R,Tory Burch,yes,,,Y,GB196133966655,https://www.google.com/search?q=196133966655+Tory+Burch+Women%27s+Miller+Sandals%2C+Almond+Flour%2C+Tan%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B0C7KHZCNN?psc=1,"https://www.google.com/shopping/product/10033345513476253307/offers?q=196133966655&prds=cid:10033345513476253307,cond:1",Zappos.com,208.0,353.6,393.12,,N
"Tory Burch Women's Miller Sandals, Washed Berry, Pink, 8 Medium US",79533,691406,$ 198.00,1.0,198.0,$ 198.00,,-,0.0,B0BY433LC8,0196133897294,196133897294,B0CTKTRN5R,Tory Burch,yes,,,Y,GB196133897294,https://www.google.com/search?q=196133897294+Tory+Burch+Women%27s+Miller+Sandals%2C+Washed+Berry%2C+Pink%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BY433LC8?psc=1,"https://www.google.com/shopping/product/5465402372387381943/offers?q=196133897294&prds=cid:5465402372387381943,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
"Tory Burch Women's Miller Sandals, Coral Crush, Pink, 10 Medium US",81065,663726,$ 198.00,3.0,198.0,$ 198.00,$ 198.00,A33N1BDCZWHQT1,1.0,B0C92LBYRK,0196133963005,196133963005,B0CTKTRN5R,Tory Burch,yes,,,Y,GB196133963005,https://www.google.com/search?q=196133963005+Tory+Burch+Women%27s+Miller+Sandals%2C+Coral+Crush%2C+Pink%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B0C92LBYRK?psc=1,"https://www.google.com/shopping/product/1872120709195024327/offers?q=196133963005&prds=cid:1872120709195024327,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
"Tory Burch Women's Miller Sandals, Optic White, 8.5 Medium US",78530,668497,$ 198.00,6.0,198.0,$ 198.00,$ 198.00,A33N1BDCZWHQT1,1.0,B0BW2HV5B8,0196133680377,196133680377,B0CTKTRN5R,Tory Burch,yes,,,Y,GB196133680377,https://www.google.com/search?q=196133680377+Tory+Burch+Women%27s+Miller+Sandals%2C+Optic+White%2C+8.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW2HV5B8?psc=1,"https://www.google.com/shopping/product/3613228463996098789/offers?q=196133680377&prds=cid:3613228463996098789,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
"Tory Burch Women's Minnie Ballet Flats, Spark Gold, 8 Medium US",87931,94581,,,258.0,$ 461.99,$ 273.75,A22XJXTXTCFKGS,1.0,B01LZBBZH6,0190041341467,190041341467,B079B6XLCR,Tory Burch,no,,,Y,GB190041341467,https://www.google.com/search?q=190041341467+Tory+Burch+Women%27s+Minnie+Ballet+Flats%2C+Spark+Gold%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B01LZBBZH6?psc=1,"https://www.google.com/shopping/product/4888483434938179073/offers?q=190041341467&prds=cid:4888483434938179073,cond:1",Nordstrom,238.0,404.6,449.82,,N
Tory Burch Women's Lilac Patent Minnie Ballet Leather Flats (Numeric_7),89027,111738,$ 231.00,1.0,231.0,$ 278.00,,-,0.0,B08R1NMFJ5,0192485788167,192485788167,B079B6XLCR,Tory Burch,yes,,,N,GB192485788167,https://www.google.com/search?q=192485788167+Tory+Burch+Women%27s+Lilac+Patent+Minnie+Ballet+Leather+Flats+%28Numeric_7%29&tbm=shop,https://www.amazon.com/dp/B08R1NMFJ5?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Meadowsweet, Pink, 9.5 Medium US",88222,108109,$ 205.10,2.0,205.1,$ 290.45,$ 205.62,A2L9RNVXU1JUYD,2.0,B0B1H8DRC9,0196133510124,196133510124,B079B6XLCR,Tory Burch,no,,,Y,GB196133510124,https://www.google.com/search?q=196133510124+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Meadowsweet%2C+Pink%2C+9.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B1H8DRC9?psc=1,"https://www.google.com/shopping/product/3007699839085998099/offers?q=196133510124&prds=cid:3007699839085998099,cond:1",Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black, 7.5 Medium US",86809,111179,$ 228.50,5.0,225.72,$ 418.45,$ 225.72,A27XQSHYXYFFJT,1.0,B07NGM1HYW,0190041885596,190041885596,B079B6XLCR,Tory Burch,yes,,,Y,GB190041885596,https://www.google.com/search?q=190041885596+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2C+7.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07NGM1HYW?psc=1,"https://www.google.com/shopping/product/3273933732959883118/offers?q=190041885596&prds=cid:3273933732959883118,cond:1",Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Meadowsweet, Pink, 8 Medium US",87650,108181,$ 263.70,1.0,205.81,$ 258.00,$ 228.44,ANZYNJW9IIF9C,2.0,B0B1GT6BTY,0196133510094,196133510094,B079B6XLCR,Tory Burch,no,,,Y,GB196133510094,https://www.google.com/search?q=196133510094+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Meadowsweet%2C+Pink%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B1GT6BTY?psc=1,"https://www.google.com/shopping/product/3007699839085998099/offers?q=196133510094&prds=cid:3007699839085998099,cond:1",Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black/Gold, 8 Medium US",88391,110366,$ 220.00,3.0,219.9,$ 418.45,$ 221.22,A27XQSHYXYFFJT,3.0,B07N1YHC8T,0190041890866,190041890866,B079B6XLCR,Tory Burch,no,,,Y,GB190041890866,https://www.google.com/search?q=190041890866+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2FGold%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B07N1YHC8T?psc=1,"https://www.google.com/shopping/product/1231598936001683817/offers?q=190041890866&prds=cid:1231598936001683817,cond:1",Nordstrom,238.0,404.6,449.82,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black, 8 Medium US",89262,110667,$ 228.00,24.0,225.72,$ 418.45,$ 225.71,A27XQSHYXYFFJT,1.0,B07QT9648T,0190041885602,190041885602,B079B6XLCR,Tory Burch,yes,,,Y,GB190041885602,https://www.google.com/search?q=190041885602+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QT9648T?psc=1,"https://www.google.com/shopping/product/3273933732959883118/offers?q=190041885602&prds=cid:3273933732959883118,cond:1",Bloomingdale's,228.0,387.6,430.92,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Royal Tan/Gold, 5 Medium US",88445,110328,$ 228.00,5.0,228.0,$ 385.71,$ 302.87,ANZYNJW9IIF9C,1.0,B07QTC59QG,0190041890934,190041890934,B079B6XLCR,Tory Burch,yes,,,N,GB190041890934,https://www.google.com/search?q=190041890934+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Royal+Tan%2FGold%2C+5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QTC59QG?psc=1,,,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black/Gold, 6.5 Medium US",88608,110011,$ 228.00,1.0,225.72,$ 391.52,$ 225.72,A27XQSHYXYFFJT,2.0,B07N1Y838X,0190041890835,190041890835,B079B6XLCR,Tory Burch,yes,,,Y,GB190041890835,https://www.google.com/search?q=190041890835+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2FGold%2C+6.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07N1Y838X?psc=1,"https://www.google.com/shopping/product/16272001224867785236/offers?q=190041890835&prds=cid:16272001224867785236,cond:1",Nordstrom,238.0,404.6,449.82,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Meadowsweet, Pink, 5 Medium US",87222,113316,$ 205.81,1.0,205.81,$ 271.65,$ 206.81,ANZYNJW9IIF9C,1.0,B0B1GJHBGN,0196133510032,196133510032,B079B6XLCR,Tory Burch,no,,,Y,GB196133510032,https://www.google.com/search?q=196133510032+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Meadowsweet%2C+Pink%2C+5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B1GJHBGN?psc=1,"https://www.google.com/shopping/product/14566374841377466317/offers?q=196133510032&prds=cid:14566374841377466317,cond:1",Worldofwatches.com,171.98,292.37,325.04,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Royal Tan/Gold, 4 Medium US",87597,109369,$ 228.00,3.0,228.0,$ 228.00,,-,0.0,B07SQDFVYR,0192485107616,192485107616,B079B6XLCR,Tory Burch,yes,,,Y,GB192485107616,https://www.google.com/search?q=192485107616+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Royal+Tan%2FGold%2C+4+Medium+US&tbm=shop,https://www.amazon.com/dp/B07SQDFVYR?psc=1,"https://www.google.com/shopping/product/945505365802557613/offers?q=192485107616&prds=cid:945505365802557613,cond:1",Nordstrom,238.0,404.6,449.82,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black/Gold, 7.5 Medium US",89191,111051,$ 220.00,2.0,220.0,$ 418.45,$ 221.12,A3GWW7CQGYIHXP,1.0,B07N1YWWQV,0190041890859,190041890859,B079B6XLCR,Tory Burch,no,,,Y,GB190041890859,https://www.google.com/search?q=190041890859+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2FGold%2C+7.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07N1YWWQV?psc=1,"https://www.google.com/shopping/product/1231598936001683817/offers?q=190041890859&prds=cid:1231598936001683817,cond:1",Nordstrom,238.0,404.6,449.82,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black, 10.5 Medium US",86785,108513,$ 228.00,12.0,228.0,$ 418.45,,-,1.0,B07QQ3L4T6,0190041885527,190041885527,B079B6XLCR,Tory Burch,no,,,Y,GB190041885527,https://www.google.com/search?q=190041885527+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2C+10.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QQ3L4T6?psc=1,"https://www.google.com/shopping/product/3273933732959883118/offers?q=190041885527&prds=cid:3273933732959883118,cond:1",Bloomingdale's,228.0,387.6,430.92,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Washed Berry, Pink, 8 Medium US",88265,109205,$ 199.00,2.0,195.0,$ 236.99,$ 194.36,A2ZY7XGZHZN3SY,2.0,B0BW2NY2L2,0196133800454,196133800454,B079B6XLCR,Tory Burch,yes,,,Y,GB196133800454,https://www.google.com/search?q=196133800454+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Washed+Berry%2C+Pink%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW2NY2L2?psc=1,"https://www.google.com/shopping/product/2622581855803881138/offers?q=196133800454&prds=cid:2622581855803881138,cond:1",Zappos.com,181.0,307.7,342.09,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Royal Tan/Gold, 9 Medium US",85895,107841,$ 220.00,3.0,219.9,$ 418.45,$ 220.94,A27XQSHYXYFFJT,3.0,B07QTQKKQ5,0190041891016,190041891016,B079B6XLCR,Tory Burch,no,,,Y,GB190041891016,https://www.google.com/search?q=190041891016+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Royal+Tan%2FGold%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QTQKKQ5?psc=1,"https://www.google.com/shopping/product/945505365802557613/offers?q=190041891016&prds=cid:945505365802557613,cond:1",Nordstrom,238.0,404.6,449.82,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Meadowsweet, Pink, 10 Medium US",91064,114917,$ 221.98,4.0,205.81,$ 248.00,$ 205.81,ANZYNJW9IIF9C,1.0,B0B1GKGJV6,0196133509968,196133509968,B079B6XLCR,Tory Burch,yes,,,Y,GB196133509968,https://www.google.com/search?q=196133509968+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Meadowsweet%2C+Pink%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B1GKGJV6?psc=1,"https://www.google.com/shopping/product/2622581855803881138/offers?q=196133509968&prds=cid:2622581855803881138,cond:1",Zappos.com,181.0,307.7,342.09,,N
"Tory Burch Women's Miller Soft Sandal, Perfect Black, 8.5 Medium US",134761,186151,$ 195.00,4.0,194.9,$ 228.00,$ 195.59,A27XQSHYXYFFJT,3.0,B09S9JPJY2,0196133153840,196133153840,B0CTHJSJJN,Tory Burch,no,,,N,GB196133153840,https://www.google.com/search?q=196133153840+Tory+Burch+Women%27s+Miller+Soft+Sandal%2C+Perfect+Black%2C+8.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09S9JPJY2?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Miller Soft Sandal, Perfect Black, 8 Medium US",138749,198564,$ 195.00,4.0,195.0,$ 249.90,$ 201.96,A3GWW7CQGYIHXP,3.0,B09SBC4X3N,0196133153833,196133153833,B0CTHJSJJN,Tory Burch,no,,,Y,GB196133153833,https://www.google.com/search?q=196133153833+Tory+Burch+Women%27s+Miller+Soft+Sandal%2C+Perfect+Black%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B09SBC4X3N?psc=1,"https://www.google.com/shopping/product/1989090794547248746/offers?q=196133153833&prds=cid:1989090794547248746,cond:1",Bloomingdale's,198.0,336.6,374.22,,N
"Tory Burch Women's Miller Soft Sandal, Bourbon Miele, Tan, Brown, 8.5 Medium US",129849,406199,$ 198.00,45.0,196.02,$ 228.00,$ 196.02,A27XQSHYXYFFJT,2.0,B09SB9145X,0196133157350,196133157350,B0CTHJSJJN,Tory Burch,yes,,,N,GB196133157350,https://www.google.com/search?q=196133157350+Tory+Burch+Women%27s+Miller+Soft+Sandal%2C+Bourbon+Miele%2C+Tan%2C+Brown%2C+8.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09SB9145X?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Miller Soft Sandal, Perfect Black, 13 Medium US",133478,746509,$ 198.00,4.0,198.0,$ 228.00,$ 337.18,ANZYNJW9IIF9C,1.0,B09WCRLY5H,0196133181416,196133181416,B0CTHKPRDD,Tory Burch,yes,,,Y,GB196133181416,https://www.google.com/search?q=196133181416+Tory+Burch+Women%27s+Miller+Soft+Sandal%2C+Perfect+Black%2C+13+Medium+US&tbm=shop,https://www.amazon.com/dp/B09WCRLY5H?psc=1,"https://www.google.com/shopping/product/186124480139253462/offers?q=196133181416&prds=cid:186124480139253462,cond:1",Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Royal Tan/Gold, 13 Medium US",89837,108742,$ 228.00,1.0,228.0,$ 228.00,,-,0.0,B09WZ5QYZG,0192485107609,192485107609,B079B6XLCR,Tory Burch,yes,,,N,GB192485107609,https://www.google.com/search?q=192485107609+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Royal+Tan%2FGold%2C+13+Medium+US&tbm=shop,https://www.amazon.com/dp/B09WZ5QYZG?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black, 5.5 Medium US",89018,112287,$ 228.00,5.0,228.0,$ 297.68,$ 298.26,-,0.0,B07QTDWZ3R,0190041885558,190041885558,B079B6XLCR,Tory Burch,yes,,,N,GB190041885558,https://www.google.com/search?q=190041885558+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2C+5.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QTDWZ3R?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Royal Tan/Gold, 4.5 Medium US",88914,110783,$ 228.00,3.0,228.0,$ 228.00,,-,0.0,B07SXRGKJK,0192485135015,192485135015,B079B6XLCR,Tory Burch,yes,,,N,GB192485135015,https://www.google.com/search?q=192485135015+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Royal+Tan%2FGold%2C+4.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07SXRGKJK?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Washed Berry, Pink, 8.5 Medium US",90362,109355,$ 225.94,1.0,218.0,$ 242.35,$ 220.99,A22XJXTXTCFKGS,1.0,B0BW28FQKD,0196133800461,196133800461,B079B6XLCR,Tory Burch,yes,,,N,GB196133800461,https://www.google.com/search?q=196133800461+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Washed+Berry%2C+Pink%2C+8.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW28FQKD?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black, 7 Medium US",90981,111291,$ 228.60,5.0,228.0,$ 418.45,$ 225.72,-,0.0,B07QTCH7NZ,0190041885589,190041885589,B079B6XLCR,Tory Burch,yes,,,Y,GB190041885589,https://www.google.com/search?q=190041885589+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2C+7+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QTCH7NZ?psc=1,"https://www.google.com/shopping/product/3273933732959883118/offers?q=190041885589&prds=cid:3273933732959883118,cond:1",Bloomingdale's,228.0,387.6,430.92,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black, 6.5 Medium US",89032,111669,$ 228.00,17.0,225.72,$ 418.45,$ 225.72,A27XQSHYXYFFJT,2.0,B07QR7PRN1,0190041885572,190041885572,B079B6XLCR,Tory Burch,yes,,,Y,GB190041885572,https://www.google.com/search?q=190041885572+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2C+6.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QR7PRN1?psc=1,"https://www.google.com/shopping/product/14729682075971067315/offers?q=190041885572&prds=cid:14729682075971067315,cond:1",Bloomingdale's,228.0,387.6,430.92,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black/Gold, 7 Medium US",88836,108621,$ 220.00,4.0,219.9,$ 385.71,$ 221.04,A27XQSHYXYFFJT,3.0,B07N1Y8BXW,0190041890842,190041890842,B079B6XLCR,Tory Burch,no,,,Y,GB190041890842,https://www.google.com/search?q=190041890842+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2FGold%2C+7+Medium+US&tbm=shop,https://www.amazon.com/dp/B07N1Y8BXW?psc=1,"https://www.google.com/shopping/product/1231598936001683817/offers?q=190041890842&prds=cid:1231598936001683817,cond:1",Nordstrom,238.0,404.6,449.82,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Meadowsweet, Pink, 7 Medium US",89517,113695,$ 224.95,2.0,224.95,$ 248.00,$ 255.41,A22XJXTXTCFKGS,1.0,B0B1GFWC5L,0196133510070,196133510070,B079B6XLCR,Tory Burch,yes,,,N,GB196133510070,https://www.google.com/search?q=196133510070+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Meadowsweet%2C+Pink%2C+7+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B1GFWC5L?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Royal Tan/Gold, 8.5 Medium US",89811,113070,$ 220.00,3.0,219.9,$ 418.45,$ 221.00,A27XQSHYXYFFJT,3.0,B07QQ3GNQ4,0190041891009,190041891009,B079B6XLCR,Tory Burch,no,,,Y,GB190041891009,https://www.google.com/search?q=190041891009+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Royal+Tan%2FGold%2C+8.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QQ3GNQ4?psc=1,"https://www.google.com/shopping/product/945505365802557613/offers?q=190041891009&prds=cid:945505365802557613,cond:1",Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black/Gold, 9 Medium US",88404,109571,$ 220.00,2.0,219.9,$ 411.09,$ 221.55,A27XQSHYXYFFJT,2.0,B07N1XRTL6,0190041890880,190041890880,B079B6XLCR,Tory Burch,no,,,N,GB190041890880,https://www.google.com/search?q=190041890880+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2FGold%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B07N1XRTL6?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Royal Tan/Gold, 9.5 Medium US",86328,110220,$ 228.00,10.0,225.72,$ 228.00,$ 225.72,A27XQSHYXYFFJT,1.0,B07QTD633P,0190041891023,190041891023,B079B6XLCR,Tory Burch,yes,,,Y,GB190041891023,https://www.google.com/search?q=190041891023+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Royal+Tan%2FGold%2C+9.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QTD633P?psc=1,"https://www.google.com/shopping/product/945505365802557613/offers?q=190041891023&prds=cid:945505365802557613,cond:1",Nordstrom,238.0,404.6,449.82,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Meadowsweet, Pink, 5.5 Medium US",88874,111549,$ 223.99,2.0,205.81,$ 290.45,$ 205.81,ANZYNJW9IIF9C,1.0,B0B1GX8KYN,0196133510049,196133510049,B079B6XLCR,Tory Burch,yes,,,Y,GB196133510049,https://www.google.com/search?q=196133510049+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Meadowsweet%2C+Pink%2C+5.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B1GX8KYN?psc=1,"https://www.google.com/shopping/product/8628904566798376832/offers?q=196133510049&prds=cid:8628904566798376832,cond:1",Zappos.com,135.4,230.18,255.91,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Meadowsweet, Pink, 11 Medium US",90722,107096,$ 220.98,4.0,205.81,$ 205.81,$ 205.81,ANZYNJW9IIF9C,1.0,B0B1GMPDF1,0196133509982,196133509982,B079B6XLCR,Tory Burch,yes,,,Y,GB196133509982,https://www.google.com/search?q=196133509982+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Meadowsweet%2C+Pink%2C+11+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B1GMPDF1?psc=1,"https://www.google.com/shopping/product/8663162694355438744/offers?q=196133509982&prds=cid:8663162694355438744,cond:1",Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Washed Berry, Pink, 7 Medium US",88235,109044,,,,$ 236.99,$ 211.36,-,,B0BW28SLW8,0196133800430,196133800430,B079B6XLCR,Tory Burch,no,,,Y,GB196133800430,https://www.google.com/search?q=196133800430+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Washed+Berry%2C+Pink%2C+7+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW28SLW8?psc=1,"https://www.google.com/shopping/product/8253732031277601278/offers?q=196133800430&prds=cid:8253732031277601278,cond:1",Saks Fifth Avenue,95.5,162.35,180.5,180.5,Y
"Tory Burch Women's Minnie Travel Ballet Flats, Washed Berry, Pink, 10.5 Medium US",85770,95083,$ 223.99,2.0,223.99,$ 228.00,,-,0.0,B0BW2CTPKC,0196133800300,196133800300,B079B6XLCR,Tory Burch,yes,,,Y,GB196133800300,https://www.google.com/search?q=196133800300+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Washed+Berry%2C+Pink%2C+10.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW2CTPKC?psc=1,"https://www.google.com/shopping/product/2622581855803881138/offers?q=196133800300&prds=cid:2622581855803881138,cond:1",Zappos.com,181.0,307.7,342.09,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black/Gold, 5 Medium US",87491,110118,$ 228.00,3.0,228.0,$ 385.71,$ 327.07,ANZYNJW9IIF9C,1.0,B07QR7PMB4,0190041890804,190041890804,B079B6XLCR,Tory Burch,yes,,,Y,GB190041890804,https://www.google.com/search?q=190041890804+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2FGold%2C+5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QR7PMB4?psc=1,"https://www.google.com/shopping/product/1231598936001683817/offers?q=190041890804&prds=cid:1231598936001683817,cond:1",Nordstrom,238.0,404.6,449.82,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Perfect Black/Gold, 10.5 Medium US",91190,108629,$ 228.00,1.0,228.0,$ 418.45,$ 228.00,A3AQGBEJ7K4ZZ8,1.0,B07QSCXWPT,0190041890781,190041890781,B079B6XLCR,Tory Burch,no,,,Y,GB190041890781,https://www.google.com/search?q=190041890781+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Perfect+Black%2FGold%2C+10.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B07QSCXWPT?psc=1,"https://www.google.com/shopping/product/1231598936001683817/offers?q=190041890781&prds=cid:1231598936001683817,cond:1",Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Vintage Mauve, Pink, Tan, 7 Medium US",88376,111094,,,258.0,$ 258.00,$ 273.65,A22XJXTXTCFKGS,1.0,B09SBQRY81,0196133370315,196133370315,B079B6XLCR,Tory Burch,no,,,N,GB196133370315,https://www.google.com/search?q=196133370315+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Vintage+Mauve%2C+Pink%2C+Tan%2C+7+Medium+US&tbm=shop,https://www.amazon.com/dp/B09SBQRY81?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Royal Tan/Gold, 12 Medium US",88331,108232,$ 228.00,3.0,228.0,$ 228.00,,-,0.0,B07SXRQWZL,0192485107593,192485107593,B079B6XLCR,Tory Burch,yes,,,Y,GB192485107593,https://www.google.com/search?q=192485107593+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Royal+Tan%2FGold%2C+12+Medium+US&tbm=shop,https://www.amazon.com/dp/B07SXRQWZL?psc=1,"https://www.google.com/shopping/product/5514730573461211692/offers?q=192485107593&prds=cid:5514730573461211692,cond:1",Nordstrom,238.0,404.6,449.82,,N
