Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box 🚚: Stock,New: Current,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Men's 608 V5 Casual Comfort Cross Trainer, White/Black/Silver, 9.5 X-Wide",194,268,,,98.3,$ 108.07,AF4GO035LHAA2,1.0,B07YZRZRWC,0194182875447,194182875447,B093XKL7WZ,New Balance,yes,GB194182875447,https://www.google.com/search?q=194182875447+New+Balance+Men%27s+608+V5+Casual+Comfort+Cross+Trainer%2C+White%2FBlack%2FSilver%2C+9.5+X-Wide&tbm=shop,https://www.amazon.com/dp/B07YZRZRWC?psc=1,Y,"https://www.google.com/shopping/product/2306989719821698988/offers?q=194182875447&prds=cid:2306989719821698988,cond:1",New Balance,63.99,108.78,120.94,,N
"New Balance Men's 608 V5 Casual Comfort Cross Trainer, White/Black/Silver, 11 X-Wide",191,271,112.34,2.0,104.39,$ 114.26,AF4GO035LHAA2,1.0,B07YZS97TQ,0194182875478,194182875478,B093XKL7WZ,New Balance,no,GB194182875478,https://www.google.com/search?q=194182875478+New+Balance+Men%27s+608+V5+Casual+Comfort+Cross+Trainer%2C+White%2FBlack%2FSilver%2C+11+X-Wide&tbm=shop,https://www.amazon.com/dp/B07YZS97TQ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's 608 V5 Casual Comfort Cross Trainer, White/Navy, 9 XX-Wide",195,260,,,,,-,,B0BPN3345V,0196941576015,196941576015,B093XKL7WZ,New Balance,yes,GB196941576015,https://www.google.com/search?q=196941576015+New+Balance+Men%27s+608+V5+Casual+Comfort+Cross+Trainer%2C+White%2FNavy%2C+9+XX-Wide&tbm=shop,https://www.amazon.com/dp/B0BPN3345V?psc=1,Y,"https://www.google.com/shopping/product/9990854979965399134/offers?q=196941576015&prds=cid:9990854979965399134,cond:1",New Balance,69.94,118.9,132.19,132.19,Y
"New Balance Men's 608 V5 Casual Comfort Cross Trainer, White/Navy, 13 XX-Wide",194,276,,,,,-,,B0BPN65YSR,0196941576091,196941576091,B093XKL7WZ,New Balance,yes,GB196941576091,https://www.google.com/search?q=196941576091+New+Balance+Men%27s+608+V5+Casual+Comfort+Cross+Trainer%2C+White%2FNavy%2C+13+XX-Wide&tbm=shop,https://www.amazon.com/dp/B0BPN65YSR?psc=1,Y,"https://www.google.com/shopping/product/18073909829559129488/offers?q=196941576091&prds=cid:18073909829559129488,cond:1",New Balance,109.99,186.98,207.88,207.88,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Night Tide/Blue, 7.5",337,597,,,100.02,$ 93.97,-,,B093QMFHNQ,0195907563120,195907563120,B089S7TS2F,New Balance,no,GB195907563120,https://www.google.com/search?q=195907563120+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Night+Tide%2FBlue%2C+7.5&tbm=shop,https://www.amazon.com/dp/B093QMFHNQ?psc=1,Y,"https://www.google.com/shopping/product/9486904938213561349/offers?q=195907563120&prds=cid:9486904938213561349,cond:1",Shoe Station,89.98,152.97,170.06,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 12 Wide",340,599,,,,,-,,B09XRDTWMD,0196432783915,196432783915,B089S7TS2F,New Balance,yes,GB196432783915,https://www.google.com/search?q=196432783915+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+12+Wide&tbm=shop,https://www.amazon.com/dp/B09XRDTWMD?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Sneaker, Nb White/Black, 11 W US",340,598,,,144.0,$ 144.90,A3PFLGVU7NSC7M,1.0,B08KGZD5Z4,0195481453862,195481453862,B089S7TS2F,New Balance,yes,GB195481453862,https://www.google.com/search?q=195481453862+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Nb+White%2FBlack%2C+11+W+US&tbm=shop,https://www.amazon.com/dp/B08KGZD5Z4?psc=1,Y,"https://www.google.com/shopping/product/2280079918099215324/offers?q=195481453862&prds=cid:2280079918099215324,cond:1",Champs Sports,74.99,127.48,141.73,143.0,Y
"New Balance womens Fresh Foam Roav V1 Running Shoe, Black/Grey, 8 US",340,596,,,,,-,,B093QK9PC6,0195907563717,195907563717,B089S7TS2F,New Balance,yes,GB195907563717,https://www.google.com/search?q=195907563717+New+Balance+womens+Fresh+Foam+Roav+V1+Running+Shoe%2C+Black%2FGrey%2C+8+US&tbm=shop,https://www.amazon.com/dp/B093QK9PC6?psc=1,Y,"https://www.google.com/shopping/product/14541297634439612311/offers?q=195907563717&prds=cid:14541297634439612311,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, White/Winter Fog/Thistle, 7",342,595,,,,$ 90.90,-,,B0BHL2YD8D,0196652995068,196652995068,B089S7TS2F,New Balance,yes,GB196652995068,https://www.google.com/search?q=196652995068+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+White%2FWinter+Fog%2FThistle%2C+7&tbm=shop,https://www.amazon.com/dp/B0BHL2YD8D?psc=1,Y,"https://www.google.com/shopping/product/8444145444394452221/offers?q=196652995068&prds=cid:8444145444394452221,cond:1",Zappos.com,84.95,144.41,160.56,160.56,Y
"New Balance Women's Fresh Foam Roav V1 Sneaker, Nb White/Black, 12 W US",340,597,,,,$ 152.17,-,,B08KG89DN3,0195481453879,195481453879,B089S7TS2F,New Balance,yes,GB195481453879,https://www.google.com/search?q=195481453879+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Nb+White%2FBlack%2C+12+W+US&tbm=shop,https://www.amazon.com/dp/B08KG89DN3?psc=1,Y,"https://www.google.com/shopping/product/319882378204733106/offers?q=195481453879&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,132.28,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Ice Blue/Vintage Indigo, 7.5",340,594,,,107.98,$ 117.13,AF4GO035LHAA2,1.0,B0BHKZY1PP,0196652994498,196652994498,B089S7TS2F,New Balance,yes,GB196652994498,https://www.google.com/search?q=196652994498+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Ice+Blue%2FVintage+Indigo%2C+7.5&tbm=shop,https://www.amazon.com/dp/B0BHKZY1PP?psc=1,Y,"https://www.google.com/shopping/product/9486904938213561349/offers?q=196652994498&prds=cid:9486904938213561349,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Sneaker, Whisper Grey/Oyster Pink, 6",341,605,,,90.0,$ 99.99,A3KIY9XAB84JHF,1.0,B08KGZ59BX,0195481453916,195481453916,B089S7TS2F,New Balance,no,GB195481453916,https://www.google.com/search?q=195481453916+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Whisper+Grey%2FOyster+Pink%2C+6&tbm=shop,https://www.amazon.com/dp/B08KGZ59BX?psc=1,Y,"https://www.google.com/shopping/product/16705272528059598598/offers?q=195481453916&prds=cid:16705272528059598598,cond:1",Sun & Ski Sports,79.82,135.69,150.86,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Gum, 7",340,597,,,109.99,$ 127.08,A1L771VVVO0RJK,1.0,B09XRG6MK6,0196432783397,196432783397,B089S7TS2F,New Balance,yes,GB196432783397,https://www.google.com/search?q=196432783397+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FGum%2C+7&tbm=shop,https://www.amazon.com/dp/B09XRG6MK6?psc=1,Y,"https://www.google.com/shopping/product/9014719914884025025/offers?q=196432783397&prds=cid:9014719914884025025,cond:1",Champs Sports,59.99,101.98,113.38,108.99,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Quartz Grey/Black/Copper, 10.5 Wide",341,599,,,,,-,,B0BHKXHG7X,0196652995853,196652995853,B089S7TS2F,New Balance,yes,GB196652995853,https://www.google.com/search?q=196652995853+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Quartz+Grey%2FBlack%2FCopper%2C+10.5+Wide&tbm=shop,https://www.amazon.com/dp/B0BHKXHG7X?psc=1,Y,"https://www.google.com/shopping/product/319882378204733106/offers?q=196652995853&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,132.28,Y
"New Balance Men's 6"" Boxer Brief Fly Front with Pouch, 3-Pack,Print/Steel/Pigment, Medium (32""-34"")",17606,6130,,,,$ 17.98,-,,B07KYZ93SL,0721357343007,721357343007,B0CTMX3W2N,New Balance,yes,GB721357343007,https://www.google.com/search?q=721357343007+New+Balance+Men%27s+6%22+Boxer+Brief+Fly+Front+with+Pouch%2C+3-Pack%2CPrint%2FSteel%2FPigment%2C+Medium+%2832%22-34%22%29&tbm=shop,https://www.amazon.com/dp/B07KYZ93SL?psc=1,Y,"https://www.google.com/shopping/product/14101375132197114261/offers?q=721357343007&prds=cid:14101375132197114261,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Gum, 7 Wide",338,598,,,,,-,,B09XRDTG2X,0196432783533,196432783533,B089S7TS2F,New Balance,yes,GB196432783533,https://www.google.com/search?q=196432783533+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FGum%2C+7+Wide&tbm=shop,https://www.amazon.com/dp/B09XRDTG2X?psc=1,Y,"https://www.google.com/shopping/product/6083437442226730006/offers?q=196432783533&prds=cid:6083437442226730006,cond:1",Champs Sports,59.99,101.98,113.38,113.38,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Gum, 6.5",340,597,,,128.24,$ 130.06,A1B43WMIJ58I3U,1.0,B09XRF3ZB7,0196432783380,196432783380,B089S7TS2F,New Balance,yes,GB196432783380,https://www.google.com/search?q=196432783380+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FGum%2C+6.5&tbm=shop,https://www.amazon.com/dp/B09XRF3ZB7?psc=1,Y,"https://www.google.com/shopping/product/319882378204733106/offers?q=196432783380&prds=cid:319882378204733106,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Black, 9.5",338,596,,,,,-,,B0BHKD23VB,0196652996904,196652996904,B089S7TS2F,New Balance,yes,GB196652996904,https://www.google.com/search?q=196652996904+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FBlack%2C+9.5&tbm=shop,https://www.amazon.com/dp/B0BHKD23VB?psc=1,Y,"https://www.google.com/shopping/product/17555814899671393452/offers?q=196652996904&prds=cid:17555814899671393452,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 7.5 Wide",337,597,,,,,-,,B09XRFXWXW,0196432783830,196432783830,B089S7TS2F,New Balance,yes,GB196432783830,https://www.google.com/search?q=196432783830+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+7.5+Wide&tbm=shop,https://www.amazon.com/dp/B09XRFXWXW?psc=1,Y,"https://www.google.com/shopping/product/319882378204733106/offers?q=196432783830&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,132.28,Y
"New Balance Women's Fresh Foam Roav V1 Sneaker, Nb White/Black, 6 W US",340,597,,,143.0,$ 144.89,A3PFLGVU7NSC7M,1.0,B08KGZY29G,0195481453763,195481453763,B089S7TS2F,New Balance,yes,GB195481453763,https://www.google.com/search?q=195481453763+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Nb+White%2FBlack%2C+6+W+US&tbm=shop,https://www.amazon.com/dp/B08KGZY29G?psc=1,Y,"https://www.google.com/shopping/product/2280079918099215324/offers?q=195481453763&prds=cid:2280079918099215324,cond:1",Champs Sports,74.99,127.48,141.73,142.0,Y
"New Balance Women's Fresh Foam Roav V1 Sneaker, Gunmetal/Light Aluminum, 5",341,599,,,,$ 107.24,-,,B07HG25B25,0193362434054,193362434054,B089S7TS2F,New Balance,no,GB193362434054,https://www.google.com/search?q=193362434054+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Gunmetal%2FLight+Aluminum%2C+5&tbm=shop,https://www.amazon.com/dp/B07HG25B25?psc=1,Y,"https://www.google.com/shopping/product/5453325658412694206/offers?q=193362434054&prds=cid:5453325658412694206,cond:1",Champs Sports,74.99,127.48,141.73,141.73,Y
"New Balance womens Fresh Foam Roav V1 Running Shoe, Black/Grey, 12 US",348,598,,,,$ 95.84,-,,B093QLHRH3,0195907563786,195907563786,B089S7TS2F,New Balance,yes,GB195907563786,https://www.google.com/search?q=195907563786+New+Balance+womens+Fresh+Foam+Roav+V1+Running+Shoe%2C+Black%2FGrey%2C+12+US&tbm=shop,https://www.amazon.com/dp/B093QLHRH3?psc=1,Y,"https://www.google.com/shopping/product/319882378204733106/offers?q=195907563786&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,132.28,Y
"New Balance womens Fresh Foam Roav V1 Running Shoe Sneaker, Nb White/Black, 10.5 Wide US",338,597,,,,$ 152.17,-,,B08KGYHM5J,0195481453855,195481453855,B089S7TS2F,New Balance,yes,GB195481453855,https://www.google.com/search?q=195481453855+New+Balance+womens+Fresh+Foam+Roav+V1+Running+Shoe+Sneaker%2C+Nb+White%2FBlack%2C+10.5+Wide+US&tbm=shop,https://www.amazon.com/dp/B08KGYHM5J?psc=1,Y,"https://www.google.com/shopping/product/319882378204733106/offers?q=195481453855&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,132.28,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Gum, 7.5 Wide",337,597,,,,,-,,B09XRGJPD9,0196432783540,196432783540,B089S7TS2F,New Balance,yes,GB196432783540,https://www.google.com/search?q=196432783540+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FGum%2C+7.5+Wide&tbm=shop,https://www.amazon.com/dp/B09XRGJPD9?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Sneaker, Black/Light Aluminum, 12 M US",338,594,,,109.07,$ 122.40,AF4GO035LHAA2,2.0,B07RL5SKFC,0193684933228,193684933228,B089S7TS2F,New Balance,yes,GB193684933228,https://www.google.com/search?q=193684933228+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Black%2FLight+Aluminum%2C+12+M+US&tbm=shop,https://www.amazon.com/dp/B07RL5SKFC?psc=1,Y,"https://www.google.com/shopping/product/3599086248397669067/offers?q=193684933228&prds=cid:3599086248397669067,cond:1",Zappos.com,84.95,144.41,160.56,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Pink Glo/Blue Chill/Black, 7",337,595,,,,$ 120.12,-,,B09K4X1HQV,0195907037850,195907037850,B089S7TS2F,New Balance,yes,GB195907037850,https://www.google.com/search?q=195907037850+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Pink+Glo%2FBlue+Chill%2FBlack%2C+7&tbm=shop,https://www.amazon.com/dp/B09K4X1HQV?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Gum, 11",339,599,,,109.99,$ 124.49,A1L771VVVO0RJK,1.0,B09XRHNLSZ,0196432783472,196432783472,B089S7TS2F,New Balance,yes,GB196432783472,https://www.google.com/search?q=196432783472+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FGum%2C+11&tbm=shop,https://www.amazon.com/dp/B09XRHNLSZ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Gum, 8",337,594,,,109.99,$ 125.50,A1L771VVVO0RJK,1.0,B09XS55WD3,0196432783410,196432783410,B089S7TS2F,New Balance,yes,GB196432783410,https://www.google.com/search?q=196432783410+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FGum%2C+8&tbm=shop,https://www.amazon.com/dp/B09XS55WD3?psc=1,Y,"https://www.google.com/shopping/product/5994988693246761788/offers?q=196432783410&prds=cid:5994988693246761788,cond:1",Peltz Shoes,69.95,118.92,132.21,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 6 Wide",340,596,,,,,-,,B09XRDYDYG,0196432783809,196432783809,B089S7TS2F,New Balance,yes,GB196432783809,https://www.google.com/search?q=196432783809+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+6+Wide&tbm=shop,https://www.amazon.com/dp/B09XRDYDYG?psc=1,Y,"https://www.google.com/shopping/product/2280079918099215324/offers?q=196432783809&prds=cid:2280079918099215324,cond:1",Champs Sports,74.99,127.48,141.73,141.73,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Turtledove/Sea Salt, 9",335,598,,,,,-,,B0BHKMYBPV,0196652997185,196652997185,B089S7TS2F,New Balance,yes,GB196652997185,https://www.google.com/search?q=196652997185+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Turtledove%2FSea+Salt%2C+9&tbm=shop,https://www.amazon.com/dp/B0BHKMYBPV?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Nimbus Cloud/Peach Glaze/Vibrant Pink, 11",338,595,,,,,-,,B09K4VW2YC,0196307847032,196307847032,B089S7TS2F,New Balance,yes,GB196307847032,https://www.google.com/search?q=196307847032+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Nimbus+Cloud%2FPeach+Glaze%2FVibrant+Pink%2C+11&tbm=shop,https://www.amazon.com/dp/B09K4VW2YC?psc=1,Y,"https://www.google.com/shopping/product/14791733826567678314/offers?q=196307847032&prds=cid:14791733826567678314,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Night Tide/Blue, 8 Wide",336,594,,,,,-,,B093QKWDH3,0195907563274,195907563274,B089S7TS2F,New Balance,yes,GB195907563274,https://www.google.com/search?q=195907563274+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Night+Tide%2FBlue%2C+8+Wide&tbm=shop,https://www.amazon.com/dp/B093QKWDH3?psc=1,Y,"https://www.google.com/shopping/product/5994988693246761788/offers?q=195907563274&prds=cid:5994988693246761788,cond:1",Peltz Shoes,69.95,118.92,132.21,132.21,Y
"New Balance Women's Fresh Foam Roav V1 Sneaker, Nb White/Black, 9.5 W US",336,595,,,99.99,$ 119.17,A3MZPUPCGSAYFF,3.0,B08KGX98S2,0195481453831,195481453831,B089S7TS2F,New Balance,yes,GB195481453831,https://www.google.com/search?q=195481453831+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Nb+White%2FBlack%2C+9.5+W+US&tbm=shop,https://www.amazon.com/dp/B08KGX98S2?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Gum, 9",335,596,,,,$ 129.80,-,,B09XRG65KK,0196432783434,196432783434,B089S7TS2F,New Balance,yes,GB196432783434,https://www.google.com/search?q=196432783434+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FGum%2C+9&tbm=shop,https://www.amazon.com/dp/B09XRG65KK?psc=1,Y,"https://www.google.com/shopping/product/9486904938213561349/offers?q=196432783434&prds=cid:9486904938213561349,cond:1",Shoe Station,89.98,152.97,170.06,170.06,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Night Tide/Blue, 9",339,596,,,,$ 111.41,-,,B093QGTMW6,0195907563151,195907563151,B089S7TS2F,New Balance,yes,GB195907563151,https://www.google.com/search?q=195907563151+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Night+Tide%2FBlue%2C+9&tbm=shop,https://www.amazon.com/dp/B093QGTMW6?psc=1,Y,"https://www.google.com/shopping/product/5453325658412694206/offers?q=195907563151&prds=cid:5453325658412694206,cond:1",Champs Sports,74.99,127.48,141.73,141.73,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 7 Wide",336,597,74.95,3.0,74.95,$ 74.95,A1BNXE6U3W2NOH,1.0,B09XRFQMPQ,0196432783823,196432783823,B089S7TS2F,New Balance,no,GB196432783823,https://www.google.com/search?q=196432783823+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+7+Wide&tbm=shop,https://www.amazon.com/dp/B09XRFQMPQ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Summer Aqua/Cosmic Rose/Black, 8.5 Wide",339,597,,,,,-,,B0B3BNDHVS,0196652340776,196652340776,B089S7TS2F,New Balance,yes,GB196652340776,https://www.google.com/search?q=196652340776+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Summer+Aqua%2FCosmic+Rose%2FBlack%2C+8.5+Wide&tbm=shop,https://www.amazon.com/dp/B0B3BNDHVS?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Gum, 9.5",338,591,,,,,-,,B09XRFW47M,0196432783441,196432783441,B089S7TS2F,New Balance,yes,GB196432783441,https://www.google.com/search?q=196432783441+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FGum%2C+9.5&tbm=shop,https://www.amazon.com/dp/B09XRFW47M?psc=1,Y,"https://www.google.com/shopping/product/6083437442226730006/offers?q=196432783441&prds=cid:6083437442226730006,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Gray/Gray, 11",336,594,,,113.0,$ 116.29,A2650U6VN1Z6TA,1.0,B093QK9L9B,0195907563489,195907563489,B089S7TS2F,New Balance,yes,GB195907563489,https://www.google.com/search?q=195907563489+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Gray%2FGray%2C+11&tbm=shop,https://www.amazon.com/dp/B093QK9L9B?psc=1,Y,"https://www.google.com/shopping/product/9407871037891171979/offers?q=195907563489&prds=cid:9407871037891171979,cond:1",Academy Sports + Outdoors,69.99,118.98,132.28,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Gray/Gray, 8",337,595,,,83.21,$ 86.61,AF4GO035LHAA2,2.0,B093QYC6RZ,0195907563427,195907563427,B089S7TS2F,New Balance,yes,GB195907563427,https://www.google.com/search?q=195907563427+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Gray%2FGray%2C+8&tbm=shop,https://www.amazon.com/dp/B093QYC6RZ?psc=1,Y,"https://www.google.com/shopping/product/7788609004421037792/offers?q=195907563427&prds=cid:7788609004421037792,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Black/Green/White, 11 Wide",344,602,,,,,-,,B096NC3KBN,0196071176970,196071176970,B089S7TS2F,New Balance,yes,GB196071176970,https://www.google.com/search?q=196071176970+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Black%2FGreen%2FWhite%2C+11+Wide&tbm=shop,https://www.amazon.com/dp/B096NC3KBN?psc=1,Y,"https://www.google.com/shopping/product/319882378204733106/offers?q=196071176970&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,132.28,Y
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Arctic Grey/Light Arctic Grey/Light Gold Metallic, 9.5 Wide",848,1709,,,,,-,,B09H3NJSW9,0196307423885,196307423885,B0CLVR2J3M,New Balance,yes,GB196307423885,https://www.google.com/search?q=196307423885+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Arctic+Grey%2FLight+Arctic+Grey%2FLight+Gold+Metallic%2C+9.5+Wide&tbm=shop,https://www.amazon.com/dp/B09H3NJSW9?psc=1,Y,"https://www.google.com/shopping/product/10393257451283964061/offers?q=196307423885&prds=cid:10393257451283964061,cond:1",New Balance,109.99,186.98,207.88,207.88,Y
