Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Kid's 888 V2 Lace-up Running Shoe, Grey/Grey, 12.5 Little Kid",395073,430497,,,125.63,125.63 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B07BQYJGH9,0192662642657,192662642657,B092TDBGM3,New Balance,no,GB192662642657,https://www.google.com/search?q=192662642657+New+Balance+Kid%27s+888+V2+Lace-up+Running+Shoe%2C+Grey%2FGrey%2C+12.5+Little+Kid&tbm=shop,https://www.amazon.com/dp/B07BQYJGH9?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Kid's FuelCore Reveal V2 Boa Running Shoe, Lead/Black, 2 M US Little Kid (4-8 Years)",322749,360659,,,114.94,114.94 $,OrderFreeShipping (77% A37SV2HWXLWXSO),1.0,B08BN9ZYPY,0195173590042,195173590042,B07RM8NJLF,New Balance,yes,GB195173590042,https://www.google.com/search?q=195173590042+New+Balance+Kid%27s+FuelCore+Reveal+V2+Boa+Running+Shoe%2C+Lead%2FBlack%2C+2+M+US+Little+Kid+%284-8+Years%29&tbm=shop,https://www.amazon.com/dp/B08BN9ZYPY?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Kid's FuelCore Reveal V2 Boa Running Shoe, Light Aluminum/Fusion/Faded Cobalt, 3 M US Little Kid (4-8 Years)",345909,348176,39.96,1.0,39.96,39.96 $,Peltz Shoes (94% A1BNXE6U3W2NOH),1.0,B082DZ6J1L,0194768226793,194768226793,B07RM8NJLF,New Balance,no,GB194768226793,https://www.google.com/search?q=194768226793+New+Balance+Kid%27s+FuelCore+Reveal+V2+Boa+Running+Shoe%2C+Light+Aluminum%2FFusion%2FFaded+Cobalt%2C+3+M+US+Little+Kid+%284-8+Years%29&tbm=shop,https://www.amazon.com/dp/B082DZ6J1L?psc=1,Y,"https://www.google.com/shopping/product/13659319578291835937/offers?q=194768226793&prds=cid:13659319578291835937,cond:1",ShoeStores.com,64.99,110.48,122.83,,N
"New Balance Kid's 574 V1 Disc Lace-up Sneaker, Pigment/Cadet, 4.5 Big Kid",297575,332246,,,82.02,92.75 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B07977KV5Z,0191902972981,191902972981,B08NJKLV56,New Balance,no,GB191902972981,https://www.google.com/search?q=191902972981+New+Balance+Kid%27s+574+V1+Disc+Lace-up+Sneaker%2C+Pigment%2FCadet%2C+4.5+Big+Kid&tbm=shop,https://www.amazon.com/dp/B07977KV5Z?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 10/12, Pink Print",440133,440133,11.99,,11.99,,-,,B0CST4LW47,0195187878310,195187878310,B0CSTZ3NZK,New Balance,yes,GB195187878310,https://www.google.com/search?q=195187878310+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+10%2F12%2C+Pink+Print&tbm=shop,https://www.amazon.com/dp/B0CST4LW47?psc=1,Y,"https://www.google.com/shopping/product/11872617858488689378/offers?q=195187878310&prds=cid:11872617858488689378,cond:1",Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 10/12, Black Space",276571,276571,11.99,,11.99,,-,,B0CSTCXM86,0195187878013,195187878013,B0CSTZ3NZK,New Balance,yes,GB195187878013,https://www.google.com/search?q=195187878013+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+10%2F12%2C+Black+Space&tbm=shop,https://www.amazon.com/dp/B0CSTCXM86?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 14/16, Black Space",443806,443806,11.99,,11.99,,-,,B0CSTF5CND,0195187878020,195187878020,B0CSTZ3NZK,New Balance,yes,GB195187878020,https://www.google.com/search?q=195187878020+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+14%2F16%2C+Black+Space&tbm=shop,https://www.amazon.com/dp/B0CSTF5CND?psc=1,Y,"https://www.google.com/shopping/product/7673861637522640291/offers?q=195187878020&prds=cid:7673861637522640291,cond:1",SAIL,61.0,103.7,115.29,,N
"New Balance Men's Audazo V5+ Pro Suede in Soccer Shoe, Rain Cloud/Marblehead/Hi-lite, 10.5 Wide",683506,718508,,,149.95,162.54 $,Soccer Evolution (88% AV83Z2GXVJDEF),1.0,B09K4RKXLW,0196307305075,196307305075,B096NMHNRM,New Balance,no,GB196307305075,https://www.google.com/search?q=196307305075+New+Balance+Men%27s+Audazo+V5%2B+Pro+Suede+in+Soccer+Shoe%2C+Rain+Cloud%2FMarblehead%2FHi-lite%2C+10.5+Wide&tbm=shop,https://www.amazon.com/dp/B09K4RKXLW?psc=1,Y,"https://www.google.com/shopping/product/14175583563728238030/offers?q=196307305075&prds=cid:14175583563728238030,cond:1",Soccer.com,84.99,144.48,160.63,148.95,Y
"New Balance Unisex 997R Sneaker, Blue, 13 US Men",494084,494084,99.99,,99.99,,-,,B0CGJG8114,0196941025179,196941025179,B0CGJXF4L4,New Balance,yes,GB196941025179,https://www.google.com/search?q=196941025179+New+Balance+Unisex+997R+Sneaker%2C+Blue%2C+13+US+Men&tbm=shop,https://www.amazon.com/dp/B0CGJG8114?psc=1,Y,"https://www.google.com/shopping/product/3748268912150520102/offers?q=196941025179&prds=cid:3748268912150520102,cond:1",END. Clothing,91.0,154.7,171.99,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 14/16, Black Logo",441625,441625,11.99,,11.99,,-,,B0CSTDZXVL,0195187878143,195187878143,B0CSTZ3NZK,New Balance,yes,GB195187878143,https://www.google.com/search?q=195187878143+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+14%2F16%2C+Black+Logo&tbm=shop,https://www.amazon.com/dp/B0CSTDZXVL?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 14/16, Blue Print",377973,377973,11.99,,11.99,,-,,B0CSTDSM4Q,0195187878297,195187878297,B0CSTZ3NZK,New Balance,yes,GB195187878297,https://www.google.com/search?q=195187878297+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+14%2F16%2C+Blue+Print&tbm=shop,https://www.amazon.com/dp/B0CSTDSM4Q?psc=1,Y,"https://www.google.com/shopping/product/18179543485957531910/offers?q=195187878297&prds=cid:18179543485957531910,cond:1",Not Found,,,,,N
"New Balance Women's NB Power X Bra, Garnet, (X-Small) A/C",348458,430771,46.52,1.0,39.99,46.52 $,Maple's Surplus (99% A259H10OOS2KA3),1.0,B08P23VV8L,0195173408620,195173408620,B0C3KFC37J,New Balance,no,GB195173408620,https://www.google.com/search?q=195173408620+New+Balance+Women%27s+NB+Power+X+Bra%2C+Garnet%2C+%28X-Small%29+A%2FC&tbm=shop,https://www.amazon.com/dp/B08P23VV8L?psc=1,Y,"https://www.google.com/shopping/product/8831155754954454143/offers?q=195173408620&prds=cid:8831155754954454143,cond:1",Fleet Feet,65.0,110.5,122.85,,N
"New Balance Men's 996 V2 Sneaker, Dark Camo/Silver Birch, 13",427065,424285,,,164.99,164.99 $,Drew Supply LLC (69% A235BTOHON9V31),1.0,B096NN3LPX,0195907282632,195907282632,B08P3FLZLY,New Balance,no,GB195907282632,https://www.google.com/search?q=195907282632+New+Balance+Men%27s+996+V2+Sneaker%2C+Dark+Camo%2FSilver+Birch%2C+13&tbm=shop,https://www.amazon.com/dp/B096NN3LPX?psc=1,Y,"https://www.google.com/shopping/product/9272414633555985807/offers?q=195907282632&prds=cid:9272414633555985807,cond:1",Not Found,,,,,N
"New Balance Men's 996 V2 Sneaker, Castlerock/Deep Porcelain Blue, 12",407223,397641,,,139.96,149.59 $,"Toys, Toys and other Stuff (96% A3BSCZERD91AOE)",1.0,B096NJTZRT,0195907284018,195907284018,B08P3FLZLY,New Balance,yes,GB195907284018,https://www.google.com/search?q=195907284018+New+Balance+Men%27s+996+V2+Sneaker%2C+Castlerock%2FDeep+Porcelain+Blue%2C+12&tbm=shop,https://www.amazon.com/dp/B096NJTZRT?psc=1,Y,"https://www.google.com/shopping/product/9130127191360931352/offers?q=195907284018&prds=cid:9130127191360931352,cond:1",New Balance,199.99,339.98,377.98,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 14/16, Pink Space",420206,420206,11.99,,11.99,,-,,B0CSTDNY5B,0195187878051,195187878051,B0CSTZ3NZK,New Balance,yes,GB195187878051,https://www.google.com/search?q=195187878051+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+14%2F16%2C+Pink+Space&tbm=shop,https://www.amazon.com/dp/B0CSTDNY5B?psc=1,Y,"https://www.google.com/shopping/product/1506715744870393705/offers?q=195187878051&prds=cid:1506715744870393705,cond:1",Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 10/12, Blue Print",409960,409960,11.99,,11.99,,-,,B0CSTBL3WP,0195187878280,195187878280,B0CSTZ3NZK,New Balance,yes,GB195187878280,https://www.google.com/search?q=195187878280+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+10%2F12%2C+Blue+Print&tbm=shop,https://www.amazon.com/dp/B0CSTBL3WP?psc=1,Y,"https://www.google.com/shopping/product/11872617858488689378/offers?q=195187878280&prds=cid:11872617858488689378,cond:1",Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 10/12, Black Pink",362794,362794,11.99,,11.99,,-,,B0CSTDTTZ7,0195187878075,195187878075,B0CSTZ3NZK,New Balance,yes,GB195187878075,https://www.google.com/search?q=195187878075+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+10%2F12%2C+Black+Pink&tbm=shop,https://www.amazon.com/dp/B0CSTDTTZ7?psc=1,Y,"https://www.google.com/shopping/product/4686457593012315862/offers?q=195187878075&prds=cid:4686457593012315862,cond:1",Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 7/8, Blue Print",415403,415403,11.99,,11.99,,-,,B0CSTDCQS8,0195187878273,195187878273,B0CSTZ3NZK,New Balance,yes,GB195187878273,https://www.google.com/search?q=195187878273+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+7%2F8%2C+Blue+Print&tbm=shop,https://www.amazon.com/dp/B0CSTDCQS8?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 10/12, Surf",463611,463611,11.99,,11.99,,-,,B0CSTDKTQM,0195187878198,195187878198,B0CSTZ3NZK,New Balance,yes,GB195187878198,https://www.google.com/search?q=195187878198+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+10%2F12%2C+Surf&tbm=shop,https://www.amazon.com/dp/B0CSTDKTQM?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 10/12, Pink Logo",479894,479894,11.99,,11.99,,-,,B0CSTGCDLD,0195187878228,195187878228,B0CSTZ3NZK,New Balance,yes,GB195187878228,https://www.google.com/search?q=195187878228+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+10%2F12%2C+Pink+Logo&tbm=shop,https://www.amazon.com/dp/B0CSTGCDLD?psc=1,Y,"https://www.google.com/shopping/product/1506715744870393705/offers?q=195187878228&prds=cid:1506715744870393705,cond:1",Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 7/8, Pink Space",563790,563790,11.99,,11.99,,-,,B0CSTCK6DH,0195187878037,195187878037,B0CSTZ3NZK,New Balance,yes,GB195187878037,https://www.google.com/search?q=195187878037+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+7%2F8%2C+Pink+Space&tbm=shop,https://www.amazon.com/dp/B0CSTCK6DH?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 14/16, Pink Logo",517207,517207,11.99,,11.99,,-,,B0CSTDFBZ2,0195187878235,195187878235,B0CSTZ3NZK,New Balance,yes,GB195187878235,https://www.google.com/search?q=195187878235+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+14%2F16%2C+Pink+Logo&tbm=shop,https://www.amazon.com/dp/B0CSTDFBZ2?psc=1,Y,"https://www.google.com/shopping/product/16748071841126006686/offers?q=195187878235&prds=cid:16748071841126006686,cond:1",Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 7/8, Surf",368155,368155,11.99,,11.99,,-,,B0CSTFD5LB,0195187878181,195187878181,B0CSTZ3NZK,New Balance,yes,GB195187878181,https://www.google.com/search?q=195187878181+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+7%2F8%2C+Surf&tbm=shop,https://www.amazon.com/dp/B0CSTFD5LB?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 7/8, Pink Print",451910,451910,11.99,,11.99,,-,,B0CSTBLVPN,0195187878303,195187878303,B0CSTZ3NZK,New Balance,yes,GB195187878303,https://www.google.com/search?q=195187878303+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+7%2F8%2C+Pink+Print&tbm=shop,https://www.amazon.com/dp/B0CSTBLVPN?psc=1,Y,"https://www.google.com/shopping/product/15624224943377269058/offers?q=195187878303&prds=cid:15624224943377269058,cond:1",HerRoom,65.0,110.5,122.85,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 10/12, Pink Space",521103,521103,11.99,,11.99,,-,,B0CSTBM57N,0195187878044,195187878044,B0CSTZ3NZK,New Balance,yes,GB195187878044,https://www.google.com/search?q=195187878044+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+10%2F12%2C+Pink+Space&tbm=shop,https://www.amazon.com/dp/B0CSTBM57N?psc=1,Y,"https://www.google.com/shopping/product/4686457593012315862/offers?q=195187878044&prds=cid:4686457593012315862,cond:1",HerRoom,65.0,110.5,122.85,,N
"New Balance Girls' Active Leggings - Full Length Performance Yoga Pants - Athletic Workout and Dance Tights (7-16), Size 14/16, Grey Surf",322199,322199,11.99,,11.99,,-,,B0CSTDJ76L,0195187878112,195187878112,B0CSTZ3NZK,New Balance,yes,GB195187878112,https://www.google.com/search?q=195187878112+New+Balance+Girls%27+Active+Leggings+-+Full+Length+Performance+Yoga+Pants+-+Athletic+Workout+and+Dance+Tights+%287-16%29%2C+Size+14%2F16%2C+Grey+Surf&tbm=shop,https://www.amazon.com/dp/B0CSTDJ76L?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Kid's 888 V2 Lace-up Running Shoe, Grey/Rainbow, 11 Wide Little Kid",414902,459785,49.38,1.0,49.38,52.25 $,ShoeMall (92% A1LEM297LNF1FK),1.0,B07BQV1V96,0192662688990,192662688990,B092TDBGM3,New Balance,no,GB192662688990,https://www.google.com/search?q=192662688990+New+Balance+Kid%27s+888+V2+Lace-up+Running+Shoe%2C+Grey%2FRainbow%2C+11+Wide+Little+Kid&tbm=shop,https://www.amazon.com/dp/B07BQV1V96?psc=1,Y,"https://www.google.com/shopping/product/4864855534365252438/offers?q=192662688990&prds=cid:4864855534365252438,cond:1",Not Found,,,,,N
"New Balance MX608 Men's Crosstrainer, Size: 8.5 Width: 4E Color: White",373649,404958,145.0,2.0,145.0,145.83 $,Shoe Cosmos LLC (100% A3PFLGVU7NSC7M),1.0,B0000E2X3N,0613860571292,613860571292,B06XRV2W8H,New Balance,no,GB613860571292,https://www.google.com/search?q=613860571292+New+Balance+MX608+Men%27s+Crosstrainer%2C+Size%3A+8.5+Width%3A+4E+Color%3A+White&tbm=shop,https://www.amazon.com/dp/B0000E2X3N?psc=1,Y,"https://www.google.com/shopping/product/11811330904220654793/offers?q=613860571292&prds=cid:11811330904220654793,cond:1",New Balance,84.94,144.4,160.54,144.0,Y
"New Balance Kid's 888 V2 Lace-up Running Shoe, Black/Grey, 11 X-Wide Little Kid",428576,436575,,,112.56,116.87 $,Numoon Collection (94% A1B43WMIJ58I3U),1.0,B07C9F5CDF,0192662691839,192662691839,B092TDBGM3,New Balance,no,GB192662691839,https://www.google.com/search?q=192662691839+New+Balance+Kid%27s+888+V2+Lace-up+Running+Shoe%2C+Black%2FGrey%2C+11+X-Wide+Little+Kid&tbm=shop,https://www.amazon.com/dp/B07C9F5CDF?psc=1,Y,"https://www.google.com/shopping/product/17287550119285101500/offers?q=192662691839&prds=cid:17287550119285101500,cond:1",Not Found,,,,,N
"New Balance Men's 3000 V4 Metal Baseball Shoe, Green/White, 17 W US",691066,707329,74.64,1.0,60.49,76.07 $,-,1.0,B077FHTX3B,0191902561888,191902561888,B0968FQ8MD,New Balance,no,GB191902561888,https://www.google.com/search?q=191902561888+New+Balance+Men%27s+3000+V4+Metal+Baseball+Shoe%2C+Green%2FWhite%2C+17+W+US&tbm=shop,https://www.amazon.com/dp/B077FHTX3B?psc=1,Y,"https://www.google.com/shopping/product/10821526997688944309/offers?q=191902561888&prds=cid:10821526997688944309,cond:1",Not Found,,,,,N
"New Balance Men's FuelCell Propel V2 Running Shoe, White/Energy Lime, 10.5",796890,882802,,,162.21,170.89 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B0815Q8KFD,0194389539784,194389539784,B0815NGYPF,New Balance,no,GB194389539784,https://www.google.com/search?q=194389539784+New+Balance+Men%27s+FuelCell+Propel+V2+Running+Shoe%2C+White%2FEnergy+Lime%2C+10.5&tbm=shop,https://www.amazon.com/dp/B0815Q8KFD?psc=1,N,Not Found,Not Found,,,,,N
New Balance 550 Womens Washed Burgundy Size 8,797916,488205,149.99,2.0,149.99,160.64 $,Numa Distributions (94% A2LGQOTO56I5PE),3.0,B0CGY6PP3C,0196941298009,196941298009,B0CPD2BBRV,New Balance,no,GB196941298009,https://www.google.com/search?q=196941298009+New+Balance+550+Womens+Washed+Burgundy+Size+8&tbm=shop,https://www.amazon.com/dp/B0CGY6PP3C?psc=1,Y,"https://www.google.com/shopping/product/10159697642847349203/offers?q=196941298009&prds=cid:10159697642847349203,cond:1",ssense.com,87.0,147.9,164.43,148.99,Y
"New Balance Boy's 3000 V6 Rubber Molded Baseball Shoe, White/White, 6 Big Kid",42664,71816,,,66.46,73.47 $,Kaya Commerce (70% A31AXZ2ONSA7MG),1.0,B09YBY9XP1,0196307517454,196307517454,B0C66YWMC2,New Balance,yes,GB196307517454,https://www.google.com/search?q=196307517454+New+Balance+Boy%27s+3000+V6+Rubber+Molded+Baseball+Shoe%2C+White%2FWhite%2C+6+Big+Kid&tbm=shop,https://www.amazon.com/dp/B09YBY9XP1?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Tekela V4 Magique Fg Soccer Shoe, Copper/Black, 8.5 Wide",324788,359801,72.0,1.0,64.0,82.53 $,Soccer Express PD (83% AH5DM4EY4AHK5),1.0,B0BJ7J9HCD,0196941099576,196941099576,B0BJ7RTZFB,New Balance,no,GB196941099576,https://www.google.com/search?q=196941099576+New+Balance+Men%27s+Tekela+V4+Magique+Fg+Soccer+Shoe%2C+Copper%2FBlack%2C+8.5+Wide&tbm=shop,https://www.amazon.com/dp/B0BJ7J9HCD?psc=1,Y,"https://www.google.com/shopping/product/10531167734266334256/offers?q=196941099576&prds=cid:10531167734266334256,cond:1",Not Found,,,,,N
"New Balance Kid's FuelCore Reveal V2 Boa Running Shoe, Lead/Black, 13.5 M US Little Kid (4-8 Years)",323910,366930,,,126.43,126.43 $,OrderFreeShipping (77% A37SV2HWXLWXSO),1.0,B08BNG3DLW,0195173590134,195173590134,B07RM8NJLF,New Balance,no,GB195173590134,https://www.google.com/search?q=195173590134+New+Balance+Kid%27s+FuelCore+Reveal+V2+Boa+Running+Shoe%2C+Lead%2FBlack%2C+13.5+M+US+Little+Kid+%284-8+Years%29&tbm=shop,https://www.amazon.com/dp/B08BNG3DLW?psc=1,N,Not Found,Not Found,,,,,N
New Balance Men's Fresh Foam X 880v13 Running Shoe Phantom/Black/Phantom 11 Narrow,45668,410249,,,,,-,,B0BT2VMN9F,0196432354061,196432354061,,New Balance,yes,GB196432354061,https://www.google.com/search?q=196432354061+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Phantom%2FBlack%2FPhantom+11+Narrow&tbm=shop,https://www.amazon.com/dp/B0BT2VMN9F?psc=1,N,Not Found,Not Found,,,,,N
"New Balance 508 - Brandon Westgate White/Gum Men's 9.5, Women's 11 Medium",447243,395842,,,165.34,165.34 $,D & S WHOLESALERS LLC (69% A2B9B9OGF1VYTL),1.0,B08RXX5N5L,0194768923159,194768923159,B08RY1TGZT,New Balance,no,GB194768923159,https://www.google.com/search?q=194768923159+New+Balance+508+-+Brandon+Westgate+White%2FGum+Men%27s+9.5%2C+Women%27s+11+Medium&tbm=shop,https://www.amazon.com/dp/B08RXX5N5L?psc=1,Y,"https://www.google.com/shopping/product/7383609807755333033/offers?q=194768923159&prds=cid:7383609807755333033,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Velo V1 Metal Softball Shoe, Red/White, 5.5 M US",584518,800406,49.95,1.0,49.95,49.95 $,Premier Bats & Sports (95% A2MVIHOOUJBDJ6),1.0,B075R7NV11,0191902108311,191902108311,B093SJD649,New Balance,no,GB191902108311,https://www.google.com/search?q=191902108311+New+Balance+Women%27s+Fresh+Foam+Velo+V1+Metal+Softball+Shoe%2C+Red%2FWhite%2C+5.5+M+US&tbm=shop,https://www.amazon.com/dp/B075R7NV11?psc=1,Y,"https://www.google.com/shopping/product/4505471179835123865/offers?q=191902108311&prds=cid:4505471179835123865,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Velo V1 Metal Softball Shoe, Royal/White, 5.5 W US",669246,911115,109.46,6.0,97.19,96.11 $,BHFO (90% A24V851RG6UNB7),2.0,B075R6VH4M,0191902114732,191902114732,B093SJD649,New Balance,no,GB191902114732,https://www.google.com/search?q=191902114732+New+Balance+Women%27s+Fresh+Foam+Velo+V1+Metal+Softball+Shoe%2C+Royal%2FWhite%2C+5.5+W+US&tbm=shop,https://www.amazon.com/dp/B075R6VH4M?psc=1,Y,"https://www.google.com/shopping/product/16698094514593447474/offers?q=191902114732&prds=cid:16698094514593447474,cond:1",Hit A Double,44.94,76.4,84.94,108.46,Y
"New Balance Women's Fresh Foam Velo V1 Metal Softball Shoe, Red/White/Blue, 5 M US",625484,821545,62.5,1.0,55.55,62.50 $,Bases Loaded (98% A1ZDKCDNB5PS5A),1.0,B075R7NV28,0191902113643,191902113643,B093SJD649,New Balance,no,GB191902113643,https://www.google.com/search?q=191902113643+New+Balance+Women%27s+Fresh+Foam+Velo+V1+Metal+Softball+Shoe%2C+Red%2FWhite%2FBlue%2C+5+M+US&tbm=shop,https://www.amazon.com/dp/B075R7NV28?psc=1,Y,"https://www.google.com/shopping/product/3361207990692475906/offers?q=191902113643&prds=cid:3361207990692475906,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Velo V3 Molded Softball Shoe, Red/White, 12",369912,939081,89.99,5.0,89.99,,-,,B09K4SGDBP,0196307375047,196307375047,B09K536XKX,New Balance,yes,GB196307375047,https://www.google.com/search?q=196307375047+New+Balance+Women%27s+Fresh+Foam+Velo+V3+Molded+Softball+Shoe%2C+Red%2FWhite%2C+12&tbm=shop,https://www.amazon.com/dp/B09K4SGDBP?psc=1,Y,"https://www.google.com/shopping/product/489115752059036805/offers?q=196307375047&prds=cid:489115752059036805,cond:1",Not Found,,,,,N
"New Balance Fresh Foam X 1080 V13 Running Shoe, White/Coastal Blue/Ginger Lemon, 6 US Unisex Big Kid",344266,344266,109.99,,109.99,,-,,B0C34DQG9F,0197375536101,197375536101,B0C3WYJWZN,New Balance,yes,GB197375536101,https://www.google.com/search?q=197375536101+New+Balance+Fresh+Foam+X+1080+V13+Running+Shoe%2C+White%2FCoastal+Blue%2FGinger+Lemon%2C+6+US+Unisex+Big+Kid&tbm=shop,https://www.amazon.com/dp/B0C34DQG9F?psc=1,Y,"https://www.google.com/shopping/product/10264884236754919985/offers?q=197375536101&prds=cid:10264884236754919985,cond:1",DICK'S Sporting Goods,164.99,280.48,311.83,,N
"New Balance Fresh Foam X 1080 V13 Running Shoe, White/Coastal Blue/Ginger Lemon, 4.5 US Unisex Big Kid",360385,360385,109.99,,109.99,,-,,B0C34H7QFX,0197375536071,197375536071,B0C3WYJWZN,New Balance,yes,GB197375536071,https://www.google.com/search?q=197375536071+New+Balance+Fresh+Foam+X+1080+V13+Running+Shoe%2C+White%2FCoastal+Blue%2FGinger+Lemon%2C+4.5+US+Unisex+Big+Kid&tbm=shop,https://www.amazon.com/dp/B0C34H7QFX?psc=1,Y,"https://www.google.com/shopping/product/12441852164841985531/offers?q=197375536071&prds=cid:12441852164841985531,cond:1",DICK'S Sporting Goods,164.99,280.48,311.83,,N
"New Balance Fresh Foam X 1080 V13 Running Shoe, White/Coastal Blue/Ginger Lemon, 5 Wide US Unisex Big_Kid",391381,391381,109.99,,109.99,,-,,B0C34JH83B,0197375536170,197375536170,B0C3WYJWZN,New Balance,yes,GB197375536170,https://www.google.com/search?q=197375536170+New+Balance+Fresh+Foam+X+1080+V13+Running+Shoe%2C+White%2FCoastal+Blue%2FGinger+Lemon%2C+5+Wide+US+Unisex+Big_Kid&tbm=shop,https://www.amazon.com/dp/B0C34JH83B?psc=1,Y,"https://www.google.com/shopping/product/6528050137088399703/offers?q=197375536170&prds=cid:6528050137088399703,cond:1",New Balance,109.99,186.98,207.88,,N
